评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/2293739873,宅吖头Y7,女,北京,821,139,58,能不能延期,0,2020-01-31 07:57
https://weibo.cn//u/5524228561,乐小乐个乐,女,其他,690,581,164,回复@许奔哒女士:小汤山有床位,0,2020-01-31 07:55
https://weibo.cn//lovelysforever,这样的时光,女,北京,330,260,1032,回复@甜盐贝:同问,0,2020-01-31 07:55
https://weibo.cn//u/2577410545,西柚豆沙包,女,北京,1733,341,420,还不延长复工吗？？？就差这几天吗？？口罩都要去哪里买啊,0,2020-01-31 07:54
https://weibo.cn//u/3912397085,哈哈哈哈田好玩,女,河北,185,173,176,赶紧延期吧 事情再变大就都控制不住了呀,0,2020-01-31 07:28
https://weibo.cn//u/3087823914,小宝的小宝猪,男,上海,57,112,665,山东也延期啦,0,2020-01-31 07:24
https://weibo.cn//lirui19780512,细腰麝香猫,女,北京,16886,806,2023,建议卫健委能否上班坐公交地铁？体验一下返京交通工具。,0,2020-01-31 06:16
https://weibo.cn//u/2913214425,二凡_FANYALUO,男,其他,3257,422,197,武汉加油,0,2020-01-31 05:44
https://weibo.cn//u/5112789676,楠舍楠分21,女,北京,5347,1142,591,说了这周是高发期，下周也陆续能显现出管制的效果，然后呢，2号大家集体返程，3号集体上班，北京的公交地铁拥挤程度，大家再都感染一波，下下个周两周再高峰期呗。这样这一个周的管控有啥用。,0,2020-01-31 05:14
https://weibo.cn//u/5363868247,一团小糯米w,女,北京,1219,1003,192,回复@甜盐贝:可能是觉得北京人多不怕死,0,2020-01-31 04:52
https://weibo.cn//u/5731218199,爱睡觉的紫燕喵,女,其他,1361,35,76,办公室木窗户…您看这怎么解决？,0,2020-01-31 04:44
https://weibo.cn//u/3256384100,Jayserr,男,北京,1036,278,204,建议封城,1,2020-01-31 03:42
https://weibo.cn//babysunny86,SilLy_CaTt,女,海外,9564,139,267,这么严重的疫情之下，这么大返京潮，你们不怕吗？请慎重考虑！,0,2020-01-31 03:17
https://weibo.cn//u/6310418180,红十字会坟头草8848米高,男,其他,277,33,62,从武汉到湖北，再到北京，我就是看不懂zf官员都是靠什么当选的，真的是无能，无耻！,0,2020-01-31 02:03
https://weibo.cn//u/7154760934,梦梦姐姐belle,男,北京,3,52,53,能不能控制进京人口？,0,2020-01-31 01:50
https://weibo.cn//u/5933748083,詹姆斯_澜,男,上海,232,255,31,回复@甜盐贝:上海2🈷️10号开工,0,2020-01-31 01:39
https://weibo.cn//u/1962071883,永远立志减肥的胖妞,女,北京,2102,153,159,回复@许奔哒女士:延期吧，为了大家的安全考虑，北京的经济代替不了全国经济的发展，3号不上班的就别说风凉话,0,2020-01-31 01:16
https://weibo.cn//u/1558543870,明明爱花花,女,北京,10368,4266,885,北京控制返城～最好的办法延期开工上班！！！还一劲儿宣传,0,2020-01-31 01:01
https://weibo.cn//u/7369926865,王院j病写集_jC,女,湖南,25,103,1,嗯,0,2020-01-31 00:36
https://weibo.cn//u/5777373491,elaine酱tx,女,北京,117,507,55,拿命上班。一千万人身后 一千万个家庭。我也有家庭。,0,2020-01-31 00:34
https://weibo.cn//u/6457646993,丁丁精灵Yu,女,北京,0,113,3,呼吁北京延时上班，未来一周是爆发期，同时是北京春运返京高峰，北京上班族的动铁状况人挤人，无法保证不交叉传染，冒着高传播性开工，不想北京成为下一个高发地。一个爱北京的北京土著,0,2020-01-31 00:34
