微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IqCPDf6qg,田宇_早起创富,男,辽宁,448,280,田宇_早起创富:疫情来了，分享一点给排水预防体会：1.每天给家中的地漏加水，一个地漏约1000毫升以上；2.家里长时间不用的浴缸、淋浴等卫生洁具，要水龙头放水。这既可保证浴缸水封水深度还可保证管道内是新鲜水；（封闭病毒空气传播途经）；3.对于干区地漏近期建议用软胶垫或密封带予以封堵，临时使用时再拆封（封闭病毒空气传播途径）；4. 马桶冲水前请盖上马桶盖（减少病毒随分子扩散）。谢谢了！ 原图 ,2020-01-22 08:59,1,0,0
IqCPClNHG,xxxrdfI_,女,上海,382,13295,xxxrdfI_:#疫情中的逆行者#钟南山挂帅出征，陶勇却被社会垃圾夺走了未来。太多的中国医生用自己的仁德之心换来了恶鬼缠身，凭着这样的善不得报，以后还会有多少人会选择学医救人造福万千？希望让医护人员的人身安全和工作报酬都得到保障！  ,2020-01-22 08:59,83,0,2
IqCPC48sc,Uy甜甜yU,女,湖北,109,344,Uy甜甜yU:『全国新型肺炎疫情实时动态 - 丁香园·丁香医生』http://t.cn/A6vBv3yL  ,2020-01-22 08:59,0,0,0
IqCPBu1JV,共青团抚顺市委,男,辽宁,199,31172,共青团抚顺市委:【总台#央视记者探访武汉隔离病房#】昨天，总台央视记者走进武汉金银潭医院的重症监护隔离病房。在患者治疗区，记者看到，医务人员坐在病人床边，做各种操作及处理，做完后，需要及时记录。他们所做的电子病历都是密密麻麻的。据了解，医务人员每隔4小时换一班。#致敬疫情前线医护人员#！注意安全！（总台央视记者蒋晓平 乔全兴 张熙）  http://t.cn/A6vehsV7 http://t.cn/RJqepkq 显示地图 ,2020-01-22 08:59,0,0,0
IqCPBu1JV,共青团抚顺市委,男,辽宁,199,31172,共青团抚顺市委:【总台#央视记者探访武汉隔离病房#】昨天，总台央视记者走进武汉金银潭医院的重症监护隔离病房。在患者治疗区，记者看到，医务人员坐在病人床边，做各种操作及处理，做完后，需要及时记录。他们所做的电子病历都是密密麻麻的。据了解，医务人员每隔4小时换一班。#致敬疫情前线医护人员#！注意安全！（总台央视记者蒋晓平 乔全兴 张熙）  http://t.cn/A6vehsV7 http://t.cn/RJqepkq 显示地图 ,2020-01-22 08:59,0,0,0
IqCPBcZhN,投资者旗大,男,北京,15,564,投资者旗大:这时候武汉湖北省应该向中央申请紧急抗疫情款项，用于保障药品防护设备的采购，免费发放口罩等防护设备。对于公众场合不佩戴口罩的给与劝诫。  ,2020-01-22 08:59,15,0,1
IqCPABiFx,凉风伴雪飘,男,湖北,110,147,凉风伴雪飘:湖北武汉：坚决遏制疫情扩散蔓延 切实保障人民群众生命安全和身体健康 http://t.cn/A6vBTQtJ  原图 ,2020-01-22 08:59,0,0,0
IqCPA20Ov,肥东发布,男,安徽,394,180533,肥东发布:【安徽省全面启动新型冠状病毒感染的肺炎疫情防控工作】目前，安徽省已成立新型冠状病毒感染的肺炎疫情防控应急指挥部，统一指挥协调全省疫情防控工作，启动疫情防控联防联控工作机制，强化疫情防治救三道防线。                                     省卫健委按照国家卫健委及省委、省政府部署要求，迅速成立专项工作组和专家组，制定应急预案，严密监测疫情，全力以赴救治患者。我省各级各类医疗机构和疾病预防控制机构已全面加强预检分诊和发热门诊的力量配置，规范开展对可疑病例的监测、筛查、诊断治疗和处置工作，认真落实新型冠状病毒感染的肺炎的零报告、日报告工作。        省卫健委提醒广大群众：春节即将到来，人员流动频繁，又值冬春季呼吸道传染病高发季节，希望广大群众切实做好个人卫生防护，勤洗手、戴口罩，注意保持室内环境卫生和空气流通，尽量减少到空气不流通或人流密集的公众场合活动，均衡饮食、适量运动、作息规律，增强体质和免疫力。如有发热、呼吸道感染症状，请及时到当地医疗机构发热门诊就诊。      如发现我省有新型冠状病毒感染的肺炎疑似和确诊病例，省卫健委将第一时间向社会公布，希望广大群众不信谣、不传谣。    http://t.cn/A6vebqiD 原图 ,2020-01-22 08:59,0,2,0
IqCPzFOli,嘟嘟小宝贝III,女,安徽,295,646,嘟嘟小宝贝III:有了娃就特别担心这些传染性疾病，好害怕各种传染源接近娃。希望我的担心只是杞人忧天，很快就能好起来，疫情能尽快被控制住啊  ,2020-01-22 08:59,0,0,0
IqCPzFOdo,知识分子,男,北京,800,2711252,知识分子:【中国科学家：新型冠状病毒与SARS作用机制相似】1月21日，《中国科学：生命科学》英文版刊登了关于这次武汉疫情的病原物“2019-nCoV”进化来源的最新研究进展。研究发现：“2019-nCoV”从进化的角度来讲，是SARS的亲戚，但并不是同类；该病毒和SARS病毒采用了相同的传播机制，但其感染能力无法与SARS病毒、MERS病毒直接作比较。http://t.cn/A6vrFYoz 原图 ,2020-01-22 08:59,80,25,9
IqCPz5sbG,老郭说事_,男,河南,8879,644416,老郭说事_:#协和医院骨科医生自愿支援#面对疫情我们大家团结起来就是最大的力量，众志成城抗疫情，中国医学界是世界不可忽视的一股力量，在疫情面前，在钟南山院士带领下不惧危险投身到防疫、抗疫战斗中，快速有效的掌控疫情，迅速做出目的明确的诊疗方案。不但医务人员奋斗在一线，类似航空公司免费暖心举措，各大企业也为大众提供了必要的保障措施 十几年前中国在对抗SARS中积累的经验相当丰富，再次面对疫情，武汉采取了多种防护措施，比如在机场码头港口检测体温、防止发烧者离开武汉、为疫情病例买单等措施积极应对疫情。其他地方也密切关注积极应对，发现病例及时治疗并通报。#84岁钟南山再战防疫最前线#      正如钟南山院士说的那样，对病毒检测手段的提高和检测程序简化，检测速度加快了，病例会不断增加。       作为个人不应恐慌少去人群密集场所，做好个人防范措施，及时从官方了解信息，服从官方组织，群策群力战胜疫情。 ,2020-01-22 08:59,2700,21,29
IqCPz8H9Z,倒下的SEVEN,男,重庆,176,156,倒下的SEVEN:愿疫情早日平熄，向所有逆行者致敬！ 重庆  显示地图 原图 ,2020-01-22 08:59,3,0,0
IqDe4ehEA,青年报,男,上海,665,1022968,青年报:#武汉疫情防控全面升级#【转发了解！#武汉新型肺炎的潜伏期#】国家卫健委专家组成员高占成表示，新型冠状病毒肺炎的潜伏期平均在7天左右，短的在2-3天，长的10-12天。如出现发热、干咳、呼吸衰竭、休克等症状，请及时就医！ http://t.cn/A6vdVkn7 #国内确诊324例新型冠状病毒肺炎病例##国内确诊324例新型肺炎病例# ,2020-01-22 09:59,13,4,0
IqDdRv9Yg,寻味贵州-,男,贵州,399,523582,寻味贵州-:【国士无双！#84岁钟南山再战防疫最前线# ，#一出现疫情人们就会想到他#】1月20日，国家卫健委高级别专家组召开发布会，84岁的钟南山院士再次临危受命、“挂帅出征”。2003年，67岁的钟南山对于非典疫情的真实情况的阐述曾引起轰动，此后一旦出现重大传染疾病，人们就能想到他。1936年，钟南山出生于南京的一个医生家庭，父母从小对他的教育是要“讲实话、做老实人”，在广州医科大学的课堂上，他对学生说，我们的重点“不是治病、是治病人”。@梨视频文化  http://t.cn/A6vdi0wm ,2020-01-22 09:59,3,0,0
IqDdRwfEM,羊城晚报金羊网,女,广东,1348,262362,羊城晚报金羊网:#84岁钟南山再战防疫最前线# #广州身边事#【新型肺炎疫情来势汹汹 84岁钟南山挺身而出】1月21日上午，中国工程院院士钟南山登上了从北京飞往广州的飞机。当天下午，他准时出现在了广东省政府新闻办的新闻发布会现场。这已经是他连轴转的第五天。在武汉新型冠状病毒感染的肺炎疫情让人揪心时，这位84岁的老人再次临危受命，出任国家卫健委高级别专家组组长。“现在能不到武汉去就不去”，他这样提醒着人们，可他自己却赶往了武汉疫情一线。从广州到武汉到北京，如今再回广州。连日来，这位84岁的老人每一天都在不停地奔走，甚至在参加《新闻1+1》连线时，他累得连眼睛都睁不开了，可他却从来没有一声抱怨，“既然国家需要，那就要去”，这是他给自己的理由。http://t.cn/A6veQmDt [组图共3张] 原图 ,2020-01-22 09:59,25,2,1
IqDdt0FX6,投中网,男,北京,1046,753888,投中网:【#世卫组织发言人谈新型冠状病毒#：#新型冠状病毒仍有三大未知#】1月21日，世界卫生组织发言人在日内瓦告诉@梨视频 ，当前新型冠状病毒仍有三大未知：如何人传人？源头是什么？到底有多严重？他呼吁各国要保持警惕，保证健康医疗系统做好准备。22日，世卫组织将紧急委员会，以确定是否将此次武汉肺炎疫情，定为“国际关注的突发公共卫生事件”。http://t.cn/A6vdmzGQ ,2020-01-22 09:58,1,0,0
IqDdkroCU,江西发布,男,其他,426,858229,江西发布:【刘奇强调：要让全省人民群众过一个平安祥和快乐的春节】新春佳节即将到来，1月21日，省委书记刘奇在南昌市走访慰问奋战在一线的广大干部职工，现场检查部署新型冠状病毒感染的肺炎疫情防控工作。他强调，要以对党和人民极端认真负责的态度，切实增强风险意识，树牢底线思维，强化责任担当，加强值班值守，完善应急预案，提升响应能力，让全省人民群众过一个平安祥和快乐的春节。http://t.cn/A6veQqK6 ,2020-01-22 09:58,2,2,0
IqDcVj9yA,华东交通大学学生会权益实践部,男,江西,361,3880,华东交通大学学生会权益实践部:#实事速递# 【疫情中的逆行者！#84岁钟南山再战防疫最前线# 】钟南山的名字，几乎家喻户晓，他始终和我国的公共卫生事业紧紧连在一起。18日傍晚，钟南山院士从广州出发赶往武汉，当天航班已买不到机票，他挤上了傍晚17点开往武汉的高铁列车。由于春运高铁票紧张，他被安顿在了餐车一角，刚一落座便拿出文件研究。到武汉开完会后，他又立刻赶往武汉金银潭医院了解病人的收治情况。#钟南山院士再战防疫最前线#  http://t.cn/A6veH3UF ,2020-01-22 09:57,20,3,1
IqDcwcaFS,江西教育电视台,男,江西,804,10766,江西教育电视台:【江西确认2例输入性新型冠状病毒感染的肺炎病例】#江西确诊2例新型肺炎病例# 江西省卫生健康委22日凌晨通报，1月21日，国家卫生健康委确认我省首例输入性新型冠状病毒感染的肺炎确诊病例。患者罗某某，男，56岁，抚州市东乡区人。2019年12月20日赴武汉市进货，2020年1月9日返回东乡区。1月10日，因发热、咳嗽等症状入院隔离治疗。1月21日，经国家卫生健康委疫情领导小组下设的诊断组专家确认为新型冠状病毒感染的肺炎确诊病例。目前，患者属重症病例，其密切接触者43人均在医学观察中。详情：http://t.cn/A6veAgjV  @江西发布 原图 ,2020-01-22 09:56,3,0,0
IqDe6102u,小祎不知道,女,广东,233,95,小祎不知道:#万鹏[超话]##万鹏# 小饼干们早上好，最近疫情严重，大家尽量不要去人口密集的地方，出门别忘了戴口罩哦[感冒]，家里注意通风，早睡早起多锻炼身体，增强免疫力哦 鹏哥出门在外一定要戴好口罩！@万鹏er  [组图共2张] 原图 ,2020-01-22 09:59,14,0,6
IqDe5nHek,起早点儿哈,男,其他,239,78,起早点儿哈:『全国新型肺炎疫情实时动态 - 丁香园·丁香医生』http://t.cn/A6vBrciW  ,2020-01-22 09:59,0,0,0
IqDe57DxY,清和明喻,女,北京,244,85,清和明喻:#陈思诚 不干折损同行的事#不干就不干，买尼玛的热搜，我现在只想关心疫情，对别的一点都不关心  ,2020-01-22 09:59,0,0,0
IqDe4x5ev,Lirun-5000,男,湖南,100,123,Lirun-5000:武汉新型肺炎疫情动态 http://t.cn/A6vrujkH  ,2020-01-22 09:59,0,0,0
IqDe4vVj6,无悔恩1,男,四川,521,543,无悔恩1:#新型冠状病毒#疫情铺天盖地而来，闹得人心惶惶、人人自危！  ,2020-01-22 09:59,0,0,0
IqDe4foZe,中国平安,男,广东,431,1954695,中国平安:【狙击疫情，共渡难关】新型肺炎疫情的发展牵动着每个国人的心，为共同抗击病毒，平安好医生启动“免费送口罩 免费问医生”专项活动。1000万只口罩免费领，同时大家有任何关于病毒的问题，都可以来平安好医生免费咨询，愿大家都能平安过节，#家家有平安#   [组图共2张] 原图 ,2020-01-22 09:59,547,67,185
IqDe3kW81,美宝的曼德琳,女,河南,120,11681,美宝的曼德琳:疫情面前，人类太渺小一种病毒，足以威胁生命短短的时间，让我们长长的相爱越是艰难处，越是修心时  原图 ,2020-01-22 09:59,0,0,0
IqDe3m3My,第一新闻,女,陕西,1372,4214979,"第一新闻:【国家卫健委：#新型冠状病毒存变异的可能# 有进一步扩散风险】据国家卫健委，专家研判认为,病例主要与武汉相关，已出现人传人和医务人员感染，存在一定范围的社区传播。#新型冠状病毒#传染源尚未找到，疫情传播途径尚未完全掌握，病毒存在变异的可能，疫情存在进一步扩散的风险。  原图 ",2020-01-22 09:59,8,2,1
IqDe31FGY,国际旅游岛商报,男,海南,700,277834,国际旅游岛商报:【总台#央视记者探访武汉隔离病房#】昨天，总台央视记者走进武汉金银潭医院的重症监护隔离病房。在患者治疗区，记者看到，医务人员坐在病人床边，做各种操作及处理，做完后，需要及时记录。他们所做的电子病历都是密密麻麻的。据了解，医务人员每隔4小时换一班。#致敬疫情前线医护人员#！注意安全！（总台央视记者蒋晓平 乔全兴 张熙） http://t.cn/A6vehsV7 ,2020-01-22 09:59,1,1,0
IqDe2r6Xf,DelbertJoeee,男,海外,750,15421,DelbertJoeee:在冠状病毒肆虐的时候，我让我爸出门戴着点口罩，他说：不戴，不舒服我给他每一小时发一个疫情报告，他说我在无中生有，并且坚持大年初二去市中心的亲戚家拜年……我实在拗不过他，相比咱能接触到微博等信息源，他们可能真意识不到问题的严重性，我让他打开电视看新闻，新闻里正在播人们返乡的喜悦，处处洋溢着举家团圆的感动画面……2003年非典的时候我还小，爸妈对我防护的无微不至2020年新型冠状病毒肆虐，我却不知道怎么保护他们 ,2020-01-22 09:59,2,0,6
IqDe2cduN,邓小鱼鱼鱼,女,其他,1067,14963,邓小鱼鱼鱼:回威海的第10天非典时五年级，学校放了三个月的假，在疫情排第三的山西。虽然恐慌，但没太大感觉。现在，有了孩子，真的翻天覆地，看新闻晚上都睡不好，担心爸妈，担心孩子，早上醒来第一件事就去家附近药店买口罩😷 ，被告知卖完了虽然山东威海没有，但是大家的意识还是很强烈，希望一切平安 ,2020-01-22 09:59,8,0,4
IqDe0ES14,人民网黑龙江频道,女,黑龙江,253,456834,人民网黑龙江频道:【人民网评：面对疫情，任何侥幸都可能夺人性命】如何遏制疫情蔓延？怎样才是把人民群众生命安全和身体健康放在第一位？措施林林总总，答案见仁见智，但有一点是明确的——任何“耍大胆”“不设防”的侥幸心态都是极其要不得的。人民网评：面对疫情，任何侥幸都可能夺人性命  ,2020-01-22 09:59,0,0,0
IqDe0nfvg,海报新闻,女,其他,300,450497,海报新闻:#武汉肺炎疫情#【武汉#首例重症新型肺炎出院患者#：护士姐姐特别好，总给我加油】武汉首例重症新型肺炎出院患者李先生详细讲述了被隔离治疗的经过。他说，姐姐冲进隔离室照顾他直到痊愈，“护士姐姐们特别好，总是给我加油打气。”其间，朋友和邻居都来看他。23岁的他，终于治愈出院。http://t.cn/A6vrC5ME ,2020-01-22 09:59,0,0,0
IqDe0564K,倪愿意吗,女,江苏,105,52,倪愿意吗:在疫情地区的朋友一定要记得出门口罩口罩口罩回家洗手洗手洗手多喝抗病毒口服液多喝板蓝根没事别出门  原图 ,2020-01-22 09:59,4,0,10
IqDe05yTR,网信南开,男,天津,327,31189,网信南开:《李鸿忠张国清检查我市新型冠状病毒感染的肺炎疫情防控工作》  李鸿忠张国清检查我市新型冠状病毒感染的肺炎疫情防控工作  ,2020-01-22 09:59,0,0,0
IqDe07OZ3,长沙微分享,男,湖南,962,1075304,长沙微分享:【最新疫情！#国内确诊324例新型冠状病毒肺炎病例#】截至今日7时，我国共确诊324例新型冠状病毒感染的肺炎病例，14省市出现确诊病例，死亡6例。此次新型冠状病毒临床表现为：发热，乏力，呼吸道症状以干咳为主。提醒#预防新型冠状病毒肺炎#：戴口罩，勤洗手，少去人群聚集处！  原图 ,2020-01-22 09:59,0,0,0
IqDdZuYX9,江西新闻联播官博,男,江西,326,121344,江西新闻联播官博:【总台#央视记者探访武汉隔离病房#】昨天，总台央视记者走进武汉金银潭医院的重症监护隔离病房。在患者治疗区，记者看到，医务人员坐在病人床边，做各种操作及处理，做完后，需要及时记录。他们所做的电子病历都是密密麻麻的。据了解，医务人员每隔4小时换一班。#致敬疫情前线医护人员#！注意安全！@央视新闻  http://t.cn/A6vehsV7 ,2020-01-22 09:59,1,0,0
IqDdZditc,loveMr81forever,男,福建,202,136,loveMr81forever:『实时更新|武汉新型肺炎全国疫情地图』实时更新|新冠肺炎疫情地图  ,2020-01-22 09:59,0,0,0
IqDdZdj5F,天府发布,女,四川,607,341830,天府发布:【总台#央视记者探访武汉隔离病房#】昨天，总台央视记者走进武汉金银潭医院的重症监护隔离病房。在患者治疗区，记者看到，医务人员坐在病人床边，做各种操作及处理，做完后，需要及时记录。他们所做的电子病历都是密密麻麻的。据了解，医务人员每隔4小时换一班。#致敬疫情前线医护人员#！注意安全！（央视新闻） http://t.cn/A6vehsV7 ,2020-01-22 09:59,3,0,2
IqDdYCJjt,五四八九四,女,湖南,310,115,五四八九四:🐴『全国新型肺炎疫情实时动态 - 丁香园·丁香医生』http://t.cn/A6vBv3yL  ,2020-01-22 09:59,0,0,0
IqDdYjYhJ,Baby咏咏,女,四川,397,259,Baby咏咏:安排布置我市新型冠状病毒感染的肺炎疫情防控工作前线医护人员辛苦了，大家众志成城防控疫情。安排布置我市新型冠状病毒感染的肺炎疫情防控工作  ,2020-01-22 09:59,0,0,0
IqE0P6Fn7,_小懒崽崽,女,浙江,657,1136,_小懒崽崽:说国难当头还买热搜的建议每个热搜上的明星都骂过去好嘛？我倒是要看看你wb有没有宣传疫情啥的呢就只会揪着巴骂是吗？  ,2020-01-22 11:59,0,0,0
IqE0Ow3td,不一样的自己fighting,女,宁夏,479,133,不一样的自己fighting:#李现抵达之谜# lx#李现# l#致敬疫情前线医护人员# 少出门，勤洗手，提高自身免疫力！关爱自己就是关爱别人！众志成城打赢这场没有硝烟的战争！奋斗在一线的医护人员一定要注意自身防护和安全！@李现ing  ,2020-01-22 11:59,6,0,0
IqE0OujtH,筱枫莵紫,女,湖北,191,364,筱枫莵紫:刚满2岁的小朋友，正和我们、和武汉一同见证、亲历着这一场公共卫生的战役。说实话，作为一个平时心大惯了的妈妈，此刻的心情却是十分紧张的，时刻关注事态发展，反复叮嘱家人朋友做好防控。愿疫情早日得到控制，孩子们能再次自由自在的在阳光下嬉戏玩耍🙏  原图 ,2020-01-22 11:59,2,0,2
IqE0N1C8S,善待成礼,男,重庆,673,47080,善待成礼:病毒很严峻，不过成礼认为，大可不必如此紧张与恐慌，相信国家及政府的力量，一定能攻克病毒的。 http://t.cn/A6vDC8QX  ,2020-01-22 11:59,0,0,0
IqE0Mtp3j,仙贝世最香,女,其他,1267,140,仙贝世最香:『全国新型肺炎疫情实时动态 - 丁香园·丁香医生』http://t.cn/A6vBv3yL  ,2020-01-22 11:59,0,0,0
IqE0MsrfQ,文虫叮咬,男,其他,2034,3487,文虫叮咬:#N95口罩#以N95斩疫情，还是以N95引利润……  ,2020-01-22 11:59,0,0,0
IqE0M9kG5,凯雷,男,北京,5116,1480998,凯雷:最坏的准备，香港。@點新聞dotdotnews 直击：正在瑞士達沃斯的香港特區行政長官林鄭月娥接受彭博訪問時指，香港已為內地爆發新型冠狀病毒最壞情況作準備，已汲取沙士疫情經驗，高度警惕，保持透明度，以減少不必要的焦慮。#香港、香港##香港局势##全国已确诊新型肺炎病例319例# #新型肺炎确诊440例死亡9例# 原图 ,2020-01-22 11:59,983,17,217
IqE0MbIMU,Sunshine可可真,女,山东,817,160,Sunshine可可真:#新型肺炎疫情或进一步扩散#出个门发现戴口罩的都是年轻人跟我妈打电话她还一副没啥大事的样子果然年轻人都怕死  ,2020-01-22 11:59,20,0,3
IqE0KEgxl,岁月长_衣衫薄__,女,湖北,217,100,岁月长_衣衫薄__:『全国新型肺炎疫情实时动态 - 丁香园·丁香医生』http://t.cn/A6vBv3yL  ,2020-01-22 11:59,0,0,0
IqE0KmBem,周成洋CY,男,北京,135,1846368,周成洋CY:#武汉市长回应万家宴#今年之所以继续举办该活动，是基于之前对本次疫情传播是对人与人之间有限性传播的这个判断，所以对这件事预警不够。网友：市长这时候出来就成背锅了，情况报告和处置方案是有关部门研究的结果，而且病毒存在变异可能…… 可以理解这种预警不够的原因吗？  ,2020-01-22 11:59,471,0,0
IqE0K5AlP,用户6233660194,女,其他,16,1,用户6233660194:国家卫生健康委会同相关部门联防联控 全力应对新型冠状病毒感染的肺炎疫情 http://t.cn/A6vDw75b  原图 ,2020-01-22 11:59,0,0,0
IqE0K5AlP,用户6233660194,女,其他,16,1,用户6233660194:国家卫生健康委会同相关部门联防联控 全力应对新型冠状病毒感染的肺炎疫情 http://t.cn/A6vDw75b  原图 ,2020-01-22 11:59,0,0,0
IqE0I3U5d,肆酒ire_,女,其他,97,12,肆酒ire_:武汉肺炎，冠状病毒，江西出现两例，本身已经很吓人了。出去买东西就只发现四五个人戴口罩。一直在家呆着，一直鼻塞。妹妹也是，妈妈也是。这个时期感冒，心里好慌啊。一直在看那个疫情播报，好焦虑，爸爸还在工作，还有两天就过年了，再过段时间就得去学校了，太吓人了  ,2020-01-22 11:59,1,0,0
IqE0I2fOA,UnstoppableTowards,男,湖南,112,171,UnstoppableTowards:一次疫情，朋友圈真是什么牛鬼蛇神都出来了，蹭热度的文章铺天盖地，能不能转点有权威性的  ,2020-01-22 11:59,2,0,5
