微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IqJu84mqa,2000年5月11日,女,福建,102,60,2000年5月11日:还记得之前看过一本小说大概是讲一个城市的人患上了一种很可怕的病后来一传十十传百整个城市的人都患病了于是就封城了在里面的人都要被杀掉最后主角们杀出重围跑出了城发现整个世界都感染了………  ,2020/1/23 1:55,0,0,0
IqJu4wEp6,HnnThree,女,其他,147,183,HnnThree:眼看着新闻一例又一例的确诊新型冠状病毒肺炎，都是从武汉出来的，真的，能封城么，这特么不是儿戏啊  ,2020/1/23 1:55,1,0,0
IqJu1z8HE,撒野的喵星人,女,北京,292,231,撒野的喵星人:#疫情地图#唉大半夜睡不着觉一刷一个新地方感染，下午去了几个药店超市买口罩一袋医用口罩都没买到看地图我们这个也没能幸免，所谓封城我理解的不是对人是对事，就像山林着火一样你不控制不封锁不打造隔离带事态只会越来越严重到全国性就更难办了~好多人理解不理性，说些什么被抛弃放弃的话不是更自私更无知，这是瘟疫古代瘟疫大面积爆发的时候也是整个村子人死了被埋隔绝，现在条件好了，全国都在支援怎么就不能不出来晃悠呢，即使封城那也是非常时期非常手段，让疫情减少扩散不能因小失大，即使封在城里也是隔绝治疗又不会缺水断粮怎么不能接受呢~非典时期有先例啊，不能人人为你们，你们不为人人啊（通篇用词我有斟酌觉得没什么不妥事实如此） ,2020/1/23 1:55,0,0,0
IqJtQ2VBG,芝麻绿豆大点的事儿,女,海外,347,7,芝麻绿豆大点的事儿:对不起，我真的觉得武汉该封城了，按照这情况这速度，不敢想象  ,2020/1/23 1:55,0,0,0
IqJtO0JA3,鱼片瘦肉粥,女,湖北,677,399,鱼片瘦肉粥:到底什么时候封城啊！  ,2020/1/23 1:55,1,0,0
IqJtL1eHT,郑斯仁,男,北京,577,2150777,郑斯仁:这一年，一眨眼过去了当飞机从北京降落在长乐机场时感觉去年春节就在眼前当车子从机场高速下到莆田出口时那是家的味道在北京生活了十几年了可终究父母没有陪伴在身边有爸妈的地方才是家一看微博热搜 武汉封城事态严重武汉挺住！我们能赢！最后，提醒大家一定要戴好口罩！尽量少出门！2020年1月23日            归！ http://t.cn/R2WxlG9 显示地图 [组图共3张] 原图 ,2020/1/23 1:55,441,304,329
IqJtICZQ8,暴富的小珠,女,其他,447,45,暴富的小珠:#封城#委屈武汉了，但真的耗不起，希望各省赶紧排查，然后全国支援武汉  ,2020/1/23 1:54,0,0,0
IqJtGA0f4,ReviviscencE-,女,广东,423,1029,ReviviscencE-:人人都惜命看到很多武汉的人说他们也一样封城希望别人别跟他们一样恐慌一下子眼泪就出来了希望大家都好一定可以控制住的武汉加油#新型肺炎已致湖北17人死亡#  ,2020/1/23 1:54,17,0,5
IqJtEe97T,洛洛糯糯_0504,女,其他,42,1,洛洛糯糯_0504:武汉快点封城吧  ,2020/1/23 1:54,0,0,0
IqJts6qUO,sjjxndbj,女,重庆,593,27,sjjxndbj:武汉还不封城吗  ,2020/1/23 1:54,2,0,0
IqJtbiYri,微酷酷的我,女,其他,34,34,微酷酷的我:#新型肺炎已致湖北17人死亡#我其实挺害怕这事的，害怕自己被传染上，本来要从外面一趟的也取消了，其实我是希望可以封城的，为了大家的健康，不要到时候后悔。  ,2020/1/23 1:53,0,0,0
IqJt555Rz,明嘉嘉-,女,广东,78,6,明嘉嘉-:武汉为什么还不封城! 肇庆·封开县  显示地图 [组图共6张] 原图 ,2020/1/23 1:53,0,0,0
IqJt3A6gs,Cherrymountain,女,广西,160,72,Cherrymountain:#广西新增3例新型肺炎确诊病例#求求别来桂林🙏🙏🙏干脆封城吧  ,2020/1/23 1:53,10,0,2
IqJt2onzv,是Rui不是瑞,女,山东,204,180,是Rui不是瑞:人果然是最最可怕的，人性人心如此多样如此复杂…武汉人叫嚣有病得不到有效治疗，全国人民都敌视武汉的出逃，病原是吃和卖野味的人，但死的并不都与野味相关。有说理的地方吗，没有。公平吗，不公平。有解决办法吗，没有。可以谴责政府，谴责制度，谴责能谴责的一切，但有用么，没用。此时能依靠的只有政府，医疗和专家团队。在病毒没有肆虐没有爆发的时候封城隔离可能么，不可能，因为武汉的每一位都有人权。人人怕死，但有些人面目可憎。人类是个整体，大自然的报复针对的是整个人类。作死的并不一定会先死，守规则的好人也不一定会善终。愿我们做好自己，其余看天意。 ,2020/1/23 1:53,5,2,3
IqJU7oAtG,56行星,男,湖北,835,705,56行星:#封城# 没有刻意熬夜  但就是莫名其妙睡不着  可能有太强的预感要封城了  [组图共4张] 原图 ,2020/1/23 2:59,1,0,10
IqJU6wrSf,kiecho_,男,其他,919,6534,kiecho_:封城了啊希望大家都好都好。求求了  ,2020/1/23 2:59,0,0,0
IqJU6eQ2k,暴力小清清,女,江西,312,870,暴力小清清:#武汉公交地铁暂停运营#武汉封城，虽然是必然的，但是真心心疼武汉人民，该多无助和害怕…武汉加油，我们与你同在 景德镇  显示地图 ,2020/1/23 2:59,24,0,0
IqJU6eQ2k,暴力小清清,女,江西,312,870,暴力小清清:#武汉公交地铁暂停运营#武汉封城，虽然是必然的，但是真心心疼武汉人民，该多无助和害怕…武汉加油，我们与你同在 景德镇  显示地图 ,2020/1/23 2:59,24,0,0
IqJU3zCNL,周阳依,女,海外,430,11749,周阳依:武汉，封城。  ,2020/1/23 2:59,0,0,0
IqJU3hmnV,iloveagno3,男,海外,409,256,iloveagno3:草封城了，團不了年了，我不好了  ,2020/1/23 2:59,0,3,6
IqJU2o4JZ,言希小粉丝,女,陕西,1239,153,言希小粉丝:#封城#很难过又无奈  ,2020/1/23 2:59,0,0,0
IqJU0zDr9,DWOB看世界,男,山东,276,180,DWOB看世界:终于下令封城，切实保障全国人民的健康武汉加油！！[加油][加油][加油]  原图 ,2020/1/23 2:59,0,0,0
IqJTZre0O,周不贪,男,浙江,540,111,周不贪:妈耶 武汉封城了~ 这个年还是宅家里吧 杭州  显示地图 ,2020/1/23 2:59,4,0,0
IqJTYw7Oq,HCH实际名为,女,海外,334,441,HCH实际名为:牛逼，封城了，武汉加油全国各地人民也要加油，相信爱可以战胜一切[加油]  ,2020/1/23 2:59,1,0,0
IqJTYevSX,叮当不是小胖丁,女,其他,35,728,叮当不是小胖丁:封城了。我好慌。。  ,2020/1/23 2:59,0,0,0
IqJTYfGXZ,向暖sugar,女,其他,56,13,向暖sugar:2019年11月因诺如病毒封校半个月2020年的1月又因新型肺炎封城时间依旧取决于疫情短暂的几个月无常而又脆弱  ,2020/1/23 2:59,0,0,0
IqJTYfFzU,两口一个冰西瓜,男,上海,692,153,两口一个冰西瓜:居然真的封城了 国家体制的力量终于开始展现了  ,2020/1/23 2:59,1,0,0
IqJTXC9uv,林小小林林小,女,其他,332,69,林小小林林小:武汉真的封城了，事情比想象中严重。明天真的要强制家里人带口罩了  ,2020/1/23 2:59,0,0,0
IqJTXle9h,小郑今天比较想吃米,男,其他,266,175,小郑今天比较想吃米:半夜看到新闻有些难受  武汉还是封城了在武汉上了四年的大学 我最喜欢的东湖风景和长江大桥武汉加油[加油]  稍微委屈一下  马上就会好起来了！  ,2020/1/23 2:59,4,0,0
IqJTWt6le,明年的921还能再见你吗,女,其他,997,371,明年的921还能再见你吗:我真的有点难过。本来这就是我第一次在外面过年，第一次在外面过生日，我都还没有准备好。又遇上病毒，离我半小时的路程。封城的确是我希望的，我不想让更多的人生病了。但是觉得和那时候好像噢。好像我不得不被先丢下一样外加很多冷嘲热讽。当然啦，也有希望我过得好的你们，还没见过面的你们。这样一想就更想哭了。但是我想说，如果这么倒霉，能换我今后一年的平安顺遂吗？只要一年。我真的只是想当个有个工作健健康康的就行了的普通人。病魔太可怕啦。人类也好弱小。但是最可怕的还是侥幸心理。是不是没有三倍工资拿啦？我还想给我妈转钱儿让她给我爸换个新手机！！直接放我的假啦！觉得无助是因为不知道什么时候是个头啊，我希望快一点，也希望慢一点。因为医生们会很累很累很累很累。我想快点回归到正常的生活，追追星，看看综艺，快乐上班拿钱，去见喜欢的城市和人。感觉今年的计划都会落空。但是又想到自己名字叫赵晗伶儿，晗只有一个意思：天将明。 ,2020/1/23 2:59,1,0,2
IqJTTc8J0,萌萌桐雨520,女,湖北,286,33,萌萌桐雨520:#武汉封城#终于，封城了  ,2020/1/23 2:59,0,0,0
IqKitF379,演员家属pxz,女,浙江,520,266,演员家属pxz:昨天天还没亮就被拖起来去医院，抽完线又去开会，完了去新理想吃饭，到家已经七点多了，一家人早早睡了，半夜醒来发现武汉封城了。吓人！  ,2020/1/23 3:59,0,0,0
IqKit4ps8,刘晋华SEU,男,北京,322,366,刘晋华SEU:凌晨下令封城，说明武汉已经全烂了。对其他城市而言，只有站在14天之后看今天，才能知道今天曾是何等态势。而当前只有放弃幻想，断绝侥幸心理，做最坏的打算和准备，才能得到最好的结局。  ,2020/1/23 3:59,1,0,4
IqKit4prv,少女情怀唯有吃与痴,女,湖北,162,1050,少女情怀唯有吃与痴:2020年1月23号凌晨两点武汉终究是宣布封城了，终究是个失眠夜～ 前天开始，家里人就给我打电话要我别回去过年了，等情况好转再说。希望在武汉的亲人朋友都安好，别出门别出门别出门，迫不得已出门一定要戴口罩戴口罩戴口罩。武汉加油💪💪💪  ,2020/1/23 3:59,9,0,12
IqKiscxUz,曾吉祥midy,女,广东,1376,579,曾吉祥midy:半夜醒来关注武汉事态，得知封城，希望部分网友有独立思考能力，不要被杠精带地域黑了，武汉在这件事上一直在努力中，不要再给武汉无辜群众以及一线的医护人员，领导压力了。没有人愿意自己关进笼子里。真的看哭了菩萨保佑武汉，老天保佑武汉，上帝保佑武汉，全国保卫武汉，打赢这场艰难的战役。 ,2020/1/23 3:59,22,0,0
IqKiscytj,沙雕且自闭,女,湖北,106,108,沙雕且自闭:#武汉封城#封了也好，控制在武汉就好了，不然夜长梦多啊！我相信大家都会没事的！武汉人不怂[加油]大家一起加油🙏🙏🙏 武汉  显示地图 ,2020/1/23 3:59,20,0,9
IqKirjES5,神奇的魏超超,男,海南,218,73,神奇的魏超超:#武汉封城#愿安好  ,2020/1/23 3:59,0,0,0
IqKir22Kw,名字要改个小清新的名纸,女,湖北,313,435,名字要改个小清新的名纸:武汉仿佛封城了一样，十点开始，公共交通停运，我还回的了家吗……  ,2020/1/23 3:59,0,0,2
IqKiqqmYT,蕉蕉熊_,女,江苏,819,278,蕉蕉熊_:唉真的好难过 就好像我虽然不想去上学 但是我也并不希望事态发展到要延迟开学的地步 已经逼不得已走到封城这一步了 后面会好起来吗  ,2020/1/23 3:59,0,0,0
IqKiq6Y5j,第一代穿山甲,女,其他,584,258,第一代穿山甲:#武汉封城#天佑中国！保佑武汉！一定会挺住的！！加油！！！🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳 ,2020/1/23 3:59,0,0,0
IqKiq6XyL,山水是癖,女,其他,492,24,山水是癖:看到武汉封城说不出的难过。好像心里有一块地方慢慢黯淡。一直有人说这次没有当年非典严重，我本来半信半疑。想想近年来，我们也经历不只一种传染病，也就略略放松一下心情。看到武汉封城真是难以置信。虽然我早认为封城是使疫情不继续扩散下去不错的方法。但是真到这一步，说明疫情严重已超过我们的想象。看到好多武汉同胞说医疗资源的紧张，病人难入院。还看到有人说至今没买上口罩，天亮了还要冒着风险去采购物资。也有人说看到地域黑又气又委屈。看上去琐碎的小事情绪，真的让人感到心疼。染病的大多数人是无辜的，为什么偏偏让他们在春节之际经历这样的事情呢？我在逼仄的电梯都会感到恐惧，不知道武汉的同胞们经历封城想必也会感到害怕吧？哎，祈愿武汉和全国都快点好起来。也不知道恩施州的同学和偶然认识的姐姐怎么样了。之前英语老师曾讲过非典北京封城时，她们被关在学校里的事情。当时听着多么荒诞遥远，没想到有生之年竟然眼看武汉也因疫情发展而封城。九省通衢，多么重要的地理位置。我乘坐高铁必经之地，我曾经一度梦想的大学所在之地……武汉、仙桃、汉口.......这些我上学回家路上的站点，怎么不好好待在我的车次信息里，却出现在让人揪心的新闻里呢？又失眠了。 ,2020/1/23 3:59,1,0,1
IqKipwJ56,爱法师的钢笔龙,女,海外,136,32,爱法师的钢笔龙:从没想过竟然已经到了封城的地步了，真的好严重啊，希望所有的家人朋友平安健康🙏🙏🙏🙏  ,2020/1/23 3:59,0,0,0
IqKipx6lw,红茶红茶5,女,天津,188,112,红茶红茶5:#武汉封城# v疫情是由点及面 成倍数增长的 在没有特效药之前 隔离防控是最好的方法 看似不人道 但是两害相较取其轻 一个人感染和成千上万人感染 只能选择牺牲个人了 没有办法 尤其是出来的大多数是年轻人 抵抗力强 也许不会造成生命危险 但病毒一旦传播 抵抗力弱的老人可就受不了了 这个时候 对少数人的不人道 是对大多数人的人道 无论在哪 家最安全 http://t.cn/RDnEUnO 显示地图 ,2020/1/23 3:59,1,0,0
IqKipclxD,托福培训中心,女,其他,465,20,托福培训中心:武汉尽管封城好了，我们是瘟疫区，武汉人都死光了，疾病就能得到控制，我们又是人类历史上的精彩的牺牲品  ,2020/1/23 3:59,0,0,0
IqKioC28x,淡如水yolanda,女,海外,195,447,淡如水yolanda:武汉，关闭一切对外交通，进入“封城”状态。虽然我知道，这次事件源于武汉，却错不在它，虽然煎熬，但我们一直陪着你，你虽是一座城，却是国家的一部分。不要气馁，阴霾终会散去！武汉加油！平安相见！——猫蔬  ,2020/1/23 3:59,0,0,0
IqKio4d2M,好想把大脑清空,女,海外,87,101,好想把大脑清空:朋友圈有个在武汉上大学的人想回长沙过年 问现在封城了明早改签能不能出武汉 请问遇到这样的人怎么办啊 虽然不是一个城市的 但是真的很怕病毒在往外别的城市扩散了 这个节骨眼还是配合工作 别再想着怎么逃离了 尽可能抑制扩散！！  ,2020/1/23 3:59,1,0,11
IqKimxRC4,欢喜做不了30个仰卧起坐,女,北京,935,288,欢喜做不了30个仰卧起坐:#武汉封城#我们大家都会平安度过  ,2020/1/23 3:59,0,0,0
IqKim03gd,你好好想想XX,女,其他,295,31,你好好想想XX:算是我懂事之后经历的第一次，但是还是没有什么实感，知道严重到封城了，但还是懵懵的，有了口罩也懒得严格防护，可能是身边的大家都很平静的原因吧。:-(  ,2020/1/23 3:59,0,0,0
IqKim1uK7,狗东西与猫西北,女,台湾,505,3273,"狗东西与猫西北:大半夜人们熟睡的时候,应急预案发了封城的消息.. 凌晨三点的便利店人满为患.. 我希望我是多此一举...这件事情我们必须要一个说法了...#武汉封城##全国已确诊新型肺炎病例319例#  原图 ",2020/1/23 3:59,0,0,0
IqKilooma,矫情bb机,女,其他,678,639,矫情bb机:#武汉封城# 看到这个消息太揪心了 全国人民都在担心你们 千万不要觉得自己是孤立无援的   ,2020/1/23 3:59,15,0,7
IqKikv6yN,Yanueve_,女,北京,256,96,Yanueve_:#武汉封城#终于还是封城了。可是该走的也还是走了zz压力下总是想着先维稳 可是这种传染性极快的难道不应该先隔离 对武汉人民没什么想法 你们也是受害者 只不过现在该带出来的也都带出来了 每次都是这样 怎么就不能有点记性呢 出了事先想着隐瞒 瞒不住了再开始维稳 中国总是拥有那些逆行者 致敬  ,2020/1/23 3:59,0,0,0
IqKikv6yN,Yanueve_,女,北京,256,96,Yanueve_:#武汉封城#终于还是封城了。可是该走的也还是走了zz压力下总是想着先维稳 可是这种传染性极快的难道不应该先隔离 对武汉人民没什么想法 你们也是受害者 只不过现在该带出来的也都带出来了 每次都是这样 怎么就不能有点记性呢 出了事先想着隐瞒 瞒不住了再开始维稳 中国总是拥有那些逆行者 致敬  ,2020/1/23 3:59,0,0,0
IqKijBPct,我就爱甜橘咋啦,男,其他,149,183,我就爱甜橘咋啦:#武汉封城#看到这个消息真的是失眠加难过，春节就在明天了，可能很多人都回不了家了，不能和亲人团聚，但是疫情当前，也是没有办法的事情，必须先把疫情控制住！但是我相信，大武汉，没有什么战胜不了的，加油，我们一定可以度过难关，赶走疫情！💪💪💪  ,2020/1/23 3:59,0,0,0
IqKijAarC,与雨欲语,女,陕西,76,95,与雨欲语:#武汉封城#望顺利度过难关🙏🏻🙏🏻🙏🏻 郴州  显示地图 ,2020/1/23 3:59,3,0,1
IqKij2AJb,zoro的彼女,女,辽宁,159,121,zoro的彼女:#武汉封城#虽然不是武汉的也不在武汉上学，但是很好的朋友在武汉上学。无论是在抖音还是微博上面看到关于这个话题都会哭，觉得自己好渺小什么都做不了，觉得那些医生护士等等的都好伟大，大家都逃离的时候他们却选择义无反顾地冲在第一线。他们也都是家人的父母、丈夫、妻子和孩子，他们在这个时候站出来，只希望每一个医护人员都保护好自己！辛苦了！有的人说话我觉得过于不善意了，如果自己身处这样一个疫区，于己都想自己不染病想出去这是人之常情，但是请不要用“求求他们不要乱跑”这种话，可以换成“武汉加油”“中国加油”！大家都是中国人，都是一家人，这种话我真的觉得武汉被孤立了我很难受，但是其实并不是的！有很多很多的人都在关注着病情，关心着你们！不只是医护人员，那些加班赶制口罩的工人，那些快马加鞭的快递小哥……我们都在默默祈祷，希望你们快点好起来，肯定会过去的！肯定会没事的！这么多大风大浪都过来了！中国加油 ,2020/1/23 3:59,1,0,5
IqKiisn7f,3点水的淇,女,四川,56,42,3点水的淇:#武汉封城#情况比通报的还严重吗，加油！  ,2020/1/23 3:59,0,0,1
IqKii7F5b,啵啵慕桃九分甜,女,其他,842,184,啵啵慕桃九分甜:武汉……封城了……  ,2020/1/23 3:59,0,0,0
IqKihxF9k,Graywz,女,湖北,308,1233,Graywz:刚开始zf真的没说有这么严重。我们也以为不严重，直到钟院士来武汉了，直到今天封城了。我们真是“幸运”的一代人啊，逃过非典，又赶上冠状病毒。希望大家都好，我的城市赶快好起来。太心疼了。这两天真的体会到什么叫“明天和意外不知道哪一个会先到”。明白珍惜的力量  ,2020/1/23 3:59,13,0,3
IqKihhsR7,Pumpkin_兴,女,江西,433,177,Pumpkin_兴:#武汉封城#武汉!加油!!! 南昌  显示地图 ,2020/1/23 3:59,2,0,0
IqKihg2n3,Miss小怂不从心,女,江苏,1171,386,Miss小怂不从心:#武汉封城#加油(ง •̀_•́)ง共渡难关！🙏  ,2020/1/23 3:59,0,0,0
IqKihg22W,我是郑阿糖,女,福建,597,523,我是郑阿糖:半夜醒来，看到封城消息，更怕了，，再去多下几个口罩吧  ,2020/1/23 3:59,1,0,1
IqKiheBMs,九井·凉,女,其他,324,2011,九井·凉:#武汉封城# 北京  显示地图 原图 ,2020/1/23 3:59,4,0,0
IqKigEolU,没有嘴的时候,男,其他,77,23,没有嘴的时候:四百多人就封城？心虚吧  ,2020/1/23 3:59,0,0,0
IqKigCI5x,如果昨天就是今天,女,其他,179,100,如果昨天就是今天:害真的人心惶惶尤其是在晚上看这些消息的时候更加觉得害怕恐慌从口罩到护目镜甚至有人开始买防护服从建议不出入武汉到封城停运真真切切的感受到事情越来越严重什么时候才是个头啊  ,2020/1/23 3:59,0,0,0
IqKigmLtH,萌萌想开了,女,海外,1010,466,萌萌想开了:#武汉封城# 支持！觉得应该再早一点点。老公单位的领导昨天上班时间从黄石跑到武汉同济医院里发自拍到群里问大家：我明天还要回来开会哦就问你们怕不怕？？？？？？？？？？？？这么波什么操作？看不懂？好想在他头上暴扣  ,2020/1/23 3:59,36,0,10
IqKigmLdE,庞乃宁,女,香港,166,245,庞乃宁:武汉封城，我家封家：1.新年不聚餐；2.不见从外省市回来的亲友；3.不去电影院，商场等人流密集的地方；4.带口罩；5.勤洗手；6.室内多通风，保持室内清洁；7.常用淡盐水清洗鼻腔，喉咙；8.减少乘坐公共交通工具的频率；9.多饮水，饮食清淡，保证维生素的摄入。 长春  显示地图 ,2020/1/23 3:59,120,3,22
IqKift9fy,炸鸡分你一半_,男,上海,229,206,炸鸡分你一半_:武汉、湖北效率低缓，行动犹疑不决，在措施升级的判断方面甚至比我们接触信息量更少的普通人还不如，无怪乎江苏四川这样更敏感的省份要先采取措施。这几天是客流高峰期，如果能早一天甚至早几个小时封城，对于病毒的扩散也有很大的抑制作用。可以考虑进一步升级，控制人员流入，除专业人士和医务人员支援外一律禁止进入，减少后续人员流动带来的危险，减轻武汉疾病防控负担。 ,2020/1/23 3:59,0,0,1
IqKifuUyp,aloststar走失的星星,女,北京,321,280,aloststar走失的星星:#武汉封城#各个大学推迟开学吧，省的到时候再封校园这么麻烦，然后学生们还千方百计想往外跑，不如就让他们在家呆着算了。  ,2020/1/23 3:59,36,2,6
IqKiezSEE,你是烈火也是湖泊,男,江西,191,886,你是烈火也是湖泊:#武汉封城#看了几个防护严密的医护人员在路边检查车辆的视频，配上激昂悲壮的BGM，莫名想哭。伤医事件余波尚在，为救他人医生们又毅然奔赴一线。希望一切能好起来！！！武汉的朋友们挺住！保护好自己就是保护家人！保护好自己就能保护中国！  ,2020/1/23 3:59,4,0,1
IqKie0EU7,伱果果酱,女,重庆,244,47,伱果果酱:这半夜醒来 居然看到武汉封城了 发现还是山里好 愿都平安无事 #新型冠状病毒# 重庆  显示地图 ,2020/1/23 3:59,0,0,0
IqKie0EOJ,徐淮瑾,女,广东,18,84,徐淮瑾:#武汉封城#  被尿憋醒上个厕所刷个微博结果就是#武汉公交地铁暂停运营#  真的害怕了，这个年大家人心惶惶的，但是坚信阿中，相信一切都可以挺过去！  ,2020/1/23 3:59,0,0,0
IqKidoZQW,酸酸来咯,女,湖北,803,1183,酸酸来咯:睡不着，想哭非典时期也没有封城情况非常不妙#武汉封城#  ,2020/1/23 3:59,3,0,15
IqKid63dS,708_,女,广东,266,337,708_:赶在封城的前几个小时 路过武汉顺利到家，祝愿武汉朋友新年快乐，早日恢复健康  原图 ,2020/1/23 3:59,1,0,0
IqKGMnCs3,wyaszj,女,湖北,24,38,wyaszj:#武汉封城#半夜醒来看到封城了，我大武汉要加油挺住，希望疫情早点结束，大家都平平安安的。  ,2020/1/23 4:59,3,0,0
IqKGM60d4,猪猪肉肉小熊熊,女,山东,390,228,猪猪肉肉小熊熊:看到武汉封城的消息，一瞬间就流泪了，心里想这得是多大的灾难才让政府做出这样无奈的举措[心碎]联想起老舍先生《四世同堂》中描写的北平因日本人侵略而封城的段落，心里一阵恐慌[心碎]为武汉祈福，生命太脆弱了，一切都要挺过去啊🙏  ,2020/1/23 4:59,1,0,0
IqKGLdtYA,柚子麻妈咪,女,陕西,490,1629,柚子麻妈咪:太可怕太可怕了半夜起来边吸奶边刷微博为了更好的控制已经封城。大家加油❤  原图 ,2020/1/23 4:59,0,0,0
IqKGKze1e,飞叉叉的Nemo,女,浙江,417,1080,飞叉叉的Nemo:看到武汉封城以及余姚有一例确诊的消息有点恐慌……突然感觉这一切离自己好近。  ,2020/1/23 4:59,5,0,5
