微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
Iyqgf9rQb,都市报道,男,河南,753,574989,都市报道:【#东北小伙制作自动理发机器人# 亲身体验后表情亮了】29岁的辽宁抚顺小伙吴卓是一名电动工具修理工。因疫情不能外出理发，他设计出一台“自动理发机器人”。他将体验机器理发过程的视频发在网络上，引起网友花式评论。13日，吴卓接受@有料 采访，介绍了理发机的设计初衷和理发的效果。http://t.cn/A6zI2Agy ,2020/3/13 15:41,7,4,5
IyqgeAMOv,六盘水日报,男,贵州,244,118588,六盘水日报:#六盘水发布##六盘水疫情防控#【来看看有没有您出行要乘坐的车次！3月21日至4月1日，贵州临时停开15趟列车】为了配合新冠肺炎疫情防控，减少列车开行车次，3月13日，中国铁路成都局集团公司发布消息：3月21日至4月1日期间，贵阳始发至北京、深圳、长沙及途经贵州境内的15趟列车临时停运。具体减少车次请看图~                来源：贵州日报 原图 ,2020/3/13 15:41,6,5,0
IyqfPryep,新浪湖北健康频道,男,湖北,1142,61302,新浪湖北健康频道:【外防输入！#广州白云机场实施三色分流#，“绿色”标签旅客可自行离开】近日，广州白云机场实施三色分流防止疫情输入。工作人员说，对重点国家及地区来粤航班旅客检疫无异常后，会在护照外皮贴“红黄绿”标签。其中，“红色”旅客走专用通道，至临时集中点乘车，再按要求集中或居家隔离。http://t.cn/A6zfOG1Q ,2020/3/13 15:40,1,0,0
IyqfMtFsp,天涯倦客2729,女,其他,21,2,"天涯倦客2729:【新冠疫情各国政要名流明星确诊最新情况：巴西总统新冠肺炎检测呈阳性】1.巴西总统新冠肺炎检测呈阳性，特朗普曾与病例接触者握手2.加拿大总理特鲁多妻子索菲确诊新冠肺炎，已隔离3.伊朗：第一副总统贾汗吉里、副总统埃卡特卡尔、卫生部副部长哈里齐、国家安全和外交委员会主席祖努尔、最高领袖顾问团成员萨德尔、驻梵蒂冈大使、30名左右国会议员4.意大利:陆军参谋长法里纳、民主党领袖津加雷蒂、皮埃蒙特区最高行政长官、拉齐奥地方主管5.法国:文化部长雷斯特;4名国会议员;2名市长。6.英国:卫生部长多里斯,还刚刚和首相见过面7.波兰:武装部队总司令米卡中将8.巴西:总统府新闻发言人9.汤姆汉克斯夫妇感染，NBA爵士队两个球员感染，英超切尔西球员感染，阿森纳教练感染，意甲C罗队友感染。为什么外国政要名人体育明星感染多？ http://t.cn/z82ZCAT 显示地图 ",2020/3/13 15:40,0,0,0
IyqfEfD2t,清风平顶山,男,河南,344,4700,清风平顶山:市纪委监委召开廉政风险点排查工作汇报会3月12日上午，市纪委监委召开廉政风险点排查工作汇报第一次会议。市纪委常委会听取了市纪委两个执纪监督协作组关于廉政风险点排查情况的汇报。市委常委、市纪委书记、市监委主任李建民主持会议并讲话。开展廉政风险点排查是市纪委监委切实履行监督第一职责的有力举措。年初的九届市纪委五次全会对这项工作专门做出部署，李建民书记高度重视，在疫情防控期间，就强调要采取居家网上办公的方式将这项工作抓紧启动。市纪委监委以6个执纪监督协作组为单位，充分发挥派驻纪检监察组“派”的权威和“驻”的优势，督促协助市直各单位党组（党委）履行主体责任，结合本单位职能职责和工作实际，积极推进廉政风险点排查工作。汇报会上，两个执纪监督协作组组长就前一阶段廉政风险点排查工作向市纪委常委会作了汇报，介绍了具体做法和排查成果。联系执纪监督协作组的副书记进行了点评，与会的市纪委监委班子成员逐一提出了意见建议。在认真听取大家的发言后，李建民指出，从协作组汇报的情况来看，各单位对廉政风险点排查工作能够高度重视、认真落实，做了大量的工作，排查出的廉政风险点比较全面细致，整体上看是比较精准的。李建民强调，廉政风险点排查是抓实抓细日常监督的一项基础性工作，一定要重视起来。只有把权力运行中的廉政风险点找准，才能真正做到有的放矢、靶向监督，通过管好关键人、管到关键处、管住关键事、管在关键时，切实提升监督实效。在廉政风险点排查过程中，要坚持分类分级排查，既要结合职能职责排查基础类风险，还要结合年度重点工作确定年度监督重点。要把风险点排查与防控措施制定结合起来，既要确保关键环节不出问题，还要保证工作职责履行到位。要对前一阶段排查出的廉政风险点进一步优化提升，力求精准，确保排查工作最终体现到监督成效的提升上来。市纪委监委要适时出台指导意见，对廉政风险点排查相关工作进行规范指导，以廉政风险点排查为切入点，推动形成决策科学、执行坚决、监督有力的权力运行机制，一体推进“三不”机制，助推平顶山政治生态持续向好。 原图 ,2020/3/13 15:40,1,0,0
IyqfCu1Pi,欧洲微旅行,男,北京,36,765121,欧洲微旅行:#带着微博去旅行##悉尼旅行##悉尼旅行# #世界还能这么玩# 澳大利亚在疫情面前有点急了！刚才出门看到悉尼街头一个澳洲大爷嘴上顶个卫生巾在逛街。不知是行为艺术，还是买不到口罩用卫生巾代替，还是另有原因不得而知，不过大爷看上去精神挺正常，不像有神经病的样子。澳大利亚全境至今已确诊了150例新冠肺炎患者，虽然数量不高，但是一周前开始的超市抢卫生纸的热潮却一直没有退却。虽然各大超市都限制了购买卫生纸的数量，每人限量一包，但这些天去逛超市还是货架空空，连带着各种纸巾厨房纸等一概没货，还就是尿不湿和卫生巾没有断货。不知澳洲政府会采取什么有效措施来保证孤独的澳洲大陆不被病毒攻陷，拭目以待吧。@新浪旅游 via: @2010Arthur 原图 ,2020/3/13 15:40,0,0,0
IyqftkH7P,一手Video,男,北京,551,7355754,一手Video:【铁路项目复工工人排队做核酸检测，3小时出结果】3月11日，甘肃兰州，中兰客专项目复工。为防控疫情，让工人们安心工作，大家在正式上岗前需进行核酸检测，全程只需3分钟，目前已有144人接受检测。检测机构表示，他们一天的检测人数可达千人，3个小时后就能出结果。#新型肺炎抗疫全记录#http://t.cn/A6zc8Msf ,2020/3/13 15:40,119,8,14
Iyqf9wFa4,烟雨楼百年孤独,男,浙江,2772,438382,烟雨楼百年孤独:#周刊君与你共同战疫# 【国家卫健委：#21省份超14天无新增本土病例#，#我国疫情防控取得阶段性重要成果#】国家卫生健康委新闻发言人、宣传司副司长米锋表示，截至3月12日，21个省份和新疆生产建设兵团超过14天无新增本土确诊，#6省份超过一周无新增本土病例#，我国疫情防控形势积极向好，取得阶段性重要成果。 http://t.cn/A6zI7inh ,2020/3/13 15:39,0,0,0
Iyqf8A34I,共青团中央,男,北京,1496,15447462,共青团中央:【展开漫图，看青年志愿者别样风采】疫情期间，你或许在屏幕里看见过他们在各个岗位忙碌的身影；你或许在报纸上读到过他们投身抗疫背后的故事；你或许在朋友圈浏览过他们奉献青春甚至生命的事迹……他们，就是青年志愿者。#众志成城抗疫情#，分享一下你的志愿故事吧@共青团新闻联播  原图 ,2020/3/13 15:39,914,221,171
Iyqf6wKVy,北京商业地产招商部,男,北京,14,9,北京商业地产招商部:【疫情过后，第一个想见的人是谁？】随着我们和病毒的斗争越来越烈，我们迎来了与病毒斗争的白热化阶段，随着即将迎来的胜利，疫情过后，你最期待见的是谁呢？如果没有，那么来找我吧，我是塑造城市白领金街，彰显商务大家之风范的东三环智能甲级写字楼（东方科技园）开发商直租户型82平～2000平，面积自由分隔，价格3.7元起东方科技园，欢迎您的莅临！咨询热线：15810071095 竭诚为您服务！ [组图共12张] 原图 ,2020/3/13 15:39,0,0,0
Iyqf56WoH,兴安日报,男,内蒙古,1540,29166,兴安日报:兴安盟警方抗击疫情原创MV《因为有你》http://t.cn/A6zILHIX　　疫情当前，警察不退！新冠肺炎疫情防控阻击战打响以来，全盟公安民（辅）警与医护人员、社区工作者、志愿者逆行而上，他们舍小家、为大家，不畏辛苦、共克时艰，时刻坚守在战疫一线，为人民群众筑起一道安全防线。　　为向所有日夜奋战在“疫”线的工作人员致以崇高敬意，兴安盟公安局制作了MV《因为有你》。 　　词曲：王梦秋  　　演唱：张　健乌云遮不住太阳，阳光总在风雨后困难摧不毁，生死相依的情，一线的奋斗，远方的祈祷，就让爱，为你疗伤，凝聚心的向往。这是一场无声的战争，牵动着亿万人的眼睛，这是一场众志成城的战争，心手合十，护佑平安。严冬已经过去，还有春的雨露，距离摧不毁，我们心中的信念，不能面对面，也要心贴心，我和你，我们一起，昂首迎接曙光。这是一场无声的战争，牵动着亿万人的眼睛，这是一场众志成城的战争，心手合十，护佑平安，这是一场无声的战争，牵动着亿万人的眼睛，这是一场众志成城的战争，万众一心，因为有你。#疫情当前警察不退##万众一心抗击疫情#（来源：兴安盟公安局 编辑 杨雪） ,2020/3/13 15:39,0,0,0
Iyqf0kBaU,建融-YJJ,女,天津,63,20,建融-YJJ:收评：多国股市熔断，受此影响，早盘A股三大股指集体低开，均跌逾4%，午后受外围资本市场转暖的影响，三大股指集体拉升，截至收盘，沪指跌1.23%，深成指跌1%，创业板指跌0.75%。今日北向资金今日净流出约130亿元，两市个股总体普跌，但涨停个股70余家，存在较多赚钱机会。盘面上，土地流转概念板块强势上涨；特高压受益新基建建设速度加快的国家战略，延续上涨行情；抄底资金介入半导体板块，半导体表现亮眼，华微电子涨停，中环股份、乾照光电、有研新材等多股强势上涨；口罩板块大幅下挫，板块跌幅第一，跌幅近5%，前期强势连板股国恩股份、道恩股份、泰达股份、搜于特跌停。申万宏源认为，海外疫情蔓延不会成为终结A股春季行情的诱因，节后开市以来，市场总体保持强势。外盘的持续回调，使得科技成长股开始反映出短期性价比不足的问题。但展望中期，科技成长股基本面趋势仍相对占优。 ,2020/3/13 15:38,0,0,0
IyqeZry1x,柳南区鹅山街道办事处,男,广西,12,48,柳南区鹅山街道办事处:柳南区革新社区开展如何处置废弃口罩暨反邪教宣传活动    为避免废弃口罩随意丢弃造成二次污染，连日来，柳南区革新社区卫健、节能办、综治、司法组织辖区志愿者开展如何处置废弃口罩宣传活动。      活动中，社区通过微信群和防疫检测点开展宣传活动，此外，志愿者给居民们同步进行反邪教宣传，倡导居民群众养成科学、健康的生活方式，明白保护环境的重要性，认清邪教言论“精神垃圾”的危害性，对各种利用疫情散布的邪说、谣言，要不听、不信、不传。此次活动，不仅宣传了如何处置废弃口罩及反邪教等科普知识，而且更深层宣传保护环境的重要意义，为净化社区环境风气，助推疫情防控工作打下了基础。（通讯员：曾小喜） 原图 ,2020/3/13 15:38,1,0,0
IyqeX6BbU,大左K股,男,安徽,97,2641,大左K股:3月12日、13日，农业农村部分片区召开高标准农田建设视频调度会议。会议要求，各地农业农村部门要加强高标准农田、农田水利、农业机械化等现代农业基础设施建设，增强粮食生产能力和防灾减灾能力。要提高政治站位，统筹推进疫情防控和高标准农田建设，坚决完成中央确定的高标准农田建设硬任务，夯实国家粮食安全基础。 ,2020/3/13 15:38,0,0,0
IyqeWbJLV,_RMY__,女,河南,358,696,_RMY__:因为昨天的事情自己亲手断送了自己的挣钱之路所以你们千万别想着瘦很好什么的，一定要吃的白白胖胖的浑身充满力量，身体健康最重要 。之前我妈让我百度吃什么能变胖，我吃各种容易变胖的东西包括零食 薯片 蛋糕 汉堡都有过，可这肉好像就是不愿意长我身上。印象中从初中到现在体重一直稳定在八十多，除了大一军训瘦到了七十六斤那一次除外。总言之，身体健康最最重要，胖一点点干什么也都有力气，我这身板重活干不了，重的东西也拿不动现在眼前目标就是增重想了一晚上加一天 疫情不过去我是无法上班了 掐指一算损失将近两千 不挣钱那就少花点吧我妈说我就适合富养着不适合干活 哎 ,2020/3/13 15:38,0,0,4
IyqeRutFB,东莞市文化广电旅游体育局,男,广东,277,364933,东莞市文化广电旅游体育局:#微提醒#【警方立案了！从境外归来不主动报告将被严惩！如何配合防疫工作？一图看懂→】 当前我国疫情防控形势持续向好，严防外来输入已成为东莞当前疫情防控工作的重中之重。为全力遏制疫情扩散蔓延，东莞市新型冠状病毒肺炎疫情防控指挥部办公室决定自3月10日起，实施境外来莞返莞人员信息报备制度。http://t.cn/A6zIL0tZ 原图 ,2020/3/13 15:38,3,0,0
IyqePpixt,洞头发布,男,浙江,430,38360,洞头发布:#春风十里 温州等你# 【洞头区首家复工旅行社积极做好疫情防控和复工工作】近日，洞头区第一家复工的旅行社——温州市新境界旅游有限公司开门营业。在复工现场，区文广旅体局对新境界旅行社的各项复工防疫措施进行逐一查看。该旅行社制定了周密的复工复产方案，签订了防疫承诺书，配备了一次性医用口罩、消毒液、体温计、防护手套等防疫物资，定期开展员工健康监测，并认真做好营业场所日常消杀，各项工作措施科学、有序和稳妥，符合复工的相关规范要求。作为我区第一家复工的旅行社，新境界旅行社争当表率，一手抓防疫，一手抓复工，及时采取各项防控措施，确保旅行社的正常经营，助力旅游业健康稳定发展，彰显了文旅企业的责任与担当。 [组图共4张] 原图 ,2020/3/13 15:38,0,0,0
IyqeNCA3p,Flora__fanny,女,重庆,436,606,Flora__fanny:崽儿这几天晚上都不能好好睡觉，昨晚到达了顶峰，必须由我搂在怀里才睡着，夜醒频繁。昨晚彻夜未眠，今早婆婆略带歉意地说“是不是我一直抱着哄他睡午觉惯坏了？怎么办呢？”一方面我很担心睡眠问题会成为崽子以后的难题，但转念一想，我所不开心的事，实际是孩子频繁夜醒时我正好在困意中，心情烦躁而已。老人们并无义务，来帮忙带孩子皆因情分，所以我要做的，应该是放平心态，白天在他睡觉的时候也抓紧时间休息，晚上才会更有精神些。想到这里，心情平静了，也希望疫情解除后，能带孩子出门玩耍，无处安放的旺盛精力有了归处，睡眠问题自然会迎刃而解。 ,2020/3/13 15:38,3,0,3
Iyqeq3gCo,用户5872945102,男,其他,145,60,用户5872945102:益生菌通过调节肠道中的菌群，改善肠道环境，从而改善消化吸收，进而让我们的身体更好地吸收营养。因此可以说益生菌能在一定程度上间接地提高人体免疫力。虽然如此，但在没有任何肠道不适的情况下，不建议长期使用益生菌。因为这可能会造成肠道功能的紊乱，对人体构成潜在的危害。疫情期间补充益生菌是否可以预防新冠肺炎目前更是尚没有科研数据及临床证据的支撑。因此我们不能武断地说益生菌能提高免疫力预防新冠肺炎。 http://t.cn/A6zILfmB ,2020/3/13 15:37,0,0,0
IyqFKm3Kx,云仪随风,男,其他,11436,6726,云仪随风:#名人最著名的名言[超话]#心尘                   文/云仪随风窗外依然明媚窝住生活很简单一部手机，一本书把自己扔床上横看竖看由你心愿突然不想啄食满屋晃荡，发现书桌上堆了割眼的东西也很奇怪，在这疫情里许多的讲究被遗忘每天出出进进不知为何就没看见大概是慵懒潜意识地不着心眼喜玛拉雅关闭了通道那是最后一方净土可恶的——好象什么在不知不觉地改变我真的很须要打扫                       2020.3.13 原图 ,2020/3/13 16:44,1,0,0
IyqFGfAlb,宅东ZAITO_日本房产,女,上海,83,13252,宅东ZAITO_日本房产:#日本疫情# #日本正准备宣布进入国家紧急状态# 不是宣布进入“緊急事態”，是日本政府有权利随时宣布进入“緊急事態”。没有做“緊急事態宣言”，日本国为了防止疫情扩散，要求某某饭店关门休息。老板一板儿砖拍死你！你疯了啊，敢来要求我关门休息。做了“緊急事態宣言”，日本国就有权利要求或者非常强硬的请求你关门休息了。所以，不能轻易给日本国想啥时候做“緊急事態宣言”就能做的权利。需要通过法案！每个人的“私权”可能会被受到限制，现在网上全在骂，因为民主惯了，并不是好事。  http://t.cn/A6zIJAiA ,2020/3/13 16:44,0,0,0
IyqFovcix,众通社,男,北京,37,219663,众通社:【#防疫人员提醒居民戴口罩被打# 倒在地上又遭脚踹】3月12日，河南焦作一男子酒后未戴口罩进入小区，防疫人员上前提醒遭男子暴打。监控显示，男子多次辱骂防疫人员后，一拳将防疫人员打倒在地。围观人员上前劝阻，男子又脚踹倒地的防疫人员。随后男子被警方带走，防疫人员因受伤住院。#聚焦新冠肺炎疫情# http://t.cn/A6zIx1BS ,2020/3/13 16:43,0,0,0
IyqEb7DuZ,暖阳下的慵懒,男,山东,359,434,暖阳下的慵懒:关于新冠肺炎疫情防控期间加强来烟返烟入境人员登记管理的通告       为有效防控境外疫情输入扩散，依法严肃惩处妨害疫情防控工作的违法犯罪行为，切实保障人民群众生命安全和身体健康， 根据《中华人民共和国传染病防治法》《中华人民共和国出入境管理法》等法律法规规定，现通告如下：       一、入境人员（指进入中华人民共和国境内的中国公民含港澳台地区人员、外国人和无国籍人员）来烟返烟后，应当自觉遵守国家、山东省和烟台市各级疫情处置工作领导小组（指挥部） 发布的疫情防控决定、命令等，自觉接受登记调查、检验检疫、 隔离观察等疫情防控措施。       二、自本通告发布之日起，进入中华人民共和国境内及入境尚不满 14 天的入境人员，无论从我国哪个口岸入境，只要目的地（含临时居住地）为烟台市各县市区范围的，应当在到达目的地后1小时内向目的地所在社区（村居）组织、所在单位或有关组织主动报告，港澳台地区人员和外国人要同时向当地公安机关办理住宿登记。       三、近期计划进入我市的入境人员，其本人、亲友或者接洽单位应当提前 2 天向目的地所在的社区（村居）组织或单位报告其身份信息、国内住址、联系电话、国外旅居史、入境时间和地点、来烟方式、健康状况和下步去向等情况。       四、宾馆、酒店经营者必须严格履行入境人员住宿登记报告义务，接洽单位、社区（村居）组织、留宿人、房屋出租人应当将入境人员的健康状况、活动轨迹、接触人员等情况及时向当地公安机关或疫情防控部门报告，配合落实隔离观察等疫情防控措施。       五、入境人员拒不按上述要求及时登记报告、隐瞒旅行居住和身体症状等信息、拒不服从隔离观察等防疫措施，入境人员的亲友、接洽单位、宾馆和酒店经营者、留宿人、房屋出租人等拒不按上述要求报告相关情况、帮助入境人员逃避隔离观察等防疫措施，造成或者可能造成严重后果的，依法予以行政处罚；构成犯罪的，依法追究刑事责任。       六、广大人民群众对发现的可能违反疫情防控措施的入境人员，要积极向所在地公安机关、社区（村居）组织或者相关疫情防控部门报告。       七、本通告自发布之日施行。烟台市公安局    2020 年 3 月 12 日 ,2020/3/13 16:40,0,0,0
IyrtdiIDb,庸庸201908,女,广东,109,22,庸庸201908:【肺炎患者随地吐痰持6寸铁棍袭击躲避群众被拘禁】    “他才是我们这里的俊男，是真正的俊男！”……【疫情排查科    谭里绿】已阅     16:47         忽然，木子不由自主地感到不自在。她不经意地抬头望去，见到对面有两束目光正  失态地  射过来，目光的主人正是小俞，他正  痴痴地  盯着木...全文 显示地图 ,2020/3/13 18:46,0,0,0
Iyrtcpi0J,藕芯菜忆念阿弥陀佛,男,江苏,4629,1451,《至全国人民》说是宅家家非宅，全国复工已继开；有人可以世不问，若世不问谁来爱？！疫情虽然有所怠，唯恐就怕再造衰；故而息忙两不误，亦延真爱亦生财。(意思是：虽然疫情严重，但经济不能荒废；全国人民才能保持正常的生活。虽然可以复工，但不代表我们防疫的心可以懈怠。所以我们既要保正常的经济，又要始终保持一种防疫的心态)                                 ,2020/3/13 18:46,1,0,3
Iyrta3cQF,中時電子報新影視頻道,女,台湾,1814,1663730,【容祖兒力抗疫情飛倫敦開唱「不想讓歌迷失望」】http://t.cn/A6zIu5ri@容祖儿 近期在歐洲舉辦巡演，荷蘭及倫敦的演出未受#新冠肺炎# 疫情影響，但她此行未帶大病初癒、抵抗力弱的媽媽隨行，「媽媽不出門以策安全，她知道同事會照顧我，有叫我要加油」；對於疫情嚴重，仍無畏風險飛去開唱，容祖兒說：「海外歌迷這麼疼我，他們期待很久了，我不希望讓大家失望！」                  原图                             ,2020/3/13 18:46,3,0,4
