微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IxVme45XZ,蜡烛君,男,重庆,328,2352,蜡烛君:马上开盘，说个观点。受疫情、原油价格战争影响，全球股市自由落体式下跌，昨天美股熔断道指溃退2000多点，资本市场史诗级的动荡，一天之内全部看到了。与外围不同，A股的内生逻辑决定了，会受到一定影响，但全面跟随暴跌是小概率事件。原因有三。1.相对全球估值低位2.最先摆脱疫情影响，复工率上升3.政策市。  昨天收A50涨1%，美原油期货现在真正在反弹。今天开盘可能不会像2月3日那样恐慌性低开。如果你想减仓，建议你等到下午，如果你想抄底，这两天就有机会。我暂时没有理由全面看空A股。它人的恐惧，可能是勇敢者的机会。#财经每日必读# #美股暴跌# [组图共2张] 原图 ,2020/3/10 9:01,0,0,0
IxVm91YHc,生态雅安,女,四川,303,40244,生态雅安:【春暖花又开 市场渐“回暖”】2月中旬，我市发布《关于在疫情防控期间有序推进服务业企业（单位）复工营业的通知》（以下简称《通知》），要求在新冠肺炎疫情防控期间，在严格落实防控措施的前提下，将分区分类分批推进服务业企业复工营业。　　《通知》发布已有半个多月，我市生活服务业复工复产情况如何？记者进行了走访调查。http://t.cn/A6zZmom5 ,2020/3/10 9:01,0,0,0
IxVm67maP,SaGi痘肤西施yehuazi,女,福建,2604,1,SaGi痘肤西施yehuazi:#李汶翰我们一直在# lwh#李汶翰粉丝复工攻略#  ❤李汶翰❤ lwh 青1 青c 礼物盒 lwhf l/w/h l/wh lw/h 旺旺 桂花 李汶翰  寒冬里的宣言，再见已是换面曾经是风度翩翩意气风发青葱少年变成了义无反顾埋头苦练努力向前过去未来一如初见，那坚定的信念感谢你的勇敢，你的坚持遇见你真好@UNINE_李汶翰 ,2020/3/10 9:01,0,0,0
IxVlTnFY3,潍坊晚报,男,山东,811,639357,潍坊晚报:【潍坊旧货市场开门 市民忙着淘货】#潍坊全民总动员，坚决打赢防疫阻击战#  3月9日上午，记者来到位于玄武东街与虞河路交叉口附近的潍坊市旧货市场看到，不少商户正在排队测温，等待进入市场。当天是旧货市场重新恢复营业的第一天，立即吸引了不少市民前来淘货。一家四口从坊子来      当天上午9时许，记者走进市场，不少商户已经开门营业，忙着对货品消毒、清理卫生，等候顾客上门。      在一家销售旧床铺桌椅的商铺前，家住坊子区的市民刘先生和妻子带着两个女儿过来选床。刘先生告诉记者，两个孩子短时间内都没法上学，但他和妻子都已经复工，把孩子扔在家里很不放心，所以就想让老人从老家过来帮忙照看。家里的床铺不够，所以一直想来旧货市场淘一张合适的床。     “我之前已经来过两次了，一直没开门，把我急坏了。今天听说这里开门了，这不赶紧过来了，想选几套锅具，还想淘一个保鲜柜。”在高新区经营着一家餐饮店的市民张先生说，他的店也复工了，还欠缺几样工具，打算在这里一次置办齐全。     当天，记者还来到君泰二手物品市场看到，这里同样已经重新营业。商户如今松了口气      在潍坊市旧货市场，尽管是第一天开门营业，但生意还算不错，陆陆续续有顾客前来购物。在一家销售电器的商铺，同时有四五位顾客在选购，把商户忙得不可开交。      经营着一家家具店的商户张女士告诉记者，原本打算农历正月初七前后就回来经营的，可因为疫情，一下子耽搁了这么长时间。“这一天光房租就几百元钱，这么拖下去真吃不消。好在终于等到重新开门营业了，生意还不错，心里才算稍微踏实了一点。”张女士说。      据潍坊市旧货市场经理嵇克峰说，他们是3月7日接到的通知，允许市场于9日恢复营业，所以利用两天的时间通知了商户。按照相关要求，让商户办理了健康证和相关材料，当天正式恢复营业。      “之前我们一直有人值守，对市场内外消毒。重新营业后，也会不间断进行防疫消杀，每一位进入市场的市民都要按照要求接受体温检测，请市民配合必要的检查。”嵇克峰说。(记者 赵春晖  编辑 杨柳青 审核 李东杰）@潍坊发布@潍坊12345 @潍坊公安 @潍坊市人民检察院@潍坊市中级人民法院@潍坊财政政务  @潍坊民政  @潍坊市人社局 @潍坊科技在线 @潍坊住建之声@潍坊市场监管 @潍坊环保@潍坊气象 @潍坊文旅 @潍坊科技在线 @潍坊消防宣传  @潍坊市卫计委 @潍坊城市管理 @潍坊交警 @奎文发布 @潍城发布@坊子发布 @画乡寒亭  @潍坊高新区发布 @蔬菜之乡--寿光 @-诸城发布- @高密发布@昌邑发布 @青州发布 @安丘发布 @临朐发布 @昌乐发布 @潍坊滨海经济技术开发区 @山东潍坊经济开发区 @峡山发布 @潍坊综合保税区管委会 原图 ,2020/3/10 9:00,12,4,5
IxVlLpG26,西安电视台官方微博,男,陕西,2070,505334,西安电视台官方微博:【聚焦疫情防控：《#夺取双胜利 西安在行动#》正在直播】#战疫情 西安在行动# 疫情就是命令，防控就是责任。点对点一站式服务，西安“一手抓疫情防控，一手抓生产发展”，既做好防控，又有力推动重点项目全面复工复产。《夺取双胜利 西安在行动》特别报道正在直播。#湖北以外连续3天无本土确诊病例# http://t.cn/A6zZmtPB . ,2020/3/10 9:00,2,8,3
IxVlEBjmj,资阳交警直属一大队,男,四川,77,1006,资阳交警直属一大队:天刚亮，交警就变身成了“搬运工”#复工##我在岗位上##疫情在前交警不退##致敬疫情前线最美逆行者# 3月10日早上6时许，在351国道保和高速路桥下，一辆摩托车撞倒了路旁的施工围挡，建材散落一地。为尽快恢复交通，三位交警在勘察完现场后，变身“搬运工”，将散落在道路上的建材移至路边，快速恢复道路通行条件。目前来往车辆已能够正常通行。@公安部交通管理局 @四川交警 @四川资阳公安交警 @资阳警方 http://t.cn/RJCCPCG 显示地图 [组图共7张] 原图 ,2020/3/10 9:00,2,0,1
IxVmz0SS3,清新雨城,女,四川,514,2516,清新雨城:【战疫 | 雨城区运管所执法人员：车站客流量回升 把好交通进出口关】“目前，城区西门车站每天的客流量达到了上千人，疫情防控不容松懈。”连日来，雨城区运管所执法人员都值守在市区两个车站的进出站口，为乘客们登记信息、测量体温。从春节至今，他们都坚守在新冠肺炎疫情防控一线，希望能为雅安人民守好交通关口。雨城区运管所执法人员在雅安汽车客运站下客点值守车站客流回升 坚持值守不松劲“你好，请登记一下个人信息。”雨城区运管所执法人员李天纵一早来到市区西门车站进站口体温监测点值守，每当有乘客进入车站时，他们就主动提醒乘客登记姓名、手机号码等个人信息，体温监测无异常后才能进入车站售票大厅。“经过各部门前期努力，我市疫情防控呈现出向好的态势，但随着复工复产企业增多，目前车站车流量有所回升。”李天纵表示，就拿西门车站来说，一天到站的乘客有300多人，出站的乘客有700多人。雅安汽车客运站当日出站乘客300多人，到站乘客400多人。而在疫情防控形势最严峻的时期，市区两个车站的客流量加起来只有200人左右。面对客流量回升，车站等客运节点疫情防控工作绝不能松劲！这是每一位坚守在“疫”线执法人员的共识。为此，每个体温监测点的执法人员都从8点值守到18点。中午都是轮流吃饭，以此确保体温监测点有人值守。同时，执法人员也提醒广大市民，乘坐公共交通工具一定要佩戴口罩，严格做好自身防护。“家里没人准备午饭的时候我们都在检测点吃泡面。”李天纵说，自己是一名党员，关键时刻就应该发挥党员的先锋模范作用。尽管一个多月以来，他陪伴家人的时间很少，但他相信，打赢疫情防控阻击战后，一定会有更多时间弥补对家人的亏欠。加强巡查 做好疫情防控雨城区运管所相关负责人表示，他们在市区两个车站都设立了发热人员临时隔离室，一旦检测到发热乘客，就会送到临时隔离室进一步了解情况。“农客发车点上，针对没带身份证的村民，信息登记表上一定要详细登记住在哪个村哪个组，并留电话号码，以便后续追踪。”连日来，雨城区运管处执法人员通过打电话或者现场检查的形式，对市区西门车站、雅安汽车客运站，以及农客发车点的疫情防控情况开展检查，了解车站和农客车辆运营企业是否按照要求登记乘客信息，是否每天对车站、班车严格消毒。在车站人手不够的情况下，执法人员随时顶岗协助开展各项工作。除了在交通节点做好疫情防控，雨城区运管所还积极协助联包帮大院做好疫情防控。雨城区运管所协管员兰宇在平安路45、47号大院已经值守了一个月。每当有居民进入大院，她都会登记居民个人信息。在值守中，他们排查到一名市外返雅人员，并通知社区，让该市民和家人在家隔离了14天。“在社区工作人员有限的情况下，我们一直都在协助联包帮大院开展疫情防控工作，弥补了无物管小区的防控缺失。”雨城区运管所相关负责人表示。（来源：雅安日报/北纬网）@雅安同城 @川报雅安 原图 ,2020/3/10 9:02,0,0,0
IxVmjEsDN,白银区检察院,男,甘肃,1596,4919,白银区检察院:【#快递小哥出席国务院发布会#】今天下午， 国务院联防联控机制召开新闻发布会，介绍邮政快递业服务疫情防控和复工复产有关情况。与以往不同，今天的发布会上出现了一位快递小哥，他是中通快递北京厂洼路网点快递员李杰。他表示，自己从事中通快递11年，面对这么大的疫情，每一个人都要出一份力量。“我们最朴素的想法就是我们多跑路、让客户少出门，做好自己的防疫工作等于是给国家做了一些贡献。http://t.cn/A6zhDm3P http://t.cn/A6zhDm3P ,2020/3/10 9:01,9,1,17
IxVme45XZ,蜡烛君,男,重庆,328,2352,蜡烛君:马上开盘，说个观点。受疫情、原油价格战争影响，全球股市自由落体式下跌，昨天美股熔断道指溃退2000多点，资本市场史诗级的动荡，一天之内全部看到了。与外围不同，A股的内生逻辑决定了，会受到一定影响，但全面跟随暴跌是小概率事件。原因有三。1.相对全球估值低位2.最先摆脱疫情影响，复工率上升3.政策市。  昨天收A50涨1%，美原油期货现在真正在反弹。今天开盘可能不会像2月3日那样恐慌性低开。如果你想减仓，建议你等到下午，如果你想抄底，这两天就有机会。我暂时没有理由全面看空A股。它人的恐惧，可能是勇敢者的机会。#财经每日必读# #美股暴跌# [组图共2张] 原图 ,2020/3/10 9:01,0,0,0
IxVm91YHc,生态雅安,女,四川,303,40244,生态雅安:【春暖花又开 市场渐“回暖”】2月中旬，我市发布《关于在疫情防控期间有序推进服务业企业（单位）复工营业的通知》（以下简称《通知》），要求在新冠肺炎疫情防控期间，在严格落实防控措施的前提下，将分区分类分批推进服务业企业复工营业。　　《通知》发布已有半个多月，我市生活服务业复工复产情况如何？记者进行了走访调查。http://t.cn/A6zZmom5 ,2020/3/10 9:01,0,0,0
IxVm67maP,SaGi痘肤西施yehuazi,女,福建,2604,1,SaGi痘肤西施yehuazi:#李汶翰我们一直在# lwh#李汶翰粉丝复工攻略#  ❤李汶翰❤ lwh 青1 青c 礼物盒 lwhf l/w/h l/wh lw/h 旺旺 桂花 李汶翰  寒冬里的宣言，再见已是换面曾经是风度翩翩意气风发青葱少年变成了义无反顾埋头苦练努力向前过去未来一如初见，那坚定的信念感谢你的勇敢，你的坚持遇见你真好@UNINE_李汶翰 ,2020/3/10 9:01,0,0,0
IxVlTnFY3,潍坊晚报,男,山东,811,639357,潍坊晚报:【潍坊旧货市场开门 市民忙着淘货】#潍坊全民总动员，坚决打赢防疫阻击战#  3月9日上午，记者来到位于玄武东街与虞河路交叉口附近的潍坊市旧货市场看到，不少商户正在排队测温，等待进入市场。当天是旧货市场重新恢复营业的第一天，立即吸引了不少市民前来淘货。一家四口从坊子来      当天上午9时许，记者走进市场，不少商户已经开门营业，忙着对货品消毒、清理卫生，等候顾客上门。      在一家销售旧床铺桌椅的商铺前，家住坊子区的市民刘先生和妻子带着两个女儿过来选床。刘先生告诉记者，两个孩子短时间内都没法上学，但他和妻子都已经复工，把孩子扔在家里很不放心，所以就想让老人从老家过来帮忙照看。家里的床铺不够，所以一直想来旧货市场淘一张合适的床。     “我之前已经来过两次了，一直没开门，把我急坏了。今天听说这里开门了，这不赶紧过来了，想选几套锅具，还想淘一个保鲜柜。”在高新区经营着一家餐饮店的市民张先生说，他的店也复工了，还欠缺几样工具，打算在这里一次置办齐全。     当天，记者还来到君泰二手物品市场看到，这里同样已经重新营业。商户如今松了口气      在潍坊市旧货市场，尽管是第一天开门营业，但生意还算不错，陆陆续续有顾客前来购物。在一家销售电器的商铺，同时有四五位顾客在选购，把商户忙得不可开交。      经营着一家家具店的商户张女士告诉记者，原本打算农历正月初七前后就回来经营的，可因为疫情，一下子耽搁了这么长时间。“这一天光房租就几百元钱，这么拖下去真吃不消。好在终于等到重新开门营业了，生意还不错，心里才算稍微踏实了一点。”张女士说。      据潍坊市旧货市场经理嵇克峰说，他们是3月7日接到的通知，允许市场于9日恢复营业，所以利用两天的时间通知了商户。按照相关要求，让商户办理了健康证和相关材料，当天正式恢复营业。      “之前我们一直有人值守，对市场内外消毒。重新营业后，也会不间断进行防疫消杀，每一位进入市场的市民都要按照要求接受体温检测，请市民配合必要的检查。”嵇克峰说。(记者 赵春晖  编辑 杨柳青 审核 李东杰）@潍坊发布@潍坊12345 @潍坊公安 @潍坊市人民检察院@潍坊市中级人民法院@潍坊财政政务  @潍坊民政  @潍坊市人社局 @潍坊科技在线 @潍坊住建之声@潍坊市场监管 @潍坊环保@潍坊气象 @潍坊文旅 @潍坊科技在线 @潍坊消防宣传  @潍坊市卫计委 @潍坊城市管理 @潍坊交警 @奎文发布 @潍城发布@坊子发布 @画乡寒亭  @潍坊高新区发布 @蔬菜之乡--寿光 @-诸城发布- @高密发布@昌邑发布 @青州发布 @安丘发布 @临朐发布 @昌乐发布 @潍坊滨海经济技术开发区 @山东潍坊经济开发区 @峡山发布 @潍坊综合保税区管委会 原图 ,2020/3/10 9:00,12,4,5
IxVlLpG26,西安电视台官方微博,男,陕西,2070,505335,西安电视台官方微博:【聚焦疫情防控：《#夺取双胜利 西安在行动#》正在直播】#战疫情 西安在行动# 疫情就是命令，防控就是责任。点对点一站式服务，西安“一手抓疫情防控，一手抓生产发展”，既做好防控，又有力推动重点项目全面复工复产。《夺取双胜利 西安在行动》特别报道正在直播。#湖北以外连续3天无本土确诊病例# http://t.cn/A6zZmtPB . ,2020/3/10 9:00,2,8,3
IxVlqpgmf,南丰发布,男,江西,163,4086,南丰发布:#江西全力防控新型肺炎# 【我省将举行新型冠状病毒肺炎疫情防控工作第十九场新闻发布会】江西省人民政府新闻办公室将于3月10日15时，在南昌举行新型冠状病毒肺炎疫情防控工作新闻发布会（第十九场）。本次发布会将邀请省卫生健康委副主任曾传美，省发改委副主任郭新宇，省人社厅副厅长肖国军，省税务局副局长黄正逊，人行南昌中心支行副行长吴豪声，省苏区振兴办副主任温俊杰，通报我省疫情情况，介绍贯彻《江西省人民政府关于抢时间保进度强弱项补缺口努力实现全年经济社会发展目标的实施意见》，推进复工复产有关情况。 原图 ,2020/3/10 8:59,0,0,0
IxVkLD4H6,西安身边事,女,陕西,1994,1285163,西安身边事:#陕西防控新型肺炎# 【专家：陕西尚未发现复阳患者传染他人】3月9日，陕西省新冠病毒肺炎疫情防控第二十二场新闻发布会上，针对近期有些新冠肺炎患者出院后“复检核酸呈阳性”的情况，西安交通大学第二附属医院感染性疾病科主任党双锁介绍，新冠肺炎患者出院后“复检核酸呈阳性”，原因有三种：首先可能是试剂或采样的问题，前面采样质量不高，或放置时间长，结果为阴性，后面采样质量高，立即检测，复检阳性，此外，试剂本身也会偶尔有假阴性假阳性的情况；第二种是由于一些患者免疫功能变化，病毒未完全清除，病毒在体内分布不一样，偶尔会有阳性；第三种情况是检测的阳性不一定有传染性，也许测到的是病毒核酸片段，不一定有活性，只是病毒的“残余”，这种情况也会有。　　 党双锁介绍，目前还没有发现复阳患者传染给他人的报道。但对复阳患者的严格观察很重要，随着国家第七版诊疗方案的实施，提高了出院后患者的管理标准，明确要求患者出院后再进行14天的康复隔离管理和健康状况监测，解除隔离的标准越来越严格，最大限度地保证患者康复同时保护康复患者身边的民众不被感染，我省一直来就是采用从严的模式管理患者，请大家不要恐慌和担忧。　　 目前，我省复工复产大范围实施，希望公众继续保持良好的特殊时期卫生要求。近期境外新冠肺炎确诊人数和境外输入我国病例数不断攀升，因此，管好自己的同时，要以高度的警惕性以及标准规范的措施严防境外输入的风险，防控依然不能有半点松懈。（华商报） 原图 ,2020/3/10 8:57,10,2,0
IxVjJwP4w,中宏网新闻,男,北京,66,650324,中宏网新闻:【中国外贸能顶住冲击】海关总署3月7日发布的数据显示，今年前2个月，我国货物贸易进出口总值4.12万亿元人民币，比去年同期下降9.6%。其中，出口2.04万亿元，下降15.9%；进口2.08万亿元，下降2.4%；贸易逆差425.9亿元，去年同期为顺差2934.8亿元。相关人士指出，新冠肺炎疫情短期内对进出口造成了一定冲击，但随着疫情防控取得成效、稳外贸政策措施落地、企业加快复工复产，中国外贸能够顶住冲击，并有望稳步恢复。http://t.cn/A6zZ9JmH ,2020/3/10 8:55,2,1,0
