微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IBdAQduL4,80我们的家园,男,江西,234,129,80我们的家园:如何看中国文化如何是中国文化如何发展中国文化。    不管是中国文化和世界文化在我看，我们没有传承好优秀的中国文化，而却我们在不断的遗失和恶搞我们的精神文化。社会风气也体现了我们现今文化，五千年发展史的泱泱大国，它几乎也包含了世界文化的发展史。中国一次又一次的站在世界之巅不是因为别的，因为我们流淌着印刻了传承了发展了的民族优秀经典文化宝藏。当今世界根本没有国家敢和中国比文化的高度种类和传承时间，它们为什么一直在死胡同文化打转，而我们却不停的在删间恶搞。其中儒家文化发展流传最好，他成功的解决了人与人国与国家与家之间的相处文化和关系体系。                                                                                                                                                          清明快到了，我怀念已经离去的至亲和这次因为疫情而离去的人们，让我更加敬畏生命敬畏自然敬畏时间和能活着的是多么庆幸。 ,2020-04-01 00:57,0,0,0
IBdAC6cFk,宏丽达人,女,北京,28,23,宏丽达人:妹妹第一次云聊新闻，感谢小伙伴的邀请！【滚啊滚！避免接触病毒 #英国女子进充气球一路滚进超市#】#关注新冠肺炎疫情# 3月23日，英国肯特郡黑尔讷湾，一名女子因害怕接触病毒，用上了一件神奇的道具——充气球。只见她在一名男子的陪同下，通过滚动球体移动，指挥陪同男子帮她拿取货架物品，并时不时为她的球擦拭清洁。男子称自己是她的“照顾者”，她非常害怕病菌才会这样出门。最后工作人员礼貌地将女子请出了超市。 原图 ,2020-04-01 00:57,0,0,0
IBdAxEsjc,用户唐伯虎222,男,江苏,27,7246,用户唐伯虎222:【来“拉口罩”！#盘点近期降落中国的知名运输机# 】随着全球新冠疫情的发展，多个疫情严重的国家，纷纷向中国采购各类医疗防护用具，而在这些物资的运送上，载重量大、装卸灵活方便的军用运输机，成为了当仁不让的首选。今天，我们就来盘点一下，近期在中国出现过的世界知名军用运输机：伊尔-76MD-90A、A330MRTT、A-400M、安-124、C-130T。#特朗普描述纽约医院惨状#  @央视网  http://t.cn/A6ZiHBjn ,2020-04-01 00:57,0,0,0
IBdArrdSZ,Curry小乖乖,女,贵州,175,103,Curry小乖乖:#山河无恙在我胸##致敬疫情前线医护人员# 去时风雨锁寒江，归来落樱染轻裳漫天飞花中，微笑望苍穹山河无恙在我胸，愿君归来若春风山河无恙，如初见模样刷微博的时候刷到了这首歌，每一句歌词都深深的戳到我了，感谢每一位逆行者，如今，山河无恙，万物欣荣，你们是最美的风景 http://t.cn/R2Wx1p5 显示地图 ,2020-04-01 00:56,0,0,0
IBdAdfTRp,林林林林林青禾,女,北京,328,58,林林林林林青禾:怎么说呢挺唏嘘的，在知道了师傅的故事之后如果不是狼人杀，我应该很难接触到像师傅这样的人他几乎是自白式的和我坦言他生活之空虚无聊与孤寂，他说他每天就琢磨女色，也为自己感到鄙夷但他的底色又是善良的，貌似也就是难以自制，生活中没有奔头他的善良在于当他意识到他将我作为树洞之后，主动认为不应该，应当中断，让我将他删除，也在于他即使不想打狼人的很多时刻，我叫他打狼人，拉着他讨论狼人杀的套路，他也会认真和我讨论，在退游删号之前将攒下来的所有东西都送给了我我很多次向他表示困惑，我不明白，为什么，世间有那么多值得的东西，要为了一些非常非常肤浅的欲望，情绪大起大伏，甚至全身心都扑在了那上面我不认为我自己能成为那个点醒他，改变他生活的人，在通话中，在最后的聊天记录中，我说的每一句鼓励和祝福，都是真心的。不管他过去如何，还是希望他能振作起来，积极生活，努力工作。我和老胡说，其实我觉得蛮惆怅的。很多时候我都感觉到他是一个善良、好脾气的人，算是一个合格的师傅，为什么人生偏偏过成这样但或许我也没有资格站在这里感叹他的人生，因为我的生活也一团乱麻麻师傅最后说，小灿灿，希望你前程似锦。我也想说，希望师傅振作起来，快快乐乐。那么再见了估计若有缘无缘都难再见还是感谢师傅在我因为疫情焦虑时说的每一句“别怕。” ,2020-04-01 00:56,0,0,0
IBdzUlJsu,庄里微,男,河北,4090,2088811,庄里微:【#石家庄身边事#石家庄“一家人”志愿者团队为大山里的乡亲种“爱心树苗”】“真心感谢你们，给乡亲们送来‘爱心树苗’！”日前，在平山县王家湾村山坡梯田上，看着新栽的果树，该村党支部书记李树文激动地握住温德军的手。省劳动模范温德军是石家庄市“一家人”志愿者团队的发起人。疫情期间，温德军、王立现等十余名志愿者到平山县慰问疫情防控一线值勤人员，意外了解到该县寨北乡王家湾、沙坪、杨家湾等村仍有200多亩山坡梯田需要绿化。“种植林果是个两全其美的好办法，既可以绿化山坡，又能让农民增收。”“山坡梯田上栽板栗树比较合适绿化山坡。”和村干部了解情况后，温德军萌生了一个新想法。想到就要做到。3月12日，温德军、王立现等一行五人驾车到灵寿县预订板栗树苗。200多亩地需要树苗3000多棵，经过核算需要费用11980元。志愿者吴学宝主动提出承担这项费用。随后，志愿者刘意购买了铁锹、水桶和喷雾器等劳动工具，肖秋林购买了有机肥料。3月14日7时许，“一家人”团队的志愿者们从石家庄市区出发，经过两个多小时车程，先后来到平山县寨北乡王家湾、沙坪、杨家湾、南坪等村，为大山里的乡亲们送去树苗，并与乡亲们一起种下果树。“希望这些树苗能够茁壮成长，让山区多一片新绿，也让乡亲们多添一份收入。”温德军说。来源：河北日报 [组图共4张] 原图 ,2020-04-01 00:55,1,0,0
IBdzNwHTN,徽州反邪教,男,安徽,998,3954,徽州反邪教:【#野山羊走上英国空荡街头#】受疫情影响，许多地方人流骤减，动物们似乎很享受这样的时光。采取封闭措施的英国北威尔士小镇兰迪德诺，近日迎来一批特殊的“访客”：约120只野山羊成群结队，大摇大摆走上空荡荡的街头四处逛。前不久，一只熊还造访了英格兰的托德摩登地区。@中国日报  视频来源：中报视频的秒拍视频  http://t.cn/A6ZKtJ7L ,2020-04-01 00:55,1,0,2
IBdzLayyu,浪曼DON嘻合,男,广东,287,3564,浪曼DON嘻合:由于疫情不敢在深圳待，在老家时间就多了，就买了台摩托在小东海开，大白就给晾起来了。开摩托的溜达回味小日子这段时间里，我突然发现一个不算坏却感觉不太好的问题：玩是与性情关联的，以前就喜欢开着摩托到处溜达，我发现十年了，这十年里内心对待玩意这个态度并没有什么改变，说明性情没变，当然包含里面体现的优缺点。回观身边很多人也许也是没怎么变，但总觉得应该是需要改变的，或是升点华，成点熟也都是好的。 [组图共3张] 原图 ,2020-04-01 00:55,2,0,0
IBdzGpsvI,猫兒Minaa,女,海外,318,736,猫兒Minaa:有超哥在身边我是一个生活能力为零的人就是那种超级粘人精，粘到有时候他家里人只能假装没看见，要不就笑我们哈哈哈疫情慢慢过去了，我们慢慢又开始了异地恋我其实不是没有生活能力，只是他就觉得我是小孩子，他家里人也觉得我是小孩子，什么事情都给我准备的好好的。我粗心大条，但是唯有人对我的情感我会感受的非常细腻，可能因为是双子座，所以格外的敏感，所有的好我都会存在心里，然后用我的方式去感恩～ http://t.cn/A6ZKtI8a ,2020-04-01 00:55,6,0,3
IBdzDbKed,陈二狗今天拿到TOP20的offer了吗,男,海外,65,142,陈二狗今天拿到TOP20的offer了吗:四月的第一天，我接受了布朗大学的录取。去年12月27号提交了布朗大学的申请，只用30天左右，1月23号除夕前夜布朗大学就给我发了录取邮件。一所藤校能如此这般对待我，我真的十分感动，我何德何能！还是要感谢我申请路上给予我支持的亲人、朋友和那些善良友好的老师们，感谢你们一路陪伴我，帮助我，支持我。🙏🏻等待某些学校的消息实在太过煎熬，三个多月了，真的有点等不下去了。接下来就是准备下一步的安排了。希望全国、全球的疫情早点结束，希望九月份能顺利入学。🙏🏻 [组图共3张] 原图 ,2020-04-01 00:54,4,0,0
IBdzCjj31,zhong--tt圆圆圆,女,四川,503,316,zhong--tt圆圆圆:#愚人节# 收拾完，准备躺下。躺下之前，还要上个🚽。刚好4月1号，刚好愚人节。先㊗️自己生日快乐🎂。是的，我又长大了一岁，29的流星雨的妈了，曾经的Z小姐，现在L夫人。今年，估计没人愿意过吧，病毒🦠，疫情，隔离，火灾🧯，天使，战士，战死……真的希望是愚人节，以为这是老天给我们大家开的一个大大的玩笑。让2020重启吧，重新来过，我们好好的再过一次年。而此时此刻，真的希望来一场大雨，浇灭西昌的大火，🔥不要再继续烧下去了。看着最近的新闻，庆幸自己是个中国🇨🇳人，庆幸自己在医院工作，庆幸身边的人都健康平安，新的一月开始，也希望我们也有个新的开始，加油，晚安。 ,2020-04-01 00:54,2,0,1
IBdzy8Xrt,-觀賞夜星,女,上海,114,25,-觀賞夜星:经过她工作的地方。几经辗转，如今她在这里工作。我之所以知道，是因为她发过朋友圈。曾偶然经过，也见她车停在门口。但今天并不想走这条路，不想遇见那人，哪怕万分之一的概率。但我妈要走，因为这是条回家的近路，于是我只好暗自焦虑。快走近门口时才恍然意识到，如今是疫情期，她这里大概不会上班了。不由得为自己的敏感发笑。下课的初中生排成长队经过我们身边，几个老师前后护送着回家。这是小城唯一一所初中，也是我的母校。领头那个曾是我化学老师。我脱口而出：“天哪希望她千万别注意到我。”我从来都拒绝不期而遇，尤其是跟许久未见的人，好像不得不在遇到的瞬间三言两语交代那些对方未曾参与的人生。而我又很不擅长客套话。 ,2020-04-01 00:54,0,0,0
IBdzrEzlY,英语翻译安娜酱,女,上海,501,1273,"英语翻译安娜酱:#美国小哥实拍疫情严重的纽约#【无责帮转】美国翻译公司急招英中医疗电话/视频口译，看起来可能跟新冠肺炎有关。【急招远程中英口译员】公司：美国翻译公司Languages: English to ChineseSubject field: Medical (general)Job description:Effectiff is in need of additional remote interpreters for Over the phone and Video remote assignments. Our volume is increasing and we need you to help capture our calls.Additional requirements:· 3 years experience in remote interpreting· Strong internet connection· Office like environment, free of noise· HIPAAPlease reach out with resumes to andres.j@effectiff.comDeadline: Apr 15, 2020 04:00 GMT ",2020-04-01 00:54,1,0,0
微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IBfNqb2UV,徐付群,男,北京,2194,2463137,"徐付群:【 美国传染病专家现在倾向于建议公众戴口罩；到目前为止，官方一直建议正常人不用戴口罩，以此保持医护人员口罩供应】美国有线电视新闻网报道,当地时间31日,美国国家过敏症与传染病研究所主任福奇接受采访时表示,白宫新冠疫情特别工作组正在认真考虑,建议所有美国人戴口罩。福奇表示,如果在不影响医护人员口罩供应的情况下,他会“倾向于“建议公众戴上口罩。报道称,尽管缺乏确凿证据证明口罩可以预防呼吸道疾病的传播,但一些专家认为,非医用口罩可能会降低传播风险。“有些东西不一定要100%有效才有益处,“福奇说。到目前为止,世界卫生组织和美国疾病控制和预防中心都是建议,被感染病毒或要照顾病人的人需要戴口罩,正常人不用戴口罩,以此保持医护人员的口罩供应。 原图 ",2020-04-01 06:34,3,4,1
IBfNnwoWN,乐更更_,女,辽宁,27,451,乐更更_:新西兰的闺蜜给我发来了距离她家三公里新建的新冠肺炎隔离区照片，政府征集的1400辆旅游房车临时改建的“方舱”，内有卧室、卫生间、厨房、洗澡间，各种生活设施一应俱全，通风良好，万一病情有变化，可以直接开到医院。我继续设想了一下，这样的“方舱”，护士应该脚踏轮滑巡视。疫情时期，各国八仙过海，各显其能，很多作业完全没有办法互抄。看到闺蜜发来的海上游艇照片，我觉得，改造一下，也可以建“方舱”。如果在这样的“方舱”里工作和养病会是什么样的心情呢？  [组图共6张] 原图 ,2020-04-01 06:34,0,1,0
IBfMw0nMN,奋斗吧Q7,男,河北,264,395,奋斗吧Q7:04月01日 农历三月初九  惠百适简报1、广东通过法规：5月1日起再吃野味最高罚动物价值20倍；2、全球新冠肺炎确诊病例累计超过80万例，最新预测：美国新冠累计病例将超过26万，7月下旬达到峰值；3、国家发改委：1-2月份成品油表观消费量同比下降14.1%；4、国常会：将新能源汽车购置补贴和免征购置税政策延长2年；5、税务总局：大部分地区企业90%以上涉税业务可在网上办理；6、2020年全国高考延期至7月7日至8日 湖北、北京待定；7、中消协调查：直播电商夸大宣传问题突出，消费者冲动消费严重；8、上海：上市公司不得通过股票市场融资投资营利性幼儿园；9、俄国家杜马：散布新冠疫情假消息者将面临5年以下监禁；10、德国首次有城市要求在特定公共场所佩戴口罩；11、特朗普盛赞俄送美援助物资，俄媒：我们还没宣布送呢；12、越南全国公共场合严禁2人以上聚集，明起实施半个月；【微语】幸福不是拥有多少，而是心态如何。笑看得失才会海阔天空；心有透明才会春暖花开。人生如此而已。 http://t.cn/z8cVbQF 显示地图 ,2020-04-01 06:32,1,0,0
IBfMfrhil,肉松小hou,女,海外,108,2644,"肉松小hou:我真的蛮喜欢唱歌的，我唱的最好的几首歌有 画情，让她降落，下雨天，drenched, eyes on me，流年，chocolate ice, the wolf whistling song. 因为我声音比较尖细高，所以王菲跟梁心颐的歌我都蛮适合唱。唱歌也可以减肥，算有氧运动了，疫情在家估计要天天唱歌了。早上听Kpop蹦蹦跳跳，晚上深情KTV，完美！ ",2020-04-01 06:31,8,0,0
IBfLRw1v7,血色军刀999,男,江苏,3513,25631,血色军刀999:意大利的疫情非常严重，这和意大利人民过分热爱自由有关。意大利政府其实对于这次疫情是非常认真的，很早就采取了各种各样的措施，可是意大利人民压根都不把政府的建议当回事。政府下达了禁足令后，一座小城一下子居然冒出了N多个跑步爱好者，强烈抗议政府限制了他们跑步的自由，市长得知之后狂怼“你们上次跑步的时候还在上小学吧！”现在轮到任性的意大利人为自己的行为感到后悔不迭了，尽管意大利现在被美国超越，摆脱了海外确... http://t.cn/A6ZKldmG 原图 ,2020-04-01 06:30,2,0,2
IBfLMdLkh,夕阳_紫衣,男,其他,187,28,夕阳_紫衣:【特朗普：接下来将是非常痛苦的两周】美国总统特朗普3月31日在白宫发布会上表示，美国正在经受前所未有的考验。“疫情的高峰正在来临，且来势凶猛”。接下来将是非常痛苦的两周。他还强调，遵守防疫指南“事关生死”。为什么这么快变脸？特朗普现在所做的，是他对任何事情都会做的事情，试图改写历史，让他自己看起来总是房间里最聪明的人。美国人傻么？不傻，都知道他有多差劲。为什么特朗普支持率反而上升了？让全世界知道他们选了一个不可怕的总统，最终把美国带入深渊？他们丢不起这个人！ ,2020-04-01 06:30,0,0,0
IBfL9e5Ux,血色军刀999,男,江苏,3513,25631,血色军刀999:据泰国媒体3月30日报道，在泰国新冠病毒累计患病者人数仍在不断上升的现在，泰国卫生部部长的一句话却令所有抗议一线的医护工作者们感到心寒，引发了大量泰国民众的反对。报道称，泰国卫生部部长阿努丁·查恩维拉库尔（Anutin Charnvirakul）近日竟然新冠疫情记者会上公开声称：“医护人员们本来不应该感染病毒，如果你们感染了那就是自己不小心。”阿努丁批判染病的医护人员的言论很快引发了泰国民众的反对... http://t.cn/A6ZKlRTx 原图 ,2020-04-01 06:28,2,0,5
IBfL79Rw9,血色军刀999,男,江苏,3513,25631,血色军刀999:（文/观察者网 郭涵）由于出现舰上水手感染新冠肺炎的情况，美军在西太平洋唯一一艘执勤航母“西奥多·罗斯福”号已被迫“撤出战斗”，前往关岛。加州地方媒体《旧金山纪事报》31日称，获得航母舰长克罗泽尔30日写给上级的亲笔信，请求允许船上4000多名乘员尽快下船隔离。他说，由于航母上封闭有限的空间，疫情仍在加速传播。此前仅数十名确诊患者被允许下船，而美国海军高层上周依然表示，与关心水手同样重要的是“维持... http://t.cn/A6ZKlKJG 原图 ,2020-04-01 06:28,3,0,5
