微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
ItwJI2FIv,用户7181206197,男,江苏,30,2,用户7181206197:生命至上 因症施策——军队支援湖北医疗队科学救治患者纪实 http://t.cn/A6hPWBKj  原图 ,2020-02-10 10:59,0,0,0
ItwJHERKS,今日相城,男,江苏,58,23519,今日相城:【相城无新增，3例已有2例出院！】2月9日上午，战“疫”一线有好消息传来！相城区第二例新冠肺炎患者治愈出院！截至2020年2月9日17时，相城区共有确诊新冠肺炎病例3例，其中2例已出院。2020年1月31日以来无新增确诊病例。面对疫情，希望和信心是长效的“疫苗”，众志成城，我们定能共同打赢这场“阻击战”！ [组图共2张] 原图 ,2020-02-10 10:59,5,1,2
ItwJFm0vC,天津交通广播,男,天津,937,6849118,天津交通广播:#共同战疫# #天津身边事# 【新增3例！天津确诊病例增至94例！】记者从市疾控中心获悉，2月9日18时至2月10日6时，天津新增新冠肺炎确诊病例3例，累计确诊病例94例。第92例患者，女，63岁，居住于天津市宝坻区牛道口镇，无武汉旅行或工作史，1月23日与家人到宝坻区百货大楼购物。该患者30日出现发热、鼻塞、呕吐等症状并自行服药；2月7日到宝坻区人民医院发热门诊就诊，10日核酸检测结果为阳性，经市专家组确诊为我市第92例病例，为普通型。目前已转至海河医院治疗，对已判定的10名密切接触者进行隔离医学观察，其他密切接触者正在排查中，已对其住所进行终末消毒。第93例患者，女，50岁，宝坻区林亭口开发区某集团员工，居住于天津市宝坻区林亭口，无武汉旅行或工作史，无宝坻区百货大楼购物或逗留史。该患者1月21日、23日到林亭口赶集，27日参加家庭聚餐；2月7日出现发热、头痛、肌肉酸疼等症状并自行服药，9日到宝坻区人民医院发热门诊就诊，10日核酸检测结果为阳性，经市专家组确诊为我市第93例病例，为普通型。目前已转至海河医院治疗，其可能的感染来源正在进一步调查，对已判定的3名密切接触者进行隔离医学观察，其他密切接触者正在排查中，已对其住所进行终末消毒。第94例患者，女，22岁，居住于天津市宝坻区口东镇，系第75例确诊病例的亲属。无武汉旅行或工作史，无宝坻区百货大楼购物或逗留史，该患者2月6日出现乏力、发热伴腹泻，由120急救送至宝坻区集中隔离点；7日由120送至宝坻区人民医院发热门诊就诊，被诊断为疑似病例；10日核酸检测结果为阳性，经市专家组确诊为我市第94例病例，为普通型。目前已转至海河医院治疗，无密切接触者，已对其住所进行终末消毒。截至目前，我市累计报告新冠肺炎确诊病例94例，其中男性51例，女性43例；危重型6例、重型27例、普通型56例，治愈出院4例、死亡1例。疑似病例279例。累计排查密切接触者780人，其中已确诊26人，已解除医学观察234人，尚有520人正在接受医学观察。（天津广播） 原图 ,2020-02-10 10:59,7,2,4
ItwJDzZox,球球是小猪猪,女,湖南,538,1318,球球是小猪猪:#湖北确保未收治患者人数清零#希望能尽快落实吧 毕竟有很多事件都让人揪心和怀疑#78%人类新发传染病与野生动物有关#无论真假都别吃了希望引以为戒别再杀野生动物了  ,2020-02-10 10:59,0,0,0
ItwJDhEen,新浪无锡,男,江苏,3371,1143999,新浪无锡:【无锡新增病例情况通报】2月10日，省卫健委公布无锡市新增新型冠状病毒肺炎确诊病例3例。病例39：患者男性，39岁，居住在宜兴市宜城街道阳光花苑。1月24日，与湖北来宜人员的密切接触者有接触。2月1日出现发热症状到医院发热门诊就诊，后新型冠状病毒核酸检测阳性，目前在市定点医院隔离治疗。已排查该病例密切接触者314人实施医学观察。病例40：患者女性，7岁，居住在锡山区东亭街道首创隽府，为我市1例确诊病例的密切接触者。在集中隔离点开展医学观察期间，新型冠状病毒核酸检测阳性，目前在市定点医院隔离治疗。已排查该病例密切接触者3人实施医学观察。病例41：患者女性，11岁，居住在锡山区羊尖镇廊下花苑。1月19日-26日前往安徽，期间与安徽1例确诊病例有密切接触。在集中隔离点开展医学观察期间，新型冠状病毒核酸检测阳性，目前在市定点医院隔离治疗。已排查该病例密切接触者4人实施医学观察。#无锡抗击新冠肺炎第一线##无锡抗击新型肺炎第一线# 原图 ,2020-02-10 10:59,25,4,21
ItwJBvGUv,最滁州,女,安徽,773,273134,"最滁州:#滁州新型冠状病毒肺炎最新情况# 【2020年2月10日滁州市报告新冠肺炎疫情情况】　2020年2月9日0时至24时, 滁州市报告新增新冠肺炎确诊病例1例。无新增疑似病例。患者叶某某，男，天长市天长街道人，于2月6日出现乏力，食欲减退，2月8日出现发热症状，随即收住在定点医院接受隔离治疗，密切接触者已实行医学观察。截至2月9日24时，滁州市累计报告新冠肺炎确诊病例12例，其中定远县1例、全椒县1例、天长市3例、明光市1例、凤阳县5例、琅琊区1例。累计治愈出院病例2例，其中定远县1例、天长市1例。累计医学观察密切接触者298人。截至2月9日24时，滁州市在院治疗确诊病例10例，尚在医学观察密切接触者78人。2月10日，治愈出院1例,全椒县1例。 原图 ",2020-02-10 10:59,12,5,10
ItwJBe1PE,必应法律,女,北京,25,542,必应法律:#武汉肺炎##武汉新型肺炎患者救治由政府买单# 竟然有人向防疫人员索要钱财，这是什么操作！在新冠肺炎疫情防控期间，河南唐河县两村民竟然到防疫卡口索要钱财、谩骂殴打值班人员。2020年2月7日20时许，上屯镇赵基屯村村民赵某某和其妻子朱某某窜至赵基屯村防疫卡口，无故向卡口值班人员索要500元未果并随意谩骂值班人员。2月8日上午8时许，二人又窜至赵基屯村防疫卡口谩骂，并持械对值班人员进行殴打。目前已根据《中华人民共和国治安管理处罚法》第二十六条第（四）项、《公安机关对部分违反治安管理行为实施处罚的裁量指导意见》之规定，二人行为情节严重，分别行政拘留十五日，并每人罚款1000元。 ,2020-02-10 10:59,0,0,0
ItwJAAeNO,别低头皇冠会掉_95596,女,北京,832,460,别低头皇冠会掉_95596:特发性震颤明确发病原因特发性震颤是现代生活中最常见的运动障碍性疾病，这是神经内科的一种多发疾病。近年来特发性震颤的发病率也在不断提升，患有该疾病是一件非常危险的事情，病情严重的患者甚至会有生命危险，对于这类疾病人们需要密切关注。 患有特发性震颤最主要的症状就是震颤，患病后还会伴有步态异常和语调异常的情况产生。特发性震颤的发病通常由上肢开始，主要影响的也是上肢，部分患者可能会影响到面部肌肉、躯干、头部和腿部等处，震颤的情况会在运动中加重。特发性震颤的患病过程是非常漫长的，随着特发性震颤患者病情的加重，会很难控制，甚至可能会影响到工作。如果长时间患病还可能影响患者的生活能力，约有一半的患者还可能引发帕金森产生，由此可见该疾病的严重性。通过对于特发性震颤患病症状的分析可以了解到该疾病的严重性，因此发现了患病要格外的重视，一定要及时的就医进行详细的身体检查。常见的检查该疾病的方法有CT检查、肌电图检查、影像学检查、超声检查和磁共振检查等。如果确诊为特发性震颤就需要积极的进行治疗，治疗该疾病以药物治疗为主，如果药物治疗的效果不理想需要进行手术治疗。手术治疗当中包括丘脑腹中间核电刺激术和立体定向手术，这些治疗方法具有破坏性小和治疗彻底的优点，缺点则是容易受外界磁场干扰，存在潜在感染危险性。特发性震颤是一种遗传性的疾病，该疾病是常染色体显性遗传，该疾病主要的发病人群是中老年，而且随着年龄的增长该疾病的发病率也在不断的提升。对于特发性震颤这类疾病来说积极的预防也是十分重要的，一定要全面了解该疾病的相关情况，每年要定期到医院体检。多参加户外的运动，多呼吸户外新鲜的空气，时刻保持积极乐观的生活态度，这样才能够降低特发性震颤的发病率。 ,2020-02-10 10:59,0,0,0
ItwJABAc2,話語含蓄,女,福建,520,173,話語含蓄:『最新城市感染患者所在小区追踪』http://t.cn/A6PnkU0Z  ,2020-02-10 10:59,0,0,0
ItwJxm0k9,新浪黑龙江,男,黑龙江,2789,1546967,新浪黑龙江:#关注黑龙江新型肺炎疫情# 黑龙江最新疫情动态来了，包含患者出行路线👇  原图 ,2020-02-10 10:59,10,2,6
Itx8fe5Ku,夜风恋月光126929,男,其他,331,181,夜风恋月光126929:音乐是治愈心灵的良药，在#亚洲新歌榜#为@毛不易  的红莓花儿开(电影《囧妈》片尾曲) 打榜之后便放弃了治疗！  ,2020-02-10 11:59,0,0,0
Itx8bmWwa,yojia微博,女,其他,990,145,yojia微博:#时间真的能治愈一切吗##时间会治愈一切#能，时间越长，事情要么淡忘了，要么自己和自己和解。 你觉得时间是否真的可以治愈一切？  ,2020-02-10 11:59,0,0,0
Itx8ab8f5,懂得安慰自己,女,北京,184,1767449,懂得安慰自己:你认为，#时间真的能治愈一切吗#？ 时间真的能治愈一切吗？（评论补充）  ,2020-02-10 11:59,519,1,1
Itx8aa0Vo,叫吴夫人给你糖吃,女,安徽,55,64,叫吴夫人给你糖吃:#时间真的能治愈一切吗#不能  ,2020-02-10 11:59,1,0,0
Itx89yk0e,鹤壁生活帮1890,男,河南,223,606,鹤壁生活帮1890:好、好、好//我市首批3人新冠肺炎患者治愈出院！       2月10日上午11点多，鹤壁市第三人民医院，我市首批新冠肺炎患者共3人同时治愈出院！出院后，3人还将按医生要求继续做好后续隔离、护理和心理疏导等。       这三名治愈出院的患者都因在1月27日新冠病毒核酸检测中呈现阳性确诊。目前，经过治疗三人病情稳定，体温恢复正常，临床症状消失，三人都经过了两次核酸检测，都呈阴性，符合出院标准，今日同时出院。       据了解，我市在确诊病人的治疗上，采取多学科参与、中西医协同的治疗模式，充分发挥中医药优势，较好提高了临床疗效，取得了良好效果，也连续收到省卫健委的通报表扬。      目前我市在二级以上医疗机构设置18个发热门诊，4家定点医院，腾出175张病床，抽调500余名医务工作者，集中收治疑似和确诊的病人。医疗救治、重症救治、中医救治3个专家组，分组值班，24小时在线，指导确诊救治工作，全力救治确诊病例。 http://t.cn/R2WxHCK 显示地图 [组图共4张] 原图 ,2020-02-10 11:59,4,0,1
Itx88opYZ,Emily阿焦,女,重庆,82,166,Emily阿焦:🌿愿所有病痛都会被温暖的春天治愈 重庆·彭水苗族土家族自治县  显示地图 [组图共4张] 原图 ,2020-02-10 11:59,2,0,3
Itx88n9rP,长春大队长,男,吉林,1221,1271856,长春大队长:#长春爆料# 【吉林7名患者出院:鼓励让我不畏恶评】2020年2月9日，吉林省共有7名新型冠状病毒肺炎患者治愈出院，其中长春市5例，和龙市和图们市各1例。其中图们市患者是由武汉输入病例，他称网上有恶评，但鼓励他的人也很多，他希望能早点回家与家人团聚。  长春大队长的微博视频  ,2020-02-10 11:59,2,0,2
Itx85a2fv,欣洁Kaxiuda,女,其他,301,445,欣洁Kaxiuda:人因为热爱生活而更容易被治愈  ,2020-02-10 11:59,5,0,0
Itx85a3sJ,蔚佳刘,女,其他,126,151546,蔚佳刘:为了摆脱持续了一个月的丧特地整理了开心的plog发现努力失败了时间请快点治愈我  [组图共9张] 原图 ,2020-02-10 11:59,689,1,148
Itx84huk3,PerfectMedia完璞传媒,女,其他,278,204283,PerfectMedia完璞传媒:#联防联控 西安在行动# 【陕西新增5例新冠肺炎 确诊病例累计213例】截至2月10日10时，陕西新增5例新冠肺炎确诊病例，新增疑似病例88例。新增确诊病例中，西安市2例、咸阳市1例、渭南市1例、安康市1例。陕西累计报告新冠肺炎确诊病例213例（26例治愈出院），其中输入性病例111例，密切接触者90例，无明确接触史病例12例。累计确诊病例中，西安市98例、宝鸡市13例、咸阳市17例、铜川市8例、渭南市14例、延安市8例、榆林市3例、汉中市21例、安康市22例、商洛市7例、杨凌示范区1例，韩城市1例。全省现有疑似病例375例。全省新增密切接触者964人，累计10986人，均集中医学观察。新增解除密切接触者677人，累计解除密切接触者5303人。患者1，女，55岁，现居西安市碑林区，在西安市东门人人乐超市上班。1月26日出现症状，1月28日到西安市第四医院就诊，遵医嘱服药未见好转，1月30日症状加重，再次到西安市第四医院就诊，被诊断为新冠肺炎疑似病例，当天被转至陕西省传染病院（西安市第八医院）隔离治疗。2月10日被诊断为新冠肺炎。目前在陕西省传染病院（西安市第八医院）隔离治疗。患者2，女，70岁，现居西安市莲湖区，曾与2月8日确诊患者4有共同参加葬礼经历。1月25日出现症状，1月30日症状加重，2月1日、2月2日到莲湖区丰盛园社区卫生服务站就诊，自行服药未见好转。2月3日到陕西省康复医院就诊，2月4日被转至西安市胸科医院就诊。2月10日被诊断为新冠肺炎。目前在西安市胸科医院隔离治疗。患者3，男，66岁，现居咸阳市武功县，与2月2日确诊患者3为夫妻关系。1月31日被隔离观察，2月1日出现症状，当天被转至武功县医院就诊，2月9日被转至咸阳市中心医院东郊分院隔离治疗。2月10日被诊断为新冠肺炎。目前在咸阳市中心医院东郊分院隔离治疗。患者4，女，45岁，现居安康市紫阳县，与2月3日确诊患者3为夫妻关系。1月31日出现症状，2月2日被转至紫阳县人民医院就诊，2月2日至2月8日先后5次采样进行病毒核酸检测，检测结果分别为疑似阳性、疑似阳性、阴性、阴性、阳性。2月10日被诊断为新冠肺炎。目前在安康市中心医院隔离治疗。患者5，男，43岁，现居渭南市富平县，有武汉来陕人员接触史。1月27日出现症状，1月28日到富平县医院就诊，医生检查后嘱其回家继续观察。1月29日再次到富平县医院就诊，1月29日至1月31日居家静脉点滴和自行服药。2月2日症状加重，当天到富平县医院复查治疗，2月3日至2月4日居家静脉点滴。2月5日症状未见好转，再次到富平县医院就诊，当天被收治入院。2月10日被诊断为新冠肺炎，目前在富平县医院隔离治疗。via 陕西省卫健委via @西安发布 原图 ,2020-02-10 11:59,0,0,0
Itx82tSVh,微博热视频,男,其他,690,1629556,微博热视频:👂🏻#朋友请听好定档#定档2月19日！最新预告来了～声音互动陪伴真人秀#朋友请听好#“三位真火”组合@何炅 、@谢娜 、@TFBOYS-易烊千玺 兼职创办广播小站，侧耳倾听，神情温柔且治愈朋友请听好宣传片首次公开！四字弟弟在线撸猫停不下来～#何炅[超话]# #谢娜[超话]# #易烊千玺[超话]#  http://t.cn/A6hPgYlx ,2020-02-10 11:59,31,6,4
Itx82tUzs,星闻爱豆,女,江苏,369,2083939,星闻爱豆:#朋友请听好定档#易烊千玺新综艺《朋友请听好》正式定档2月19日！看朋友请听好宣传片感觉何炅、谢娜、易烊千玺的电台日常生活真的好治愈啊！一家人的温馨气氛超浓，还有易烊千玺叫猫小漂亮也太温柔了吧！完全期待他们在节目里的表现了2月19日起每周三中午12点何炅谢娜千玺《朋友请听好》温暖上线  ,2020-02-10 11:59,12,1,0
Itx8138YE,星座运势资讯,男,其他,3,6,星座运势资讯:#新浪看点# 国外已研发出治愈乙肝，GS-9688乙肝新药，北京恩替卡韦片http://t.cn/A6hPgjQf  ,2020-02-10 11:59,1,1,0
Itx806XG7,句子客栈,男,广东,593,34454,句子客栈:#治愈系棒棒哒[超话]#到不了的地方都叫远方，回不去的世界都叫做家乡，我一直向往的却是比远方更远的地方。——《幽灵公主》 成都  显示地图 原图 ,2020-02-10 11:59,0,0,2
Itx7YlmvC,南巷孤猫sun,女,河南,481,1430,南巷孤猫sun:#林彦俊[超话]##30天安利林彦俊大作战# Day1   入坑瞬间就是魂斗罗，当时内心ios怎么会有这么A的男人，酷起来让人神魂颠倒，笑起来又能让人治愈，好想戳戳他的酒窝爱你呦@林彦俊  [组图共3张] 原图 ,2020-02-10 11:59,17,1,6
Itx7XsQLT,壹席食茶,女,江西,144,171,壹席食茶:#时间真的能治愈一切吗##时间会治愈一切#在于认知和心胸。 你觉得时间是否真的可以治愈一切？  ,2020-02-10 11:59,0,0,0
Itx7WfLVz,苏州微博房产,女,江苏,496,395169,苏州微博房产:【最新！苏州确诊病例地点分布！】为进一步加强群防群控、联防联控，有效落实综合性防控措施，现将确诊病例涉及地点等有关分布情况通报如下：截至2月9日24时，全市确诊77例，治愈出院11例，目前在院治疗66例，我市所有确诊病例均在市定点医疗机构集中收治。详细分布小区请戳下图👇  原图 ,2020-02-10 11:59,1,0,0
Itx7WfLVz,苏州微博房产,女,江苏,496,395169,苏州微博房产:【最新！苏州确诊病例地点分布！】为进一步加强群防群控、联防联控，有效落实综合性防控措施，现将确诊病例涉及地点等有关分布情况通报如下：截至2月9日24时，全市确诊77例，治愈出院11例，目前在院治疗66例，我市所有确诊病例均在市定点医疗机构集中收治。详细分布小区请戳下图👇  原图 ,2020-02-10 11:59,1,0,0
Itx7VqoF3,MG·形象站---亚亚,女,山东,136,269,MG·形象站---亚亚:工作是人生的转折工作是治愈一切最好的良药 一路陪伴 有你们  🌈#MG##MG形象站新娘跟妆# MG·形象站---亚亚的微博视频  ,2020-02-10 11:59,1,0,0
Itx7Tjjyd,心悦嘉任Allen,女,其他,143,5,心悦嘉任Allen:#时间真的能治愈一切吗##时间会治愈一切#时间可以治愈一切，但它也不是无所不能的，因为我们自己有时是很难去忘记一段已发生过的事情 你觉得时间是否真的可以治愈一切？  ,2020-02-10 11:59,1,0,0
Itx7Tl4zS,会火大叔,男,浙江,100,1149357,会火大叔:谁来管管这张话痨嘴 😂#治愈不开心##搞笑视频# 主播金三秒的微博视频  ,2020-02-10 11:59,2,0,1
Itx7T3qXV,用户7307785747,女,贵州,941,96,用户7307785747:#武汉你好吗# lx#李现公益正能量#  这个视频太好哭了，李现@李现ing 的声音真的好治愈。热干面加油啊😭  电影频道融媒体中心的微博视频  ,2020-02-10 11:59,0,0,0
Itx7S8hM3,da叔的思考,男,广东,632,3727,da叔的思考:#时间真的能治愈一切吗#时间让人忘记一切。  ,2020-02-10 11:59,0,0,0
ItxwB8VaC,J财管1801团支部,女,江苏,57,40,J财管1801团支部:#二月团日# 此次疫情来势汹汹，影响范围巨大，病情周期难以估计，举国上下无不重点关注。为了更好地增强同学们防护意识，提高同学们自主防范病毒能力，本团支部积极响应学校号召，与寒假期间举办线上团日活动。@江苏大学京江学院团委 @江苏大学团委  [组图共5张] 原图 ,2020-02-10 12:59,1,0,0
ItxwB99UN,大健康之巅_论道,男,北京,369,646,大健康之巅_论道:吉林学者Lancet通讯文章称，新冠病毒通过眼睛传播被忽略！2020年2月6日，吉大附一院陆成伟等在Lancet 在线发表通讯文章，认为新冠病毒通过眼睛的传播途径被忽略了。 他认为，所有接触可疑病例的医生都应戴防护眼镜。 全国肺炎专家小组成员王广发报告，他自己在武汉检查期间被感染。 当时，他戴着N95口罩，但没防护眼睛。肺炎发作前几天，王广发眼睛发红。 武汉发热门诊未经保护的医生，病毒可能通过眼结膜侵入机体，进而被感染。 而这在Lancet最早发表的一篇文章中，根本就没有提及。 ,2020-02-10 12:59,1,0,0
Itxwyv7sG,Viki云淡,女,四川,1942,13914,Viki云淡:#快递公司全面复工# 各位快递小哥可要做好防护了，我还没敢大胆买买买，怕增加他们的负担  ,2020-02-10 12:59,3,0,2
Itxwyv4Yp,微博爱豆,男,北京,3718,6498764,微博爱豆:#抗疫行动#温暖同行，@牛骏峰 向医护人员和后方援助致敬，并叮嘱大家注意个人防护，照顾好家人。#2020好起来#武汉加油，一起等候春暖花开🌿！ 牛骏峰的微博视频  ,2020-02-10 12:59,170,7,25
Itxwwose9,陇南文县发布,男,甘肃,799,24906,陇南文县发布:#战胜疫情甘肃在行动##陇南全力战疫情# 【疫情防控 文县在行动】文县慈善协会捐赠口罩2000个防护服8套        2月9日，文县慈善协会为奋战在疫情防控一线的人员捐赠口罩2000个防护服50套，解决燃眉之急。  原图 ,2020-02-10 12:59,1,0,0
