微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IBwq64zsu,像闪闪发光一样美,女,河北,112,7,像闪闪发光一样美:大姑娘二姑娘～谢谢你们选择了我，我们娘仨要好好相处.好好爱对方我们的未来还很长～～自从为了妹妹的事 都好久没有好好疼老大了，现在对我意见很大了，我知道我亏欠老大的。不应该没犯错动不动就吼人家，不应该她是老大就拿她当大人对待，每次谈心娘俩都委屈的哭成泪人，也怪这疫情闹的都快成仇人了。还不开学，其实知道她很好了，比别人家孩子强一百倍了。但动不动就放弃不勇敢就不好了.人真的很奇怪原本以为我所有的爱都会给刘诗妍，现在又多出老二…有多出一份重重的责任现在特别想步入老年生活，养养狗放放风，吃喝玩乐…多么令人羡慕的生活世上的爱都以聚合为目的，唯独父母对子女的爱以分离为目的。 原图 ,2020-04-03 00:53,3,0,0
IBwpdaMAC,家有四个吞金兽,女,香港,334,832,家有四个吞金兽:#一个人飞美国待产# 最近很少发，就是不爱打字，懒。。。生活怎么样？度假的日子在倒计着结束，这几天都在把家里的电器啊，卫浴啊，相关的东西做好购买清单。焦虑的大爷非常担心疫情，情愿多花钱也想请月嫂在产前就来家里住着陪着我。。。我只好照办请老板出面沟通了。。。大爷还告诉我，过两天尔湾要下雨了，你还是抓紧把小四的衣服洗洗晒晒吧。。。我。。。。。变成个拖延症的大妈。。。 ,2020-04-03 00:51,0,0,8
IBwpcy1oO,梦里不梦温柔,女,浙江,49,163,梦里不梦温柔:#海外抗疫日记#。海外华人华侨努力爱国的，都是在疫情爆发的时候给国内寄物资，努力给祖国妈妈提供帮助。在国外疫情爆发的时候，不给祖国添负担。那些没有给国家任何帮助，在危难时赶回祖国的，配合国家工作的同胞，我倒是能够理解。那些不帮助祖国，回国避难还不配合或者提出各种要求和索取更多资源的人出于礼貌问候一下你的各位长辈 ,2020-04-03 00:51,0,0,0
IBwoSswLU,请多爱我一下,女,其他,157,1,请多爱我一下:已经好久没碰过微博了，近因为疫情隔离，没有上班，空闲的时间满天飞，年前到最近，中间插曲很多，待的越久，讨厌的事物越多，为了生计，不得不压下心中不快，继续前行，如若为了一时的畅快，带来的后果，是我没能力去平复的；混“江湖”讨生计，太难了，都说要潇洒活一回，顺应自己的心走，江湖的道那是那么简单……挺住，风雨过后，必出彩虹🌈 ,2020-04-03 00:50,0,0,0
IBwuKujlZ,浅末风尘,男,河北,146,13013,浅末风尘:#意大利疫情# 根据意大利民事保护部门公布的最新数据，截至当地时间4月2日18时，意大利较前一日新增确诊#新型冠状病毒# 感染的肺炎病例4668例，累计确诊病例升至115242例；新增死亡病例760例，累计死亡13915例，治愈18278例，现有新冠肺炎确诊病例83049例。#全球抗疫第一线##全球疫情##共同战疫##意大利新增确诊4668例##意大利累计确诊新冠肺炎115242例# 原图 ,2020-04-03 01:05,1,0,2
IBwuHxE54,罗老五87421803,男,其他,229,1136,罗老五87421803:#杨紫公益紫[超话]# #阳光信用# yz#跟着杨紫做公益# 国家反诈中心守护大使@杨紫 提醒您：疫情期间，不造谣不信谣不传谣！ 绿色生活方式公益推广大使@杨紫呼吁大家绿色出行！ 中国消防公益宣传使者@杨紫 提醒您用火防火不失火，为国为家为你我！ 中国妇女发展基金会“母亲邮包”项目宣传大使@杨紫 呼吁您一起传递爱与善！ ,2020-04-03 01:04,0,0,0
IBwusbJhT,二狗子的平凡人间,男,海外,99,9,二狗子的平凡人间:看看俄罗斯的超市，剩下的就是大家不喜欢的了今年的粮食价格会大涨的。因为去年的澳大利亚大火带来的全球生态环境的破坏，东非开始的蝗灾，疫情下的主要粮食出口国的出口限制等等不可避免的带来货物的囤货，稍微有危机意识的大型大宗货物流通商，肯定在大面积的囤货。这东西就怕物资紧缺后造成的物资抢购形成的恶性循环。口罩还是很多小的投机倒把的生意，粮食这也是大宗货物啊。突然想起来，去年的猪肉。 原图 ,2020-04-03 01:04,0,0,0
IBwu8Eq42,亮宝轩585,男,其他,249,14,"亮宝轩585:我分享了【美英德法密谋歹毒计划，中国须亮剑反制，否则很危险！】, 快来看吧！ | http://t.cn/A6ZlFBEW 勿忘国耻，牢记历史，八国联军侵略中国，瓜分中国历史耻辱今天又要重演了。以美国为首的几个国家正在拉拢世界各国污蔑和声讨中国，将这次全球性的疫情传播所造成的一切损失都要强加给中国。以理服人是不可能了，我们现在要全力以赴做好战争的准备。 原图 ",2020-04-03 01:03,0,0,0
IBwu2urDk,我爱只有你的人间,女,广西,174,11,我爱只有你的人间:初稿终于在我的拼拼凑凑下写完了，但是我并没有完成老师的1W5字的要求，真的尽力了。我觉得我真的拉不出来剩下的五千字了最后确定的这10925（要你就爱我）个字我还是凑上了对我导师和拢龙，还有医护人员的感谢才达到的虽然也是出于凑字数的念头写下了对抗疫一线医护人员的感谢，但实际上从疫情开始到现在。每天看到的与他们有关的新闻与视频，看到他们一个个也是血肉之躯，也是别人家的宝贝和心肝，却为了国家，为了责任，为了生命，毅然决然地奔向最危险的地方，为我们无数人抵挡住可怕的病毒，为我们每一个人提供了无限生的希望。今天看王牌对王牌的抗疫的那一期看到那几个医护家属我是一次次的泪奔，我无法对他们贡献什么，所以决定将他们写在我毕业论文的致词里以表达我对他们的深深地感激、感恩与感谢，很真诚地对你们说一句“辛苦你们了，谢谢你们！”#守护抗疫平民英雄# #同心抗疫 感谢有你# [组图共2张] 原图 ,2020-04-03 01:03,1,0,0
IBwlVyZli,_深爱某女子_,女,其他,122,764,_深爱某女子_:睡前碎碎念2020开启了最难的副本模式大年初三复工，没能体会到大家别在家里的烦闷，因为我们早早的就恢复了之前的的工作状态不，应该说更为艰难同事成批的下沉社区，一直到现在还有同事是全天都在参与防疫工作可是本职工作还放在那里，并且毫无停留无缝衔接的开始了正常工作内容，所以留守的人就得肩负更多的工作任务去年一年拿到手的也才450本卷而今年复工到现在的2个月，手里已经有150本了，是去年同期的两倍还多翻倍增长的工作量让我每天真的忙的头拱地，眼睛恨不得直接长在电脑屏幕上，别说看手机，喝口水都会忘记朋友也吐槽过我回信息的频率，说早上发的我中午回，中午发的我下班回，下班发的我得到半夜了才回复一串哈哈哈哈打过去，谢朋友不删之恩每天接收外界信息的途经大概只有休息时刷刷热搜累的不想吃瓜不想看故事只想看看疫情动态，看一点好玩的让人开心的能够什么都不想就只剩哈哈哈的内容然后就发现，害，越看越气冲关的，造谣的，伤医的，嘲讽防疫人员的，博人眼球的…图什么？凭什么。再看看关注的内🐟因为疫情大家只能在家抠脚高考都延期了，但是我们限定的倒计时沙漏却一刻也不等人心底的光一点点开始熄灭限定已经足够令人难过，谁成想，还有更难过的事在这里等着我们呢我没什么信仰，却又认为有因果坚信不做亏心事不怕鬼敲门自相矛盾的很最近经常在疑惑空口白牙造谣生事的人不怕有朝一日孽力反馈么？总觉得做坏事是有迹可循的，总也得图点什么吧？现在却觉得，害，想太多有的人归根究底只是又蠢又坏罢辽u.u ,2020-04-03 00:43,0,0,3
IBwlBqu4v,对外传播观察,男,其他,317,628,对外传播观察:#全球新冠肺炎报道#【对话郑永年：如何看待全球疫情蔓延和巨大冲击？】[解局]对话郑永年：如何看待全球疫情蔓延和巨大冲击？　　新冠疫情在全球的急速蔓延，超出很多人的想象。随着确诊病例、死亡人数的攀升，疫情会对全球政治、经济、社会产生多大多久的影响，是萦绕在许多人心头的疑问。　　就此，我们与新加坡国立大学东亚研究所郑永年教授进行了一番长谈。 http://t.cn/A6Zl7x8b ,2020-04-03 00:42,0,0,0
IBwlxCjg8,安徽商贸学院警务室,男,安徽,2840,20587,安徽商贸学院警务室:【#外媒新冠肺炎疫情报道套路#有多深？调查纪录片#起底外媒的伪善和双标#】为什么西方媒体在新冠肺炎疫情报道中大量使用“中国病毒”一词？西方媒体又是怎么样熟练运用新闻技巧拼凑出中国抗疫的“负面形象”？在中国抗击疫情期间，西方媒体对中国进行了有组织的污名化，构建起一套西方的政治宣传话语模式。@中国日报 推出调查纪录片，起底西方媒体的伪善和双标。@中报视频 http://t.cn/A6ZlZBFK ,2020-04-03 00:42,1,1,0
IBwlu6hqc,顠澪,女,内蒙古,735,894,顠澪:#朱一龙中华儿女# 🍊 #朱一龙2020爱你不停# 新冠肺炎疫情期间，朱一龙@朱一龙  第一时间助力战“疫”。脚踏实地践行公益，助力听障儿童康复，呼吁保护野生动物……他说，做自己热爱的事情，是非常幸福的，去努力就好了。在演员的路上走了十年，@朱一龙 的努力有目共睹。关注《中华儿女》对@朱一龙 的独家专访，与正能量偶像面对面。 http://t.cn/A6Z9uZ94 ,2020-04-03 00:42,1,0,102
IBwlqttg8,有君尊的祭司Eve,女,海外,505,264,有君尊的祭司Eve:晚上出门买东西，因为凡凡的原因专门让报刊亭给拿的杂志终于到了，被凝视的吴亦凡，看他常规情况下的行为表达。超市有人推车上有5袋大包装大米的，有2袋的各一，估计是囤米的。不是有专门研究这个问题的人说过，中国不存在粮食紧缺问题吗？为什么囤米？疫情期间，个人没有囤过任何东西。商场里灯火辉煌，还有新店开张，餐馆有堂食，近9点吃饭的人不多，但都不戴口罩，吃得愉快，感觉中国人真是幸福咖啡馆在户外增加了很多台桌，估计是这个时期的特别之举，外面喝咖啡聊事情的人都不戴口罩了，但走路上的人还是戴口罩，超市的人也都戴口罩。 [组图共2张] 原图 ,2020-04-03 00:42,2,0,0
IBwkZ1q0L,Kaye啊,女,四川,573,603,Kaye啊:深夜想家，突然想起春节改签澳洲机票时，改签费太贵，给旅行社和航空公司打电话 动之以情 晓之以理 希望可以申请减免改签费，一直没进展，快急哭我了。后来，我终于忍不住带着哭腔说：我半年没回家了，我过年想见爸妈了。电话那边好像被我的哭腔吓到了，停顿了下说：我不能帮你什么，只能给你系统里最低的价格，春节快乐。春节真是每个中国人的羁绊。后来疫情爆发，每天我都在重新认识中国人的意义。我们真的是站在历史的大门前。 ,2020-04-03 00:41,16,0,5
IBwkXwnOT,欧拉伯,男,海外,260,79534,欧拉伯:【美国钟南山福奇遭威胁，配24小时安保】#美顶级传染病专家福西遭人身威胁# 美国版钟南山，著名免疫学家安东尼·福奇博士，近日因不断增加的安全威胁而配备了24小时安保人员，当地警方也为其家庭所在社区增派警力，全天候守护。据美国媒体报道，因福奇建议“维持保持社交距离政策不变，切断病毒传播，”使其成为右翼支持者的攻击目标。当被问到相关问题是，福奇称自己不便回答。同在的特朗普总统也戏称“他不需要安保，大家都喜欢他。”#疫情之下的美国#  http://t.cn/A6ZlesVy ,2020-04-03 00:40,53,10,7
IBwsL0EsJ,四川省青少年文联,女,四川,335,141274,四川省青少年文联:【#隔离留学生画漫画致谢防疫人员#：知道会被销毁，会坚持画】英国女留学生箜箜3月23日开始在太原接受隔离，当晚一工作人员为她登记时因低血糖站不稳，她深受感动。为表感谢，她每天绘漫画并写祝福语送工作人员。她说隔离期感受到了温暖，即便卡片会销毁，也希望为他们做些事。@一手Video http://t.cn/A6ZWaw3B  #全球疫情##全球抗疫第一线# ,2020-04-03 01:00,2,0,0
IBwsC6juR,风筝倦了,女,海外,284,215,风筝倦了:分享一则昨天听一朋友陈述的事件。朋友昨日说从火葬场回来很难受，问起原因，原来是她的一朋友去世了。我一开始以为是意外或者因病而故，结果没想到是因为宫外孕抢救无效死亡。20岁的女孩子，未婚，就这样稀里糊涂的断送了自己的生命，真是让人叹息。再深入了解一下，女孩的情况，未婚同居，不懂得爱惜自己的身体，所谓的男朋友也是不负责的那类，疫情期间两人靠借钱过日子。现在女孩走了，男生没有再出现，男方家里同意给10万赔偿金于女方父母。一开始只答应给1万。呵呵，一条生命，10万块。 ,2020-04-03 00:59,1,0,4
IBwo8lLEY,Umotherfxxkingfantasy,女,其他,21,902,Umotherfxxkingfantasy:我和小黄花钱真的大手大脚，疫情一个月不出门，我俩光外卖能吃1w多块，都属胃的，都吃不胖。直到这个月经济真的崩了，才开始老老实实吃家常饭，昨儿又忍不住，还好零食店和面包店的卡里都还剩几百块钱，晚饭时候出去花空了，说当一周的早餐和零食。结果昨儿晚上消灭一半儿，今儿下午消灭一半。晚上他出门前我吼他，说你到底要不要好好跟我过日子啊，还是随便谈个恋爱算了，过日子的话我们要储蓄的啊，以后再碰到这种“天灾人祸”总得回避经济风险。我估计就是这句话打动他，让他觉得我是跟他一样是想踏实在一起的，才主动把朋友圈背景换了给我惊喜。 ,2020-04-03 00:48,5,0,2
IBwnUugWM,莲花教主MX,女,四川,334,579,莲花教主MX:越焦虑越购物？果然，老百姓最怕的还是饿肚子。尽管国家从各个层面告诉大家，够吃够吃不要囤。但被骗大的中国人怎么可能相信？越辟谣，越造成抢购。据说家附近的超市今天形成了抢购潮，全家总动员。上京东自营网购，果真，大家手真快！在我犹豫的瞬间，即被宣布“所在地区暂时无货”，真狠啊！楼下的超市，买了两袋自发面粉，最后两袋。平常喜欢面食，米面均衡。价格比网上还便宜不少，真的捡到便宜了。买了两件矿泉水，这算是囤货吧。水特别重要，近几年煮饭做饭喝茶全部适用矿泉水，每个月比吃米的开销大了五倍不止。所以，水才是真正的消费品，这个没人和我抢，我囤得窃喜。按捺不住，还是下单了买了两小袋东北粥米。平民价，煮粥特别香，属于小众消费，也不错。感觉这一天买东西下来，减少了很多焦虑。那种节约了一元钱的捡便宜心理，能悄悄释放快乐。而那种买了就断货的感觉，更有一种难以言说的庆幸。大概这是人的普遍心态，所以热衷于买买买。抢购越疯的人，越是心理焦虑危机感重越需要转移注意力。看吧，疫情把大家逼成了疯了的样子。 ,2020-04-03 00:48,0,0,1
IBwnOg5cw,小真真的日常,女,河南,152,86,小真真的日常:自从2020年的到来，几乎每天都是开开心心的，没有了工作的压力，没有感情的烦恼，虽然疫情严重，但家人一切安好，每天我都会感受自己的内心，好像从来没有这么放松的快乐过，上学的时候学业压力，工作了业绩压力，心都沉甸甸的，不知道2020年是真的转运了吗？心境上也发生了改变，似乎有点开心的迷失了方向，我接下来该怎么办才好…… http://t.cn/R4zZLpn 显示地图 ,2020-04-03 00:47,3,0,0
IBwnI2WhS,郭可然-,女,山西,418,2977,郭可然-:我正在爱奇艺看李文亮等14名一线牺牲人员被评为首批烈士，快来 @爱奇艺 一起看！http://t.cn/A6ZlDevU 📰 疫情第一批烈士名单出来了，李文亮医生在名单内如果时间能回拨到1月中旬，包括我在内，绝大多数人都会去囤积口罩或酒精。事实上，即使那会上帝出现告诉我们应该开始准备，我们也许仍会一笑置之…人们对于风险的意识往往是滞后，甚至不可知的。好比现在保险业务人员正在宣传提前准备好保险一样……李文亮医生是疫情的吹哨人而保险人则是风险的吹哨人💚 ,2020-04-03 00:47,3,0,0
IBwmjbo4Y,槿烟落尘要抓狂,女,海外,219,571,槿烟落尘要抓狂:#加纳生活##非洲疫情# 刚刚加纳确诊病例上升为204例。欧美很多国家确诊病例不断升高，侧面反应了检测了更多的人。今天上午看Daily Guide新闻，加纳一共检测了4560例样本，确诊195例，死亡5例。如果政府加大检测，确诊病例又会是多少？整个非洲目前来看，确诊病例都不多，很大程度上是因为检测跟不上，或者政府也不想检测更多的人，毕竟，没有检测就没有确诊 http://t.cn/Rqz8PrC 显示地图 ,2020-04-03 00:44,4,1,18
IBwlVyZli,_深爱某女子_,女,其他,122,764,_深爱某女子_:睡前碎碎念2020开启了最难的副本模式大年初三复工，没能体会到大家别在家里的烦闷，因为我们早早的就恢复了之前的的工作状态不，应该说更为艰难同事成批的下沉社区，一直到现在还有同事是全天都在参与防疫工作可是本职工作还放在那里，并且毫无停留无缝衔接的开始了正常工作内容，所以留守的人就得肩负更多的工作任务去年一年拿到手的也才450本卷而今年复工到现在的2个月，手里已经有150本了，是去年同期的两倍还多翻倍增长的工作量让我每天真的忙的头拱地，眼睛恨不得直接长在电脑屏幕上，别说看手机，喝口水都会忘记朋友也吐槽过我回信息的频率，说早上发的我中午回，中午发的我下班回，下班发的我得到半夜了才回复一串哈哈哈哈打过去，谢朋友不删之恩每天接收外界信息的途经大概只有休息时刷刷热搜累的不想吃瓜不想看故事只想看看疫情动态，看一点好玩的让人开心的能够什么都不想就只剩哈哈哈的内容然后就发现，害，越看越气冲关的，造谣的，伤医的，嘲讽防疫人员的，博人眼球的…图什么？凭什么。再看看关注的内🐟因为疫情大家只能在家抠脚高考都延期了，但是我们限定的倒计时沙漏却一刻也不等人心底的光一点点开始熄灭限定已经足够令人难过，谁成想，还有更难过的事在这里等着我们呢我没什么信仰，却又认为有因果坚信不做亏心事不怕鬼敲门自相矛盾的很最近经常在疑惑空口白牙造谣生事的人不怕有朝一日孽力反馈么？总觉得做坏事是有迹可循的，总也得图点什么吧？现在却觉得，害，想太多有的人归根究底只是又蠢又坏罢辽u.u ,2020-04-03 00:43,0,0,3
IBwlBqu4v,对外传播观察,男,其他,317,628,对外传播观察:#全球新冠肺炎报道#【对话郑永年：如何看待全球疫情蔓延和巨大冲击？】[解局]对话郑永年：如何看待全球疫情蔓延和巨大冲击？　　新冠疫情在全球的急速蔓延，超出很多人的想象。随着确诊病例、死亡人数的攀升，疫情会对全球政治、经济、社会产生多大多久的影响，是萦绕在许多人心头的疑问。　　就此，我们与新加坡国立大学东亚研究所郑永年教授进行了一番长谈。 http://t.cn/A6Zl7x8b ,2020-04-03 00:42,0,0,0
