微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IAiUw5aps,千眼投研,男,上海,125,20403,千眼投研:l  指数分析：1， 有利于多头：（1）连续反弹2天，今天不是典型的高开低走分时图（2）上证50指数收盘站上日线BBI  （其他指数接近BBI）(3) 各指数日线KDJ全部金叉2， 不利于多头：（1）反弹力度弱于欧美（2）今天没有明显放量（昨天反弹第一天可以不放量，今天反弹第二天，还不放量，有点说不过去了）——如果明天还是不能放量，就更加不利于多头， 空头会随时展开反击。另外，如果今晚欧美继续大涨，明天A股指数防止出现明显的冲高回落，如果今晚欧美下跌，明天走势更不好说了——我认为：3月16日之后 的走势大概率会重演2019年5月6日之后的走势框架：一方面，第一个阶段低点已经已经探到了（类似于去年5月10日），但是，反弹不会那么简单，空间不大，震荡为主，直到确定了全国两会召开的日期之后，会在两会前来一波震荡向上的行情（为时一两周）。l  热点：新基建   传统基建 今天通通不行 多数板块（个股）虽然收盘上涨，但如果是上午新开仓，到收盘时多数没有明显的盈利。汽车：13只涨停，但连板的只有广东鸿图 ， 今天上午新开仓且下午收盘能有较大盈利的： 农业（种业  水产品）  房地产 疫情相关（医疗器械    口罩）  全天题材轮动太快：黄金——》消费电子——》汽车——》民航——》自主软件——》充电桩——》医药——》影视——》水产——》白酒——》VR——》高铁——》快递——》地产——》口罩——》种业 。那么多热点，市场又缺乏量能，明天哪有资金去支撑这么多热点呢？    所以，等大家都短线轮流超跌反弹之后（空间都不会太大，多数反弹2天就到位了），我认为资金还是会选择新基建（快的话 ，明天下午）。    我昨晚选出10只左右低位涨停首板个股，没想到今天一只连板都没有；唯一连板的是高位的和顺电气。说明游资接力情绪目前还是不理想。 ,2020/3/26 0:39,2,1,1
IAiUr4vNz,可乐Carina,女,海外,4,436,可乐Carina:有人咨询澳洲移民专业，社工，老年护理，care worker，护士，幼师。。。这些移民专业特别好申请，特别好就业。。我问问你们，有一个算一个，社工就跟居委会大妈差不多的工作性质。老年护理，天天伺候孤寡老人的屎尿屁，挣个辛苦钱，还要被这些老人吸取你作为年轻人的精力，精气。所谓移民专业，均是本国人不愿意做的工种，通过移民诱惑，吸引国外的人来为自己国家做贡献。华人广大群体，海外生活也是各种做中介的最多。买房中介，租房中介，移民中介，贷款中介，留学中介，找工作中介。整的是信息差和经验值的钱。要么你有广大的人脉社会关系，那哪里都好混。你一个中产阶级来澳洲干嘛？？？？中国好好混，不香么？没有海外不好的意思，最简单的是画个表格，优点缺点各列一栏，比较分析一下。中介，忽悠骗等人士不会告诉你真相，任何事物都有两面性。这次疫情，澳洲闭关锁国，暴露了医疗系统的脆弱。不仅是澳洲，正常有判断力的人懂吧？人活着要量力而行，要根据自己的实际情况分析，在哪里生活更适合自己。 我就不怕说实话，能得罪的都是心虚爱装逼的小人。既然是小人，自然可以闭嘴，嗯哼 ,2020/3/26 0:39,4,2,12
IAiUoor2S,世面,男,北京,70,5146844,世面:【#普京宣布俄罗斯放假一周#：工资照发】3月25日，俄罗斯总统普京发表电视讲话，宣布全俄从3月28日起放假一周，且工资照常发放。他表示，医疗机构、商店、银行和金融机构等不在放假范围。俄罗斯当天突增163例新冠肺炎病例，其中120例确诊于莫斯科。截至目前，全俄累计确诊658例。#聚焦新冠肺炎疫情#@新京报我们视频 http://t.cn/A6ZzrRQt ,2020/3/26 0:39,159,25,24
IAiUh1pky,麦子爱痴饭,女,广东,211,77,麦子爱痴饭:今天早起了，所以吃全了一日三餐#1⃣️早餐：红糖馒头+流沙包+水煮蛋+白糖西红柿2⃣️午餐：西红柿鸡蛋+白菜+新学的玉米烙（有点焦）+白米饭（假期学会了煮好吃得白米饭）3⃣️下午茶：绿豆银耳糖水（绿豆、银耳丢炖盅里煮，好了加冰糖就可以吃了，特别方便。）4⃣️晚餐：可乐鸡翅（味道自觉，酱汁拌饭，拌土豆片都特别好吃😋）+清炒瘦肉土豆片+日本豆腐（第一次做，嗯，还是不错滴👌）+瘦肉西洋菜汤        这次疫情学会了做饭，且不慌不忙，进步很大。午餐和晚餐都是麦子亲手做的，哈哈哈，卖相还是很不错滴！感谢辣辣和小青哥假期的收留，不介意家里有盏多余的麦子牌灯泡，还放心大胆的借用我厨房，爱你们😘😘😘 @黄晓明 [组图共5张] 原图 ,2020/3/26 0:39,0,0,0
IAiU7xG4K,英伦圈,男,海外,380,132853,"英伦圈:【西班牙新冠死亡人数已超过中国】据天空新闻报道，目前西班牙共有3434名新冠病毒患者死亡-超过了中国3285例的死亡人数记录。现在西班牙是世界上 COVID-19死亡人数第二高的国家，此前周三有738例死亡报告，也是该国一天中最高的死亡人数。而意大利目前仍然是世界上因新冠病毒死亡人数最多的国家，共有6,820例。#英国新冠肺炎病例进展# #英国疫情# #全球疫情# #欧洲新冠肺炎病例进展# #西班牙疫情# 原图 ",2020/3/26 0:38,19,8,14
IAiTTmYUh,微博媒体,男,北京,2606,5675535,微博媒体:【江苏再推“文旅18条”助力文旅市场加快复苏】继江苏全省出台关于促进文旅消费的12条措施后，近日，经报省政府同意，省文化和旅游厅印发《关于应对新冠肺炎疫情影响促进文旅产业平稳健康发展的若干措施》，包括6个方面、18条具体举措。针对目前文旅行业的现状及特点，《措施》有针对性地提出普惠性、个性化的扶持政策。例如，在推动纾困惠企政策落实到位方面，提出汇总集成“政策工具包”。 http://t.cn/A6Z78l6q ,2020/3/26 0:38,2,3,1
IAiTO2YTj,第一神探长,男,北京,153,231594,第一神探长:#央视评回国女子大闹机场#【“哪来哪去”，不守防控规定就该享受这个“待遇”】这名女子拒绝隔离，反而指责工作人员“格局太小”。其实，她应该揽镜自照，究竟是谁的格局小？无视规定，撒泼耍赖，不只是缺少格局，更是破坏疫情防控大局。此番模样，正如有网友所称：你没教养的样子，真丑！#探长说事#  （视频来自@看看新闻KNEWS ）http://t.cn/A6Z7l3lt ,2020/3/26 0:38,1,0,6
IAiTMxVxD,2012安好麻麻,女,北京,53,104,2012安好麻麻:复工四天了明天可以在家办公（终于可以晚点睡了）于是 拖了四天的输出才有空被输出第一天复工的路上我和队友一路聊的很开心其实我们曾经在一个园区工作过四年多可以一同上下班 曾被同事各种羡慕后来由于我早上要先送孩子去幼儿园 他晚上又经常加班……此处省略一万字（各种吵架）最终导致虽然同一时间地点上下班的我们却开始“分道扬镳”各走各的就算偶尔能碰上一起走 多半也因没有共同话题而不说话或者干脆听广播不说话 更甚时会因为爱听的电台不同而较劲……直到后来他换了工作 再也没机会一起上下班过由于疫情时期要求尽量减少公共交通出行复工后 我们又开始了 一起上下班的日子这一次我们聊的很开心 居然是因为《武则天》……这就是我想记录下来的 意外收获 ,2020/3/26 0:38,1,0,0
IAiTG46T5,tygersun,男,辽宁,653,1161074,tygersun:#钟南山建议保持防控措施防第二波#【钟南山：#连花清瘟对新冠肺炎治疗有效#，试验治愈率达91.5%】3月25日下午，钟南山院士在中欧抗疫交流会上透露，连花清瘟对治疗新冠肺炎有明显效果。研究小组对284名患者进行了临床试验，结果显示使用连花清瘟治愈率达到91.5%，轻症转重症的比例也明显降低。#钟南山向欧洲国家分享经验#表示，在发病早期病人具有更高的传染性，需格外注意输入的病毒感染者。此外，在全球疫情的背景下，为防止第二波高峰，他建议仍应保持现有的防控措施，同时严格外防输入。（南方都市报、央视新闻） http://t.cn/A6Z7bb39 http://t.cn/R2L8s6W 显示地图 ,2020/3/26 0:37,2,0,0
IAiTFcgMX,居居龙喵,女,湖北,585,379,居居龙喵:#朱一龙用武汉话为家乡加油#  [加油] #武汉人朱一龙为同胞加油#     被按下暂停键的湖北开始重启！    “每一个武汉人都在努力地保护这座城市，同时也感谢坚守在岗位让武汉正常运转的人，相信一切都会好起来的”。    如武汉伢朱一龙所说，一切都在慢慢变好[加油]相信疫情很快就会过去@朱一龙   @朱一龙   @朱一龙   http://t.cn/A6Zh3WB1  ,2020/3/26 0:37,2,0,38
IAiTCgO7x,风林股谭,男,江苏,516,218583,风林股谭:这段时间全球情绪一片悲观，我个人在月初判断过美股18000点附近会是第一回踩点位（结果周二收盘的美道指最低跌到18213，之后开始回升上涨），这些观点目前都已经得到证实。我认为，美股最猛烈的下跌段已经过去，接下来，大概率还会在18000-20000区域内宽幅震荡，再往下，不排除还会再跌破18000点（政策底后可能还会有市场底），但对A股的影响会越来越小。说到指数，我们接下来要关注的就是昨天缺口的回补情况，毕竟这个缺口是受外围影响产生的，一旦美股再次暴跌，A股顺势回补缺口也将很正常！国外疫情没有得到基本的控制，外围就会继续摇摆，A股也会跟随震荡，不论如何，A股的韧性始终会比外围强。还是那句话，底不是一个点，而是一个区域，大盘不可能永远在2700点下方！#微博股票# #收盘说说# ,2020/3/26 0:37,2,0,0
IAiTuz1mL,管理微言,男,陕西,573,855,管理微言:#随笔[超话]#特朗普要韩国援助什么医疗设备？文在寅回应了原标题：特朗普要韩国援助什么医疗设备？文在寅回应了25日，文在寅视察韩国试剂盒公司。（韩联社）[海外网3月25日|战疫全时区]据韩联社报道，韩国总统文在寅25日视察一家新冠病毒检测试剂盒公司。他表示，当前有许多国家请求韩国提供试剂盒。24日晚上与美国总统特朗普通话时，对方也请求韩国紧急支援试剂盒。早前青瓦台称特朗普向韩国寻求“医疗设备”，但未说明是何种设备。报道称，文在寅当天视察的Seegene企业，位于首尔松坡区，专门研发和生产新冠病毒检测试剂盒。他与几位试剂盒公司的负责人座谈时说，防疫工作需要全球合作，而韩国企业的检测能力，在全球合作中发挥了很大作用。韩国政府将积极支持试剂盒出口。据青瓦台发言人早前介绍，在特朗普的紧急提议之下，24日晚10时起，韩美两国领导人通电话，持续23分钟。这是今年两人首次通话。特朗普提出，希望韩方能提供用于抗疫的医疗设备。文在寅回应，若韩国有剩余资源，将尽可能提供帮助，但可能需要获得美国食品药品管理局（FDA）的批准。对此特朗普表示，将随即采取措施，使援助物资能在一天内获批。对于这次通话，韩国《中央日报》评论称，朝鲜战争结束之后，韩国长期作为美国援助的受惠国存在，如今美国向韩国总统公开要求提供医疗支援，十分罕见。推测是与美国疫情恶化有关。通话当天，美国新冠肺炎确诊病例已高达4.3万例。内容来自人民资讯 ,2020/3/26 0:37,0,0,0
IAiTt4PVN,玖児闲语,女,上海,229,711,玖児闲语:来来来 这些天先来个小节，从疫情开始隐隐爆发开始 总算这些天来今天可以不刷机票了航班取消 过境取消 在四个航班都取消后 大韩航空客服解释到位总算是给力了，携程一再确定说要过境签，还好有抖音上朋友告知 谢谢好心人 也还好有微博那些留学生留言 让小姐姐打怪兽👾升级成功🙏记录一下 这个特别的时期，但愿往后岁月再无疫情 山河无恙，小姐姐的防护装备以后岁月都用不上 http://t.cn/A6Zzra2g ,2020/3/26 0:37,0,0,0
IAiTdayKP,展嘉嘉啊,女,海外,507,252164,展嘉嘉啊:每天醒来有惊喜我的拆家猫咪小烟灰补第四针疫苗乖的让人心疼光阴须臾恍然将入四月时间不够用想要精练芜杂琐事又偏爱美丽无用的东西近来因为疫情一举喝熟了许多邻居园区里丁香花陆续开放想起电影里的诗句“我喜欢丁香。白色的、紫色的、都喜欢。我喜欢你。是我的，不是我的，都喜欢”青春气息扑面袭来 [组图共9张] 原图 ,2020/3/26 0:36,5,0,2
IAiT34bqf,君葡不梨,女,其他,536,9509,君葡不梨:今天是我#脱单之路日记# 第十三天。听到了蛙叫，想吃蛙来哒。东莞终于恢复了有序堂食，各大娱乐餐饮场所都可有序开放营业。“报复性消费”并不太可能发生在我身上，通过一场疫情发现，自己以及整个家庭毫无抗灾能力，生活到今天全靠运气。感觉到了废柴，除了打工，啥也不会。倒也不是想向前走，是已经毫无退路。终于开始了，中年焦虑及危机。 ,2020/3/26 0:36,1,0,4
IAiSUfdQf,鲸鲸鲸鱼不是鱼呀,女,北京,337,164,鲸鲸鲸鱼不是鱼呀:#王子异[超话]#🐳 #王子异怪你过分美丽# 🐳 #正能量偶像王子异#         我们的靓仔王子异@王子异 同学不止一次的在各个场合介绍自己的家乡—山西太原。鲸鱼的第一个小科普就从太原著名古建族群—晋祠开始。        晋祠作为中国现存最早的古典宗祠园林建筑群之一，现存有三百年以上的建筑98座、塑像110尊、碑刻300块、铸造艺术品37尊，可谓是集庄严壮观清雅秀丽于一体，是宗祠建筑与自然山水完美结合的典范。        鲸鱼第一去的时候被震撼到了，等疫情过去，春暖花开的时候，大家有空可以去看看靓仔的家乡，山好，水好，人更好@山西省文化和旅游厅         那么就一起来看看吧！ [组图共12张] 原图 ,2020/3/26 0:35,97,32,97
IAiSMwFoH,茉莉喜欢打豆豆,女,新疆,172,56557,茉莉喜欢打豆豆:#北美华人演员呼吁消除歧视# 在北美的华人演员马泰(《花木兰》《别告诉她》)、林路迪(《海王》《黑镜》)、西莉亚·奥(《五行刺客》)、周逸之(《邪恶力量》)、Julie Zhan(《Yappie》)等力推和参与“洗掉仇恨”活动，他们分享视频，用洗手、谈心等形式呼吁消除在新冠疫情中针对亚裔的歧视和暴力。# WashTheHate/洗掉仇恨活动的发起人之一马泰也接受《综艺》采访，表示在近段感到了日渐增长的种族歧视和排外心理：几个星期前，居住在加州帕萨迪那的他去买杂货，买完走出去时，一辆车停在他面前，有人摇下车窗对他喊道：“你应该被隔离起来！”然后开走了。当时马泰站在原地，呆住了，“我感到身体突然一凉、麻木了”。他半天后才喊出声回应，但那人早已开走了。他提醒在美国的亚裔要更加小心，尤其是身处公共场合时。也表示针对亚裔的恨意对对抗病毒不会有任何好处，希望仇恨者认识到这一点。 http://t.cn/A6zEW1xG ,2020/3/26 0:35,0,0,0
IAiRSEf4L,巧qiaoqiao巧,女,安徽,78,106,巧qiaoqiao巧:有一个心里憋了好多年的想法必须得说一下。我最怕去看西医给我开了中成药。妈呀！这真的会害死人！！！中西医结合不是这么弄的。没学过中医，对中医理论一窍不通的，给人开中药！这简直是开玩笑哦！！以后，没学过中医的，不应该有中药的处方权。这种乱弹琴真是毁了中医药，也伤了中国人的体质~这次疫情，中西医结合治疗是怎么治疗的？不是西医给病人开中药。是西医用西医的办法，中医用中医的办法一起治。这才叫中西医结合治疗~要拯救中医、发扬光大中医，不是靠西医瞎开中药来弄的~现在这种弄法，永远光大不了~@人民日报 ,2020/3/26 0:33,2,0,0
IAiRDCTvh,探路者奥斯汀,女,海外,426,286,探路者奥斯汀:现在国外疫情这么严重，看到口罩价格涨得好离谱 ，其实国内很多地方都不用带口罩了，剩了好多，留在家里好浪费啊，要是有受到认可并且有检测资质的途径把大家囤的用不上的捐出去就好了，当然如果制造新的省去了筛查步骤能更快到需要的人手上就当我没说。如果各国政府不出面控制医疗和生活物资价格，提供免费医疗，穷人真的最惨了，他们生命也同样珍贵，而且对阻断传染太不利了，现在就应该大动作大投入抢时间。嘤嘤嘤，哭，我们国家真的在后几个月做得太好了。虽然一开始是有很混乱的阶段，看到很多的网上求助，有人无处隔离露宿街头，医护人员志愿者受到恐惧的居民们的驱逐。但随即，体制带来的凝聚力在突发事件面前发挥了巨大优势，发现传染性强后，当机立断封城的果敢，大规模隔离说做就做和医疗资源往最紧缺的地方集中的执行力，一点也没拖泥带水。这场与时间的战我们终究是赢了。 ,2020/3/26 0:32,1,0,0
IAiRur9Cb,百正私人私家侦探三亚珠海青岛,男,江苏,188,197711,百正私人私家侦探三亚珠海青岛:【#美国新冠疫情快速蔓延原因#：初期应对不足 或因顾虑经济】5.5万余人确诊，790人死亡……从3月17日的5000余例，美国新冠肺炎病例7天内增长了10倍。世卫组织发言人24日称，随着确诊病例快速增加，美国可能成为全球新冠疫情的“震中”。 美国疫情发展为何会如此迅速？戳视频⬇#聚焦新冠肺炎疫情#️新京报动新闻 http://t.cn/A6ZzJeUg ,2020/3/26 0:32,0,0,0
IAiQyyxQ7,木小兔,女,其他,97,178,木小兔:这次求职的四处碰壁让我深刻体会到人真的要不断进步才能在这个社会上生存，之前的工作太过于安逸，安逸到让我忽略现在职场竞争的激烈。此刻，深深怀疑自己对未来毫无计划的辞职到底是对是错！之前还在自我安慰因为疫情的原因很多企业还没开工，这两个月天天泡在各大招聘网，明显觉得最近的招聘单位比疫情期间多了很多，可是投出去的简历仅收到寥寥无几的面试通知。自我感觉有几个面试官对我的印象还是不错的 可是最后还是没能等到录取通知。丧 很丧 非常丧！ 原图 ,2020/3/26 0:30,2,0,4
IAiQwa5zR,成都电台精英1056,女,四川,263,41185,成都电台精英1056:【严防境外输入！看成都对上万名入境人员如何实施全程管控】“3月17日、19日、20日、21日，我市分别新增1例境外输入新冠肺炎确诊病例。 3月23日、24日分别新增2例境外输入新冠肺炎确诊病例。”      3月25日，四川省政府新闻办举行第19场新闻发布会。会上，省卫生健康委党组成员、副主任宋世贵强调：“当前疫情防控工作的重中之重是严防境外输入。”       截至3月24日9时，成都共设立82个集中隔离点，共管控从成都口岸直接入境航班和涉及从其他口岸入境后转乘国内航班抵蓉乘客航班500多个，管理和服务10766名乘客（其中，外籍1113名）。      如何在每日上千入境人员中准确排查出感染者？这支由卫健、海关、边检、交通、公安、文旅、外事、口岸、机场等部门组成的2300余人的防疫队伍，每日轮转，承担着这一艰巨任务。http://t.cn/A6Zz1iCu（红星新闻） [组图共4张] 原图 ,2020/3/26 0:29,0,0,0
IAiQ99uC3,HUANGYIQUN黄益群,男,广东,2011,24286,HUANGYIQUN黄益群:#广东服装一起尚#————————【难忘今夕】广东省人民政府新闻办公室•疫情防控第四十七场新闻发布会(2020.03.25.16:00-17:00)广东省人民政府新闻办公室处长•陈江帆广东省卫生健康委二级巡视员•纪乐勤广东省市场监督管理局局长•麦教猛广东省服装服饰行业协会会长•卜晓强广东省律师协会会长•肖胜方……🎤🎥📸 http://t.cn/z8AXGF0 显示地图 [组图共9张] 原图 ,2020/3/26 0:29,1,0,0
IAiPUDN3m,刘小鞍,男,上海,333,121,"刘小鞍:【简介】疫情防控是一场没有硝烟的战争。广大医务人员英勇无畏、冲在一线，勇敢“逆行”，他们以专业的救治、顽强的拼搏、崇高的精神,给患者带来希望，为战胜疫情注入强大力量，在这场战“疫”中，他们是“白衣天使”，更是“白衣战士”!出品人:姜微 孙志平监制:季明策划:李海伟作词:袁贤良作曲:孔庆禹编曲:魏达指导:刘捷演唱:魏晓龙配音:王袁浩摄影:杨志刚剪辑:李海伟编辑:王仲芳拍摄:新华社武汉前方报道组出品:新华社音视频部 新华社上海分社联合出品：上海市百灵鸟少儿艺术团  http://t.cn/A6ZzBycQ ",2020/3/26 0:28,0,0,0
