微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IFgzv7UAK,成都科技,男,四川,609,609209,成都科技:#科技动态#【成都举行全市专家人才座谈会】近日，成都全市专家人才座谈会举行。会上，成都市委常委、组织部部长、社治委主任、市人才工作领导小组组长邓涛对各位专家人才在疫情防控、复工复产中作出的积极贡献表示感谢。邓涛表示，希望全市广大专家人才坚定政治立场、弘扬首创精神、就地转化成果、强化知识产权保护、参与共建共享，推动实现个人、企业与城市共同成长。邓涛指出，成都将围绕建设人才枢纽城市目标，紧扣人才发展全生命周期需要，进一步推动人才政策体系、“蓉漂”人才品牌、人才发展生态全方位升级。邓涛强调，市人才工作领导小组各成员单位要有“所有提升城市品质的工作都是人才工作”的理念，进一步加强党委联系服务专家工作，广泛汇聚共促城市发展的磅礴力量。会上，8位专家人才代表分别结合自身专业领域和工作经历，围绕打造成渝地区双城经济圈、建设具有国际竞争力的人才强市、加快推动成都高质量发展等方面作了专题发言。 原图 ,2020/4/27 15:54,0,1,0
IFgzgkeJU,哈尔滨身边事,女,黑龙江,2669,1279487,哈尔滨身边事:【黑龙江省公布第二批113家核酸采样及检测机构名单】黑龙江省卫健委公布第二批全省可进行核酸检测样本采集及检测的医疗机构及第三方检测机构名单(动态管理)。本批新增113家可进行采样或检测医疗卫生机构，首批发布193家医疗卫生机构中有39家机构检测工作形式有所调整。#关注黑龙江新型肺炎疫情# （via:新晚报） [组图共3张] 原图 ,2020/4/27 15:53,6,3,1
IFgz9yjaK,新浪浙江,女,浙江,5213,1720454,新浪浙江:【#浙江#对所有医疗机构工作人员、发热门诊患者、住院患者进行新冠核酸、抗体检测】4月27日，浙江省新型冠状病毒肺炎疫情防控工作新闻发布会举行。省防控工作领导小组办公室常务副主任、省政府副秘书长陈广胜：我省针对无症状感染者这一隐患，已陆续出台政策举措，并取得积极成效。在此基础上，通过进一步摸排风险点，我省决定对各级疾控机构在流行病学调查中判定的密切接触者，凡解除隔离医学观察前未进行相关检测的，均进行免费核酸和抗体检测。#浙疫战我们能赢# via@浙江在线 http://t.cn/A6A7OnkK ,2020/4/27 15:53,3,3,1
IFgxkBZIq,重庆长安网,女,重庆,348,58441,重庆长安网:【万州区公安局发布一季度警情通报】2020年，面对突如其来的新冠肺炎疫情，万州区公安局2451名民警、辅警闻令而动，冲锋在前，以特殊时期状态与时间赛跑，与病魔较量，确保了全区社会大局安全稳定。强化核查摸排。在做好重点关注人员全核查的同时，核查复工复产企业1000余家，核查返岗人员6万余人。做好孤寡老人、留守儿童等群体摸底排查和管理服务工作，帮扶困难群众，解决实际问题。加强交通联防。启动最高等级防控勤务，与相关部门密切配合，检查车辆30余万辆，人员51万余人，劝返重点地区车辆400余辆、人员300余人。加强秩序维护。每日投入160余名警力，对全区发热门诊、集中隔离点和定点医院开展外围安全防护工作。加强社会面防控。实行高等级巡防勤务，组建应急快反突击队和机动队，实行24小时街面定点值守，有效震慑犯罪，全区刑事类警情、治安类警情、扒窃类警情分别同比下降30.5%、22.23%、 80.19%。强化破案打击。一季度，破获刑事案件790起，同比上升47.7%。同时，扎实开展“战疫情、保民安”专项整治行动，共依法查处涉疫类违法犯罪案件59件，其中，通讯网络诈骗案9件。加强民生警务。结合市公安局《服务疫情期间企业复工复产37条措施》要求，督促指导复工企业落实疫情防控和安全生产措施，维护好企业周边秩序。优先保障企业运送物资车辆、人员返程、返岗车辆顺畅通行，落实好“点对点”“一站式”等交通服务措施，确保人员出得来、回得去。对企业、个人业务需求，实行“容缺受理”“预约办、网上办、自主办”等不见面业务办理，累计容缺受理各项业务1.2万件次。记者 罗翠 通讯员 冯劲博 ,2020/4/27 15:48,0,0,0
IFgt6wQLe,用户5838557361,男,江苏,145,6,用户5838557361:#我的青春关键词#我的青春关键词是坚守。2020是一个特别的年份，突如其来的疫情让所有人都永远无法忘怀。新冠疫情的到来，像一朵黑云笼罩着中华大地，陡然间，世界阴冷。但全国各地，每行每业，都有这么一群人，坚守着岗位，职责，团结奋斗，无私奉献。老师用直播坚守讲台，医生护士们穿上防护服，坚守岗位，警察们带上口罩坚守在防控一线，还有许许多多的人民们坚守在家……坚守2020，加油2020! ,2020/4/27 15:38,0,0,0
IFgsQ1rxW,环球网,女,北京,1444,22276008,环球网:【王贵强：#戴口罩是最有效的新冠肺炎防控措施#】戴口罩对于新冠肺炎疫情防控是否有作用？这一问题在一些国家引发讨论。北京大学第一医院感染疾病科主任王贵强27日强调，对于新冠肺炎疫情而言，戴口罩是最有效的防控措施。王贵强在当日的国新办吹风会上表示，戴口罩对于防控新冠肺炎传播至关重要，也被证明是切实有效的。因为存在很多无症状感染者，他本人和周边的人都不知道他已经感染，如果不戴口罩，无症状感染者就会成为新冠病毒的重要传染源。此前，香港中文大学的相关研究也显示出戴口罩的作用。http://t.cn/A6A7lcQJ 原图 ,2020/4/27 15:37,69,29,24
IFgsFotvy,央视网快看,男,北京,881,5070932,央视网快看:【#全国现有本土病例降至100例以下#】4月26日，湖北首次无现有确诊和疑似病例报告，全国现有本土确诊病例降至100例以下，境外输入病例治愈出院超过1000例，疫情防控取得重要阶段性成效。尚在医学观察无症状感染者仍有近千例。#全国本土现有重症病例首次降至100例以下# #众志成城战疫情#  http://t.cn/A6A7lbgE ,2020/4/27 15:37,8,7,1
IFgspFxdi,丽鹿说法语,女,上海,223,166,丽鹿说法语:#法国长棍面包# #法棍# #爱上法棍# #法国抗疫# #法国疫情# 法式长棍面包（简称“法棍”）对法国人来说就是中国人的米饭，是饭桌上必不可少的。法国封城隔离期间，面包店是可以天天开的，为了满足法国人对法棍的需求。法国人到底有多热爱面包？他们平均每天消费135克面包。封城消息一出，人们首先开始囤的就是法棍！法国劳动部宣布豁免，面包店现在每周可以营业7天。要知道，法国有一项迄今为止近百年的法律规定，面包师在法国每周至少有一天关门休息。 http://t.cn/A6A7lw5N ,2020/4/27 15:36,1,1,0
IFgsjwmxm,广西政法,男,广西,1564,245105,广西政法:【#日本一市政府暴发聚集性感染#：11人确诊1200人隔离】4月27日，日本媒体称大津市政府暴发疫情后，市政厅的办公大楼已被关闭，仅在分支办事处办理业务。因大津市政府有11人确诊，约1200名职员居家隔离，办公大楼也自4月25日关闭12天至5月6日。目前市政府多个分支办事处仍在营业。http://t.cn/A6A7WPsw  ,2020/4/27 15:36,1,0,1
IFgsgeKve,东营新闻资讯,男,山东,253,2973543,东营新闻资讯:#东营身边事# 山东初中毕业年级开学时间确定！ 经省委新冠肺炎疫情处置工作领导小组（指挥部）研究同意，初中毕业年级原则上安排在5月6日至10日期间开学，具体开学时间由各市根据疫情防控形势和开学准备情况自行确定。近日，我省将陆续启动高等学校开学条件核验工作。来源：山东省教育厅政务新媒体“山东教育发布”（微信号：sdjyfb） ,2020/4/27 15:36,0,0,0
IFgsd1vmQ,土耳其语翻译,男,广东,1533,1710,土耳其语翻译:做了7年速卖通，到了疫情期间速卖通放宽慢，没及时提前放款，已经没办法活了，那么多年心血。阿里巴巴欺负小卖家，让小卖家死。非常不公平，没天理，没王法，现在我们最需要支持，不是落井下石#全球疫情##速卖通# @全球速卖通AliExpress @中国市场监管报 @乡村教师代言人-马云 @阿里巴巴 http://t.cn/RzdEl3H 显示地图 [组图共4张] 原图 ,2020/4/27 15:36,2,0,1
IFgky9kGB,·-红色天下,男,福建,666,43,·-红色天下:收评： 今天盘中一度夺回了5日均线阵地，但量能始终没有放出来，导致没有能够守住，下午一波下杀，杀出了不少筹码。北向资金今天继续流入，国内一直在流出。所以今天收出了一颗缩量十字星。而这个走法也预示着五一之前就是个弱势震荡的行情了。盘中微博说过国内疫情的信号，下一个重大信号就是看两会何时召开，消息公布之后到开会之前应该还会有一波行情 ,2020/4/27 15:17,0,0,0
IFgkmlaIZ,绿豆雪酱,女,广东,904,160,绿豆雪酱:#肖战粉丝邪教式追星#绝了，简直惊了。一群学生花着父母的钱给自己的割割氪金……服了服了，还是钱来的太容易了父母在疫情期间本来经济就不好，拼死赚的钱就这么花了还有工作党1000起步，那让那些月薪三四千还要还各种房贷车贷的人怎么办？？？？追星本来为了喜欢，现在反而成了强制传销吗 ,2020/4/27 15:16,0,0,0
IFgkfw6hn,甬城万事通,女,浙江,1505,32700,甬城万事通:#甬城万事通[超话]#【#比尔盖茨谈中国负责论#：中国在疫情暴发时做了很多正确的事，美国却表现得很差】#万事通新闻# 26日，比尔•盖茨接受采访时表示，如果一切顺利，新冠疫苗将能够在一年内规模化生产，但“也有可能办不到，需要2年时间”。对于所谓的“中国负责论”，他表示，现在不是说这些的时候，因为对处理当下的疫情毫无帮助。“中国在疫情刚暴发时做了很多正确的事……可悲的是，即使是你认为能够很好应对疫情的美国，却表现得特别差。”http://t.cn/A6Ahxmze ,2020/4/27 15:16,0,0,0
IFgk7icxr,水公馆-新概念-生活超市,女,其他,20,3,水公馆-新概念-生活超市:【投资创业】2020广东增城投资什么生意好？广东增城小本生意投资创业2020年受疫情影响，各行各业经济深受影响，各种实体店都停止营业，要想创业致富就要选择一个有实力有发展前景的好项目。现今，超市领域的发展是如火如荼，广东增城正迎来巨大发展契机。水公馆破旧立新，为小区配套设施方便商业谋篇布局。危机中存在的商机，稳稳的站住了重心，开便利店超市无疑是一个不错的选择，但如果没有什么经验的话，选择加盟连锁小超市是不错的选择。那么在广东增城开小超市加盟哪个的品牌比较好呢?下面小编就带大家来体了解以下。水公馆从众多小超市连锁品牌中脱颖而出。目前在广东省市拥有500多家加盟店，遍及东莞市、广州市、惠州市、江门市、佛山市等珠三角城市，成为了增城领域内赢得本土风投认可的小超市连锁品牌，为其覆盖广东省市场，成为了领域中具投资价值的特许的品牌、谋求上市奠定了基础。水公馆所到之处，以其“快捷、方便、友善”的服务提高了城市社区生活方便系数，成为了受消费者喜好的连锁品牌。现今的小超市与以往已经有的功能已经有很大不同，从单一售卖商品到提供到全方位的便民服务，越来越成为了一个服务中心。水公馆以“更贴身、更周到、更方便”为出发点，一公里内小本送货上门。除了为居民提供到日常生活所需用品之外，还有20多项服务项目，让居民在家门口就可以解决各种日常生活需求，打造“生活服务到家。”以“立足珠三角”为发展方向，面向于广东省市场，三年内来完成珠三角市场的网络式整体布局，5年内拓展至5000家以上分店，使之成为了广东省超市领域中具投资价值的特许的品牌和受消费者喜欢的连锁加盟的品牌!做领域的创新!成为了广东商业小区小超市有实力的品牌!以上是小编给大家带来加盟的分享，希望能帮到你! 原图 ,2020/4/27 15:16,0,0,0
IFgk37pzf,铁岭在线,男,辽宁,127,1341,铁岭在线:【#全国现有本土病例降至100例以下#】国家卫健委新闻发言人米锋：4月26日，湖北首次无现有确诊和疑似病例报告，全国现有本土确诊病例降至100例以下，境外输入病例治愈出院超过1000例，疫情防控取得重要阶段性成效。尚在医学观察无症状感染者仍有近千例，要扩大检测范围，做到重点人群应检尽检。 http://t.cn/A6A7NH06 ,2020/4/27 15:15,0,0,0
IFghubj6G,楚天音乐广播,女,湖北,315,285809,楚天音乐广播:【#成都##管理部门回应网红桥人员聚集#：及时安排工作人员进行劝导】#关注新冠肺炎疫情#近日，在各大社交媒体上，成都一座造型独特的桥梁——五岔子大桥快速走红，甚至被称为新晋网红打卡地。适逢周末，五岔子大桥更是迎来众人参观游览，一些网友拍照发出微博，表示人太多，现在还处在疫情防控期间，这样密集的人群，让人有点担心。对此，当地中和街道相关工作人员表示，针对桥上人员聚集停留的情况，街道及时安排社区、城市管理等工作人员对聚集人员进行劝导。 http://t.cn/A6Ahkxl5 #成都新晋网红桥人山人海##成都[地点]# ,2020/4/27 15:09,0,0,0
IFghc7LK2,安提世界,男,福建,10,3,安提世界:经常有人赞同“武统”台湾。但这是不太现实的，大陆，美国和台湾都不希望战争，现在的世界趋势是和平，战争劳民伤财，对经济有多么大的后续影响，这是大家没能注意到的。一个疫情就使得多少平民经济出现问题，何况是更激烈更冲突的台海战争呢？另外，台湾虽说重要但也不重要，重要更多是战略意义上的，大陆还有很多比台湾更重要的事情要做，武统不现实，就是因为代价太大了。以及无法估量的后续问题。更何况，大陆和台湾经济，文化，政治力量早已经是拉长到几乎不在意那分量了，不在意便是最大的本钱。 ,2020/4/27 15:08,1,0,1
IFgha4kHv,武汉同城,男,湖北,1247,803292,武汉同城:#生活服务# 【注意！疫情期间，这几类电信网络诈骗需要防范】电信网络诈骗主要集中在以下几类：一是贷款诈骗，谎称提供无抵押款，收取高额手续费诈骗，约占发案总数33%；二是涉疫物资销售诈骗，谎称有熔喷布、口罩等防疫物资供货渠道，需收取定金和货款诈骗，约占发案总数14%；三是兼职刷单诈骗，谎称在家兼职刷单可返还佣金，从而诈骗高额刷单款，约占发案总数11%；四是网络投资理财诈骗，谎称小额投资有高额回报，约占发案总数7%；五是冒充熟人诈骗，特别是冒充学校老师以提前收取学费名义诈骗学生家长，约占发案总数5%，六是团购物资诈骗，在微信群收取团购货款后将群解散，约占3%。如上当受骗，请第一时间拨打110或反诈专线96110报警！（湖北日报） 原图 ,2020/4/27 15:08,1,3,1
IFgh2D4ZM,经济参考报,男,北京,44,3128801,经济参考报:【经参调查|“蛰伏期”析忧图变 文旅行业“疫后”破茧】突如其来的疫情，让文旅行业遭遇到前所未有的寒冬。随着国内疫情形势逐步平稳，各地文博场馆、景区陆续恢复开放，文旅行业正在缓慢回暖。记者近日在辽宁走访发现，当地文旅行业在“蛰伏期”痛中思痛，借“水落石出”之际找寻行业发展短板，析忧图变以求产业升级。（经济参考报）http://t.cn/A6A7NzGy ,2020/4/27 15:08,0,1,0
IFgh1vDrb,镇江教育发布,男,江苏,48,844,镇江教育发布:#江南学校筑牢校园安全堤坝#近日，江南学校召开校园安全工作会议，全面贯彻落实市教育局关于学校安全工作的决策部署，切实筑牢校园安全堤坝。会议列举了最近省内外发生的安全事故，并强调学校每一名教师员工既是教书先生，也是“护花使者”；校园疫情防控与安全工作，关系到每个学生的教育成长，牵动着每个家长的心，是当前我们必须抓好的大事、要事；安全第一、生命至上，需要我们回到教育教学的“原点”，深入思考教育的价值与意义，用心践行教育的使命与责任。 原图 ,2020/4/27 15:08,2,0,0
IFggZ9rB7,经济参考报,男,北京,44,3128801,经济参考报:【地方密集开启促销季 力促消费回补】我国疫情防控常态化后的第一个小长假将至，随着生产生活秩序逐步恢复，各地近期密集推出促销活动。《经济参考报》记者了解到，这些活动由政府和企业共同推动，线上线下同时进行，并给出真金白银的让利补贴。专家表示，各地集中打折补贴将发挥乘数效应，助力消费回补加速。同时，有关部门还针对汽车、家电等传统大宗消费出台更多中长期支持举措，从优化汽车限购、完善新能源汽车财政补贴、畅通二手车流通等环节打通汽车消费链条，并进一步促进绿色智能消费，推动家电家具产品以旧换新，激发消费市场潜力，撬动更大市场空间。（经济参考报）http://t.cn/A6A7NhBa ,2020/4/27 15:08,0,2,0
IFggNjnJn,中国电力新闻网,男,北京,1490,29291,中国电力新闻网:【国网湖北电力疫情防控工作取得阶段性重大胜利】4月25日，从国网湖北电力传来好消息：经过近100天的斗争，该公司在职职工、离退休职工、社会化员工、职工家属中，确诊、疑似、发热病例全部清零，新冠肺炎疫情防控工作取得阶段性重大胜利。国网湖北电力倾心关爱患病职工、积极开展救治帮扶，由公司党委成员“包点包片”、各单位党委坚持“一例一策”、各基层单位班子落实“一人一档”，精准衔接，切实解决患病职工生活困难，每日进行健康筛查，确保职工安全健康返岗。@国网湖北电力 ,2020/4/27 15:07,0,1,0
IFggIgYyy,普世的智慧,男,广东,59,3,普世的智慧:【股市收评】今日各大指数在银行和保险板块的影响下，走出了冲高回落的态势。权重股比题材股更强，上证50指数也走出了独立的行情。前期提到的旅游和汽车板块仍值得关注，随着全球疫情的缓和，相关行业的景气度会快速恢复。特别是国内全面复工，二季度经济会快速回暖，相关行业公司业绩环比看好。我根据周线和月线级别三波结选出来的潜力个股，结合了基本面低估值选出来的潜力个股，不用因为短期市场的波动而轻易动摇持股的信心。小周期有止盈的机会可以盘中T+0，否则耐心持有，最终有收获的一天。 http://t.cn/Ry4gyLj 显示地图 ,2020/4/27 15:07,0,0,0
IFggGwbLY,kqksmnsi11,男,北京,360,147,kqksmnsi11:今天股票跌停诶？我竟然不难过是不是因为给我宝贝买了好利来面包 所以心里美滋滋？昨天宝贝说预约了健身房感觉这是她疫情以来第一次去健身房诶？所以作为女朋友的我买了半熟芝士、新品还有她和她麻麻应该爱吃的丹麦串（我记得她说过喜欢吃好利来的半熟芝士？还有上次她麻麻也吃了丹麦串来着？反正起码麻麻会吃就好）就觉得吃完她又想去健身房了嘎嘎嘎嘎反正我很开心来着哈哈哈#软壳的碎碎念# ,2020/4/27 15:07,2,0,0
