微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IxdRjqTUN,阳光传媒微博,女,四川,111,40546,阳光传媒微博:【今天，德阳医生聂春萍火了！一个短片带你认识一下她】近日，国家多部委联合印发《关于表彰全国卫生健康系统新冠肺炎疫情防控工作先进集体和先进个人的决定》，授472位同志“全国卫生健康系统新冠肺炎疫情防控工作先进个人”称号，获奖个人享受省部级表彰奖励获得者待遇，德阳市旌阳区中医院的副主任护师聂春萍获得了“全国卫生健康系统新冠肺炎疫情防控工作先进个人”称号，成为了德阳唯一获奖的医护人员！http://t.cn/A67QTxL3 原图 ,2020-03-05 18:17,0,0,0
IxdRdhdhT,抚州南城发布,男,江西,582,110082,抚州南城发布:【央视快评：巩固和拓展来之不易的良好势头】经过艰苦努力，当前疫情防控和经济社会发展形成了来之不易的良好势头。我们一定要倍加珍惜，巩固和拓展这一好势头。疫情防控仍然是当务之急。湖北和武汉是疫情防控的决胜之地，任务依然艰巨繁重。要继续坚持“内防扩散、外防输出”的防控策略，既要把社区防控、收治转运、物资供给等各项防控工作抓紧抓实抓细，又要举全国之力合力攻坚。（央视快评）http://t.cn/A67QKCPi ,2020-03-05 18:17,1,1,0
IxdRbuu33,新京报动新闻,女,北京,273,5927840,新京报动新闻:【#李文亮等被追授全国防疫先进个人#】3月5日，国家卫健委官网发布《决定》，授予北京大学第一医院重症救治医疗队等113个集体“全国卫生健康系统新冠肺炎疫情防控工作先进集体”称号，授予丁新民等472位同志、追授徐辉等34位同志“全国卫生健康系统新冠肺炎疫情防控工作先进个人”称号。李文亮、刘智明、江学庆等殉职医生入选该名单。获奖个人享受省部级表彰奖励获得者待遇。（综合）@新京报http://t.cn/A67QT5BN ,2020-03-05 18:16,107,21,45
IxdRbak3X,孝感晚报,男,湖北,189,337391,孝感晚报:#我们共度难关 孝感加油# 【汉川市垌塚镇72岁老党员坚守抗疫一线 】本报讯（通讯员 林建军）“各位村民，疫情期间，响应政府号召，大家注意防护，尽量不要出门！”3月4日，在汉川市垌塚镇祝溪村执勤卡点，72岁的云世泽拿起话筒卖力吆喝着。云世泽曾担任原祝溪村治保主任、副村长、村长、书记等职，拥有43年的党龄。本可以颐养天年的他，在疫情发生后，村委会人手紧缺时，毅然站了出来。“这个时候党员还不站出来，什么时候站出来啊？何况这里是我工作生活了大半辈子的地方，也是我的家。”云世泽说。“党员就要当先锋、做表率、讲奉献，我向组织请战！”云世泽主动联系村党支部书记云亮平，希望能够参加村志愿服务，为疫情防控工作出把力。得到许可后，每天早上，他都会准时赶到设在村口的疫情防控检测点执勤。从正月初二开始，天天如此，有时会坚持到深夜十二点。村民云少平说：“云大爷年纪大，但是他任劳任怨，一心为大家着想，我们也就好好地配合工作”。考虑到云世泽的年纪较大，村两委让他回去休息，安排年轻人顶上，但他坚持要与村干部一起坚守在防控一线。云世泽每天一大早就来到村检测点打扫卫生，对过往车辆行人进行体温监测、消杀、做记录，询问人员往来情况，宣传防疫知识，发宣传单等。每一项工作，老人都一丝不苟，认真对待，累了就坐下来歇会儿，有时中午就在检测点简单吃一口。“疫情发生后，祝溪村第一个捐款的就是云世泽，在他的带动下，很多党员群众都纷纷捐款。”云亮平说道。古稀的年纪，不高的身材，这位老党员却给人留下了高大伟岸的形象。疫情面前，基层老党员行走在一线，用一辈子践行着对党的誓言，用一辈子坚守一名共产党员的初心与本色。 [组图共2张] 原图 ,2020-03-05 18:16,1,0,0
IxdR9pWBr,love丹丹哈哈,女,其他,288,8,love丹丹哈哈:#宝文理化工院2020年“战'疫'有我”寒假社会实践# 打卡第十三天病毒形式可能严峻化，冠状病毒属于RHA病毒，变异性极强，且目前疫情处于早中期阶段，后续将可能出现病毒变异及超级病人，增强防控难度。这是一次严重的危机，作为人类的我们不应该反思?如果疫情无法控制人类将何去何从?如果我们管好自己不贪嘴吃野味会有这等事?不要过分陶醉于我们对自然的胜利，对于每一次这样的胜利，自然界都报复了我们。我希望全国人民手拉手携手共抗此次危机，都好好在自家呆好，不乱跑。武汉小可爱，不要害怕，有祖国在，我们一定可以度过这次危机，很多医护人员已放弃和家人团年的机会奔赴疫场一线，我们更应该相信他们!加油武汉，加油白衣天使，加油，中国，愿世间的美好与你们环环相扣。@宝文理化工院19级化学三班团支部 @宝鸡文理学院化工院团总支 原图 ,2020-03-05 18:16,1,0,0
IxdR43FuF,手机用户喜洋洋0098,女,其他,55,4,手机用户喜洋洋0098:#薇娅直播间##薇雅直播间#从新粉到钻粉就是在疫情期间短暂的时间内完成了刚开始就是发现有吃的产品接地气还那么优惠 接着就每天期待看你的直播啦 不停的剁手缺啥买啥 就连孩子每天到了直播时间就开始提醒我开始啦 昨晚上还跟着我看到差不多结束的时间 比追剧还要准时收看 加油💪薇雅的女人们 不知道我这转发的对吗 不会玩微博的我⚡ ,2020-03-05 18:16,1,0,0
IxdR43DmR,加马语聊,女,上海,51,6,加马语聊:勇士逆行荆楚地，驰援湖北今无悔#致敬疫情前线最美逆行者# @虎群群主侯俊峰我亲爱的家人们，由于疫情不能出车，也正好借这个机会，正好在家陪陪家人。相信国家一定能把疫情问题处理好，祈愿医护人员平安健康。来这里#加马语聊# ，致敬多车次运送抗疫物资的卡车英雄们！3000万卡车司机的线上互助平台。长年默默，勇敢发声 [组图共5张] 原图 ,2020-03-05 18:16,0,0,0
IxdQP2eq9,湖南消费投诉,男,湖南,343,34851,湖南消费投诉:【闷不住！#日本学生停课后涌上街头#：逛街打游戏唱卡拉OK】为防止疫情扩散，日本政府紧急要求全国公立学校停课，并要求学生待在家避免出门。而据日媒报道，不少在家无事可做的学生涌上街头，卡拉ok厅、游戏厅、游乐场成了学生们的常去场所。网友：可能是作业不够多@时差视频 http://t.cn/A67Tdol7 ,2020-03-05 18:16,0,0,0
IxdQ2hc2Z,北京租房小助手,男,北京,69,114306,北京租房小助手:#北京租房[超话]#1. 【二环三环之间】，和平街十区21号楼，小区门口就是【青年沟东口(公交站) 】 ，【5号线和平里北街】地铁出来，走路10分钟，骑车3分钟即到，位置极佳。2. 房子是老小区，安静不吵，楼下有超市，菜市场，小区门口有银行，工商银行，北京银行等。房子一共三户住，出租的房间是三居室中的一个小次卧，窗户向北，10平米左右，1.2米的床，有写字台，高收纳柜。老房子，客厅小，有冰箱，公共空间有厨房，可做饭，早晨上班用卫生间从来不用挤，上班时间都错开的。3. 【限男生】，主卧和中卧都是男的，都是一家国企的职员同事，一起合租的，屋里的室友很好相处，不吸烟不喝酒无不良嗜好，其实就和大学宿舍一样的房子，因为都是男的，所以东西都不多，房间很干净整洁，平时经常打扫，房东阿姨人很好，平时也不过来。4. 因个人工作原因，所以急转租出去，疫情结束后搬走，看房子尽快与我联系！中介勿扰，只转租个人！我白天上班，请加QQ：3390913257可以详聊，晚上7点下班，看房子晚上都可以，周六日也行。5. 房租是2300，押一付三，我签了三年的合同，2019年8月2日——2022年8月1日的合同，现在就是把房子合同转让给你，没有中介费，没有服务费，没有卫生费，没有任何闲杂费用，水电网费均摊。有需要的请联系原博主@zimichengzhou [组图共11张] 原图 ,2020-03-05 18:14,1,0,0
IxdQ17gBL,江汉风,男,湖北,518,105250,江汉风:【致敬！荆州这些抗疫集体和个人，获国家级荣誉！】近日，国家卫生健康委、人力资源社会保障部、国家中医药管理局印发《关于表彰全国卫生健康系统新冠肺炎疫情防控工作先进集体和先进个人的决定》，授予北京大学第一医院重症救治医疗队等113个集体“全国卫生健康系统新冠肺炎疫情防控工作先进集体”称号，授予丁新民等472位同志“全国卫生健康系统新冠肺炎疫情防控工作先进个人”称号，追授徐辉等34位同志“全国卫生健康系统新冠肺炎疫情防控工作先进个人”称号，获奖个人享受省部级表彰奖励获得者待遇。其中，疾控系统驻荆州市防控小分队获先进集体称号；荆州市胸科医院副院长、主任医师朱金陵，荆州市第二人民医院主管护师彭欢获先进个人称号。祝贺! [组图共3张] 原图 ,2020-03-05 18:14,1,0,0
IxdPV9q73,我现在不知道叫什么好,男,山西,152,47,我现在不知道叫什么好:#4am战队[超话]#进不进都已经过去了，进了看不进做其他的都一样过。只不过这几天的训练赛以及好汉杯应该让队伍引起重视，我们虽然有了去柏林的门票在心里上可以更加放松一点了，也轻松一点了。但是我们也要重视自己的不足啊，我们的沙漠图最近一直打的不好，甚至有时候让人看的有点乱。我们需要做点事情呀，无论是换跳点还是继续改善运营思路之类的。  还有就是我们最近在海岛图上面一些北部圈，竟然优势在慢慢消失了，我们经常去的点位也被其他队伍占据或者影响了。  最让我个人担心的还是队员的状态，我知道行为疫情原因我们队伍四个人一直不能在一起训练，可是很多队伍也是一样的。最近我没事除了看阿伟他们之外也再看其他队伍，阿伟他们更多是在训练赛之后打其他游戏，很多队伍都是在四排一起练，我们在最近的一些训练赛中和好汉杯之中也能看出来，确实一些队伍人家在进步，在上来了，状态在向联赛恢复了。我们好像还没有开始从假期中调整过来的感觉。  不知道逍遥老师有没有自己对于队伍的规划，去年逍遥老师做的没话说。不过今年又是新的一年，很多队伍的节奏已经变了，不知道逍遥老师做好准备了没有。  我们队伍给我的感觉就像雄狮一般，现在估计狮子还在打盹，一旦我们这头雄狮醒来了，什么队伍我们也不怕。 ,2020-03-05 18:13,67,0,38
IxdPRiySB,南充顺庆检察,男,四川,666,30639,南充顺庆检察:#众志成城战疫情# 【外交部副部长马朝旭：中国为全球疫情防控赢得时间】国新办3月5日上午举行新闻发布会，外交部副部长马朝旭表示，中国坚守在疫情防控的最前线，为全球公共卫生事业作出的贡献举世公认。正如世卫组织谭德塞总干事指出，中国强有力的举措不仅保护中国人民，也在保护世界人民，为全球疫情防控赢得了时间。#美疾控中心停止公布各州确诊数##全国首个口罩自助售卖机#  http://t.cn/A67QjmUP ,2020-03-05 18:13,7,6,7
IxdPG6GDj,郫都发布,男,四川,739,95829,郫都发布:【@郫都人 3·5学雷锋 | 向“志愿者”致敬！评论参与抽奖，有免费洗车券和话费哦~~】为进一步弘扬雷锋精神，成都市广播电视台新媒体看度新闻、成都市志愿者联合会共同策划“成都抗疫志愿者Vlog日记”学雷锋主题活动”。展示成都各区（市）县在疫情期间坚守在一线的优秀志愿者和团队，展现身边的好人好事，向社会传播正能量。只要点击第一张图，长按识别二维码即可进入专区为郫都区志愿者们点赞啦~~#温馨提示# 在3月2日00:00-3月5日18:00期间，用户只需手机登录并在活动专区里评论，即可参与抽取“免费洗车卷”“10元话费 ”等奖品（PS：每成功评论一次即可获取一次抽奖资格），点击链接“阅读原文”可了解抽奖具体规则哦~~~~~http://t.cn/A67QYhgL [组图共2张] 原图 ,2020-03-05 18:13,0,1,0
IxdPw5kA5,直播民和,男,青海,2876,96639,直播民和:#海东爆料# 【卖口罩为由收取别人104272元后拉黑，青海警方抓获一名涉疫网上在逃人员】平安区公安局按照上级部署要求，在扎实开展疫情防控的同时，紧抓“追逃清库”专项行动不放松，充分利用大数据对在逃人员开展摸排，成功抓获一名涉疫网上逃犯，消除了社会治安隐患。3月5日，海西警方与平安区公安局刑侦大队联系，网上在逃人员张某东(男，回族，甘肃省临夏州人)可能藏匿于平安区，请求刑警大队协助。刑侦大队民警立即展开布控查缉，通过大数据研判分析，掌握了网上在逃人员张某某在平安区的活动轨迹，成功锁定了网上在逃人员张某东在平安的落脚点。民警迅速出动，立即将其抓获归案。经查，2020年 2月10日，受害人白某某在微信朋友圈中看到张某东大量出售一次性口罩的广告，后联系张某东订购口罩，并多次通过微信转账给张某东转款104272元购买口罩。收款后，张某东一直未发货，并将白某某号码拉黑、微信屏蔽。白某某联系张某东所说的口罩厂家，厂家称未收到张某东的货款。白某某报警请求查处。目前，犯罪嫌疑人张某东已移交青海省都兰县公安局。来源：海东平安公安 原图 ,2020-03-05 18:12,0,0,0
IxdPgEJ9v,用户6594795903,男,贵州,164,12,用户6594795903:楚天都市报3月5日讯（记者李曼英 通讯员童萱）“只要不放弃，就会有希望”，在新型冠状病毒肺炎疫情之下，同济医院骨科收治了一位车祸伤导致“头颈分离”的罕见存活者，正是通过医生和自身的共同努力，获得新生。如今，她康复顺利，即将出院，成为众人眼中的奇迹。九死一生的罕见病人，收还是不收？陈女士今年49岁，黄冈人。2019年12月8日，她不幸遭遇车祸后昏迷不醒，被立即送往医院。当地医院诊断为寰枕关节脱位，脑... http://t.cn/A67QjQx9 原图 ,2020-03-05 18:12,0,0,0
IxdPcgwFX,武汉身边事,女,湖北,2758,1160244,武汉身边事:#万众一心抗击新冠肺炎# 【#非洲猪瘟疫情强度同比大幅降低# #高致病性禽流感疫情形势总体平稳#】农业农村部畜牧兽医局局长杨振海表示，去年全年共发生非洲猪瘟疫情63起，其中家猪60起，野猪3起。去年这个时候发生了12起非洲猪瘟疫情，今年发生了1起，同比发生的强度大幅降低。今年全国还报告了4起野鸟和2起家禽高致病性禽流感疫情，发病强度与近几年的平均水平基本一致，经过专家会商与综合研判，今年高致病性禽流感疫情形势总体是平稳的。http://t.cn/A67HBdy3 ,2020-03-05 18:12,0,2,0
IxdPchFuZ,温暖宁视频,女,江苏,342,426,"温暖宁视频:【宅太久，南京八旬老人2天50公里走到安徽，两地民警接力找回】2月9日,南京六合一名八旬老人散步走丢，女儿着急报警。民警立即查看监控找寻并发布走失信息，幸运的是安徽施官派出所救助了她。原来，老人在走失的2天里走了50多公里，从南京走到了邻省安徽。随后，目前老人已被接回，身体并无大碍。民警提醒：疫情期间，要照顾好老人小孩，以防意外。http://t.cn/A67QjCak ",2020-03-05 18:12,0,0,0
IxdOyFGSn,价值投资日志,男,广东,1264,1478438,"价值投资日志:老美的心有多大？新冠疫情全球肆虐，美国本土病例不断增加，然而被称为排名世界第九大的马拉松——27000人参加的洛杉矶马拉松仍然通知正常举行，还不禁止市民围观！？本周末3月8日开跑！27000名选手正常参赛，不禁止市民围观。这场被称为排名世界第九大的马拉松，起点设在拥有50年历史的道奇体育场，终点位于洛杉矶圣莫尼卡海滩，沿途经过包括好莱坞，66号公路，比弗利山庄在内的洛杉矶的每个主要地标。这是全球战“疫""期间，首场正常举行的马拉松比赛。#今年女生节最想收的礼物##拍影子大赛##马拉松# [组图共2张] 原图 ",2020-03-05 18:10,48,4,16
IxdOudYmP,新浪电影,男,北京,1913,31536796,新浪电影:#影视大咖线上聊#之电影记者/媒体人圆桌会谈特别期《偶像要如何摆脱流量的单一标签》将在今天19点上线，@Bloomsbury2012 @E姐狼小蓓 @柏小莲 @捕娱高手蓝胖子 @冷斯基CoolDriver 五位媒体人将就近年来的年轻代演员以及他们的“爱豆”身份展开讨论。这个栏目近期的上线安排——[即将播出]3月5日19点，特别期《偶像要如何摆脱流量的单一标签》：资深媒体人带你回顾近年国内涌现的年轻代演员，探讨“爱豆”的身份——是不是不转型当演员就没前途？要如何看待挂在身上的流量标签？3月9日19点，第二期《我们为何会把镜头对准他们——国内电影节篇》：金像奖受疫情影响改录播，红毯环节取消……疫情之下，大型电影活动要如何接招？电影记者眼里的北影节、上影节、平遥、First青年电影展、金鸡/百花究竟是啥样？3月12日19点，第三期《电影记者跑活儿的那些年》：国内大大小小的电影发布会、剧组探班、主创采访，每年多到数不清。有的令人眼前一亮，有的办得平平常常，还有的充其量就是走个过场。“身经百战”的记者们跟你聊聊国内跑活儿的奇遇，还要探讨一个萦绕在他们心头多年的疑问：为什么发布会永远无法准时开始？艺人采访时为啥总迟到？[已播出]3月3日18点，第一期《我们为何会把镜头对准他们——海外电影节篇》：戛纳、柏林、威尼斯，东京、釜山、多伦多……海外电影节一箩筐，他们各自都有啥魅力？国内记者去前方会做哪些工作？国内影人赴外参展时又是个怎样的状态？http://t.cn/A67N5T0X#微博宅live# 原图 ,2020-03-05 18:10,42,11,15
IxdOud6a3,吉林警事,男,吉林,664,1733381,吉林警事:【DIY防护面罩！这个警花小姐姐棒棒哒】面对新型冠状病毒肺炎疫情肆虐，宋丽娜坚守在抗疫执勤一线，是巡逻四大队阻击疫情攻坚战线上的女警典范。虽然有护目镜、口罩的防护，但她还是担心大家每天面对的危险，于是她买了文件夹，照着医院里医生教程，自己动手为大家制作防护面具。#疫情当前警察不退# #致敬了不起的她# #晒晒最美的她# @警民携手同行 @中国警察网 原图 ,2020-03-05 18:10,12,10,5
IxdOtkF92,新浪广东城市频道,女,广东,1126,321219,新浪广东城市频道:#广东抗击新型肺炎##广式生活#【华南理工大学又给师生们发东西了！】继给全体现居湖北和温州的学生发放现金和流量补助后，华工又给在湖北和温州等地的学生和老师，每人寄去20个口罩。工商管理学院严同学的母亲用蔬菜拼出对学校的感谢。这里面的大蒜由山东捐赠，辣椒由湖南捐赠，菜心由广东捐赠。#百城行动战疫情#（via@广州日报） [组图共3张] 原图 ,2020-03-05 18:10,1,0,0
