微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IEU8PaEdO,赵小轩ZX,女,海外,131,149336,赵小轩ZX:#意大利[超话]##赵小轩[超话]#意大利疫情爆发第65天 #海外抗疫日记# 我在意大利被骗的经历…（我的彩蛋还ok嘛[二哈]）#意大利疫情# 内政部长讲话信息量大：过期居留会进一步延长到6月15日之后。警察局移民窗口经过一段时间的关停后，即将重新启动。意大利内政部长Luciana日前在面对采访时，提及与广大移民切身利益有关的两件事情。她表示，要对居留效期“进一步延长”到6月15日以后进行评估，同时还提到大赦的可能性。根据现有规定：由于受疫情的特殊影响，所有在今年1月31日至4月15日期间到期的居留将自动延长至6月15日。期间，警察局也因抽调警力而关停了移民窗口。但显然，这一自动延期似乎仍不够长。对此Luciana表示，为防止警察局在疫情高峰期发生拥挤，因此将这些居留的效期延长至6月15日；现在，在各项工作逐渐恢复正常的情况下，有必要进一步延长有效期。这意味着，所有在今年1月31日至4月15日期间到期的居留，在6月15日之后仍可能有效。目前在国内避疫的侨胞有一部分人手中的居留已经过期，由于中国面临输入型病例的危险而暂时“关上大门”，加之欧盟重启边界尚需时日，因此即便到了6月15日也未必能自由通航。意大利内政部长上述一席话显示出在这一问题上将有更大的灵活度。热心读者sei.sei为此曾直接咨询过意大利驻中国大使馆，她的介绍可供大家参考：“在国内居留过期的，1月31号到4月15号过期的自动延期到六月份！咨询过北京大使馆工作人员，说是自动延期到六月份之后，居留过期的疫情没稳定政府可能还会有延期！大家也不要着急，毕竟这么多华人滞留在国内居留过期。大家居留过期或者快过期的可以打北京大使馆010-85327600，工作日下午三点到五点咨询，拔通后按4签证服务有工作人员接听。”#全球疫情##一起会更好# http://t.cn/RqzbiUo http://t.cn/A6weC1P3 显示地图 ,2020-04-25 06:47,3558,1315,686
IEU8xsAJt,行者无疆张利,男,北京,302,1134,行者无疆张利:即便美国昨夜又是发力，制造了三大股指顽强收红，上涨都在1%以上的结局，但这不说明美国股市已经顽强到可以走出阴霾的程度。但相比于美股，A股还在装，装什么?为什么装，则是大家要仁者见仁智者见智的了。对比就在明面上，一个是疫情正在大规模流行，并且应对不当，又促使疫情更大。经济已经到了崩溃边缘，国内政治也是极度混乱。而另一个则是齐心协力迅速扑灭国内疫情，积极开展复工复产，社会正在加速走入正常运转轨道。政治相对稳定，领导力还在，还比较坚实，虽然处处还可见异己分子的各种捣乱行为，但绝没有敢于明里撒泼撤火的现象（文化宣传领域除外）。就是在这种对比之下，金融证券的行为才耐人寻味，到底是为什么如此龌龊，实在是难以准确判断。 [组图共3张] 原图 ,2020-04-25 06:47,1,0,2
IEU6BaeQj,明日快1周,女,四川,461,80303,"明日快1周:【#美国海军驱逐舰暴发疫情# 已有18人确诊】当地时间4月24日，根据美国有线电视新闻网消息，美国海军""基德 ""号驱逐舰（USS Kidd）暴发新冠肺炎疫情，目前出现了18名感染者。 该舰被派往加勒比/东太平洋地区执行任务。五角大楼发言人表示，第一位检测呈阳性的水手在出现症状时被带离舰上。他在得克萨斯州圣安东尼奥市的一家医疗机构进行新冠检测呈阳性。此后，船上其他水手也被陆续检测出阳性。报道称海军医疗小组正在进行接触者追踪，并隔离可能被暴露的个人。目前美国海军多艘舰艇暴发新冠肺炎疫情，美国海军23日称，停靠关岛的美军核动力航空母舰“罗斯福”号840人在新冠病毒检测中结果呈阳性，其中4人正在医院接受治疗。（央视）#全球疫情##天下万象##美国疫情# 原图 ",2020-04-25 06:42,0,0,0
IEU6z798A,重要的是学会沉默,男,上海,36,442,重要的是学会沉默:当前经济社会领域的核心工作是“六稳”和“六保”稳是大局，必须确保疫情不反弹，稳住经济基本盘，兜住民生底线。六稳：稳就业、稳金融、稳外贸、稳外资、稳投资、稳预期六保：保居民就业、保基本民生、保市场主体、保粮食能源安全、保产业链供应链稳定、保基层运转。其中的重合部分是就业，可见就业的重要性所在。 ,2020-04-25 06:42,0,0,0
IEU6k3996,conniefh,女,浙江,5,6,conniefh:全球多地爆发新型冠状病毒感染的肺炎疫情。疫情来势汹汹，牵动世界各族人民的心。面对新冠病毒的突然来袭，如何快速治疗新冠肺炎，尽快消除疫情的负面影响，让百姓生活回归常态？请关注新型肺炎疫情实时动态、新冠肺炎药物研发进展、新冠肺炎疫苗研发进展，每天持续更新汇总疫情公告和科研进展，守护您的健康。 http://t.cn/A6weCfIa ,2020-04-25 06:41,0,0,0
IEU5WFgID,牛哥说市谈股论金,男,上海,1393,274508,牛哥说市谈股论金:#牛哥擒牛股[超话]# 【联合国视频会议技术问题频出：美国大使掉线，视频画面卡壳[傻眼]】在新冠疫情影响下，联合国也开启了远程工作模式，安理会远程开会。然而技术问题频发：一会儿有人咳嗽，一会儿有人卡住，一会儿有人掉线。整个会议不得不多次中止。联合国秘书长发言人称，正在努力解决技术问题。 http://t.cn/A6wduyjm ,2020-04-25 06:40,1,0,0
IEU5JqCOP,里约998998,男,河北,58,1,里约998998:西方疫情爆发，为什么首先被抢购一空的是卫生纸？随着疫情的爆发，西方大多数国家都经历了一轮抢购。几乎无一例外，各个商场首先被抢购一空的是卫生纸。这绝非巧合，肯定有深层次的原因。经考察，笔者认为主要有三个：（1）心理震撼西方卫生纸的包装一般成捆，一捆有6卷、12卷、24卷等。成捆的卫生纸摆在货架上，占地大。卫生纸价格比较低，利润率不高，故商家普遍囤货不多。这样一来，一个超市库存的卫生纸，往往几十个人就会买光，留下空旷的货架极有震撼力！（2）细思极恐人类进入文明社会，人们对卫生的要求越来越高。很多老外，尤其是女性，几近洁癖。如果没有了卫生纸，怎么解决方便后的屁屁问题，细思极恐！抢卫生纸就好像是在大庭广众之下，钱包和裤子同时掉了，文明的反应是首先提裤子。（3）羊群效应卫生纸不贵，富人买得起，穷人也买得起。没有保值期，不怕存了过期。于是人们纷纷攀比抢购，你卖三捆，我拿五捆。你买八捆，我买一车。少了，都不好意思说是抢购！由此可见，抢购卫生纸其实是在疫情紧急的情况下，人们产生的一种文明的应急反应，也可以说是文明的潜意识行为！扫荡一空的卫生纸货架 原图 ,2020-04-25 06:40,0,0,0
IEU5u4YgA,anglo_jessie,男,海外,71,896,anglo_jessie:【#关注新冠肺炎# 】#被病毒改变的世界# 瘟疫与战争一样，都在加速人类的科技创新，也在改变社会面貌。本质上，疫情是人类与病毒的战争，最后率先取得胜利的，一定是科技实力最强的国家。生于忧患，死于安乐。瘟疫乃至战争年代，会暴露出所有国家的底牌，也会倒逼各国加速制造技术的创新。病毒会对我们的行业、社交生活和个人认知造成不可逆的影响，但同时也会促使创造力大量涌现。http://t.cn/A6wdzWEv ,2020-04-25 06:39,0,0,0
IEU5sA1Zu,江西吉安气象,男,江西,182,69183,江西吉安气象:#吉安天气早报#预计全市今天白天多云，晚上阴。吉州区今天白天多云，晚上阴，气温16到24度，偏北风1到2级；青原区今天白天多云，晚上阴，气温16到24度，偏北风1到2级；明天全市阴转多云。预防新型冠状病毒感染的肺炎温馨提醒：重在防护，不串门、不集会、不聚餐，勤洗手、戴口罩、多运动，不信谣、不传谣，全力以赴做好新型冠状病毒感染的肺炎疫情防控工作，落实早发现、早报告、早隔离、早治疗和集中救治措施。 原图 ,2020-04-25 06:39,2,0,0
IEU5fgYRN,画画廊,男,河南,2616,1607,画画廊:#牡丹[超话]#          一场疫情让很多人不敢旅游了，担心被境外输入患者传染。洛阳第38届牡丹文化节外地来客也比往年少了，但千年帝都名扬天下，牡丹花城国内外皆知。本画家王伟宏特邀请来了几位大神：有英雄的抗疫天使，有一代女皇武则天，有勤劳的牡丹仙子，有天女散花，有嫦娥奔月，有百姓喜欢的名人，有不太知名的女神，还有大名鼎鼎的武圣人关羽，大批人马也将陆续赶到，洛阳牡丹画、芍药花盛开欢迎你！为洛阳加油！为古都添彩！ http://t.cn/z8qwODa 显示地图 [组图共2张] 原图 ,2020-04-25 06:39,0,0,0
IEU50t1oz,星恋紫_1106,女,海外,142,492,星恋紫_1106:#跟着杨紫做公益#  #阳光信用#         国家反诈中心守护大使@杨紫 提醒您：        疫情期间，不造谣不信谣不传谣！         绿色生活方式公益推广大使@杨紫 呼吁大家绿色出行！         中国消防公益宣传使者@杨紫 提醒您用火防火不失火，为国为家为你我！         中国妇女发展基金会“母亲邮包”项目宣传大使@杨紫 呼吁您一起传递爱与善！ #中国消防宣传公益使者杨紫# yz#杨紫林之校# 原图 ,2020-04-25 06:38,0,0,13
IEU4rDq2Y,寻香美食,女,河南,837,1053049,寻香美食:#土耳其乞丐持长杆乞讨#【#华侨实拍疫情下的土耳其#：市民阳台上唱歌，乞丐持长杆乞讨】土耳其伊斯坦布尔，当地时间4月23日是土耳其国家主权日和儿童节。因为疫情，市民只能在阳台上唱歌、欢呼。牛小姐在当地旅行社工作，她称当地旅游业受到重创，游客完全没有，乞丐乞讨都拿着长杆。@一手Video http://t.cn/A6wg8rsM ,2020-04-25 06:37,0,0,1
IEU4feeEE,寻香美食,女,河南,837,1053049,寻香美食:【长租公寓“生死局”：集中式公寓危机爆发】突如其来的新冠肺炎疫情，让2020年成为长租公寓的生死之年。自分散式长租公寓蛋壳、青客等先后陷入租金“两头吃”的旋涡，集中式长租公寓龙头品牌湾流国际也陷入危机。现金流的中断让资金问题爆发，导致不少企业只能苦苦挣扎，甚至侵犯租户的权益祈求“活下去”。http://t.cn/A6we93GT ,2020-04-25 06:36,5,0,1
IEU3glsVJ,余根金,男,海南,2125,23500,余根金:【美国死亡病例超5万 美媒：是朝鲜战争阵亡人数1.5倍，预计下周超越战】美国约翰斯·霍普金斯大学24日发布的新冠疫情最新统计数据显示，美国死亡病例已超过5万例。 《国会山报》称，美国死亡病例是911恐袭的16倍，是朝鲜战争中美军士兵死亡人数的1.5倍。以目前的速度，到下周中，新冠肺炎死亡病例数可能超过越南战争中的美军死亡人数。 （环球网） ,2020-04-25 06:34,2,3,2
IEU2S9o0g,曲线艺术坊,女,广东,402,207,曲线艺术坊:#疫情当下的我##致自己# 回顾过去，用了整整四年时间去解开曾被打得死死的心结，和开辟梦想之路，这期间流了多少汗水和泪水，受了多少痛苦冷言冷语都是值得，因为这是必经的过程，这段下坡路，也是整整沉淀了四年。面试应聘做过很多类型的工作，呆过儿童培训教育机构教学部，做过招生推广，教学策划执行，线上课程，经营茶馆民宿，做过游学写生活动！也做过楼房调查工作。虽然其中有一两年时间都是边走边画，边思考人生，边工作渡过，一个地方呆不过三个月，中国基本已走遍！其实人的一生啊，不是在做加法，我觉得是在做减法，都是在不断删掉生命中与自己频道不同的，不重要的人与事，不喜欢的人与事，最终找到那一波磁场相同的，彼此都能有足够强大磁场的，能一起走得更远的那波战友和那些人！其实我要想做一件事，是任何事情都阻止不了我前进的！任何困难都不是困难！我沉淀了这么久，就是在找一个决心和方向，而这个东西，是极其重要的。没有这个是无法成功和实现梦想的！虽然这几年都是佛系心态在生存着，从来都没想过赚大钱什么的，都是能生存养活自己，去想去的地方就好了，因为这些东西对我来说意义不大！做的事情有何价值和有何存在意义，才是关键！所以，我是比较喜欢跟敢说敢做，有共同爱好和方向，踏实稳重点有责任心的人合作，省心也省力！否则就别轻易开始，所以现在我不会那么轻易开始做一件事！精力和时间有限，必须用在有价值的事情上！微博好像是个垃圾桶，hahaha！可以随便吐！吐完睡觉！晚安！ http://t.cn/RU1Utk9 显示地图 ,2020-04-25 06:33,5,0,2
IETZgrk5c,栖安yu,女,北京,117,37,栖安yu:请不要说我，个别原因不能及时看直播，然后我刚才去看了回放，夸大哥的话就不说了，太多了。《七重人格》是需要把自己的情绪完全投入进去唱的，每一个片段都不简单不容易，花花能得到歌王真的是见证了这么多年来的努力。大哥在台上说了一句话：“希望疫情早点结束，这样我们就可以开演唱会了啦！”还有卷鹅回来啦！（我像魔鬼一样截了好多图，分享一下）看这孩子夺冠以后多开心 http://t.cn/R2WxCgP 显示地图 [组图共9张] 原图 ,2020-04-25 06:24,0,0,0
IETZ2wh0O,遂川政法,男,江西,2410,14110,遂川政法:【#英国核潜艇船员疑疫情期开派对# 海军发言人：调查还在进行中】#英国海军被曝疫情期开派对# 据BBC4月23日报道，英国皇家海军正在调查一段视频，该视频显示一艘核潜艇船员疫情期举办派对。视频中，船员们享受着聚会和烧烤，更有消息证实一些人在喝酒。皇家海军发言人称，调查还在进行中，进一步评论是不合适的。派对后船长已休假回国。http://t.cn/A6wgLY6j http://t.cn/A6wgLY6j ,2020-04-25 06:23,1,0,1
IETTuyFma,LOLANAH,男,北京,772,341,LOLANAH:据外媒报道，英国和欧盟的谈判代表20日开始启动为期一周的视频磋商，商讨包括贸易问题在内的英国“脱欧”后双方关系。有分析指出，在新冠疫情持续的当下，英国申请“脱欧”过渡期延长的可能性也在增加。　　负责英国“脱欧”事务的欧盟首席谈判代表米歇尔·巴尼耶在磋商启动后表示，双方必须在所有领域向前推进谈判，争取取得实质性进展。在3月开始的第一轮谈判中，英欧双方的分歧依然很大。随后疫情愈演愈烈，双方磋商一度暂停。　　据法新社报道，英国希望在渔业、商品、航空、法律和能源等领域达成一系列协议，但欧盟更希望达成一项全面协议。　　巴尼耶上周同英国“脱欧”谈判首席代表戴维·弗罗斯特举行视频会议并发表联合声明，宣布双方将在从4月20日、5月11日和6月1日开始的各一周时间内举行总共三轮视频会议。声明说，双方目标是在今年6月前“取得切实进展”，届时将举行高层峰会，确定是否有可能在今年12月31日英国“脱欧”过渡期结束前谈判成功。　　有分析指出，这些磋商将极具重要性，因为英国需要在6月份决定是否申请延长“脱欧”过渡期。　　英国首相约翰逊坚持在12月31日之前完成包括安全合作和渔业规则等一系列敏感内容的谈判。最近数周英国政府正全力应对疫情，不过在上周表示不会申请延期。　　分析认为，当下英欧的主要精力都集中在应对疫情上，加之视频磋商方式带来障碍等因素，双方谈判或难以取得突破，英国面临的申请延长“脱欧”过渡期的压力正越来越大。如果不申请延期，英国在未达成协议的情况下结束过渡期的可能性也在上升，或令双方经济在遭受疫情冲击后又面临新一轮冲击。　　国际货币基金组织总裁格奥尔基耶娃上周呼吁，欧盟和英国应当延长英国“脱欧”的过渡期，在疫情严重冲击经济的当下减少不确定性符合各方的利益。　　如果英欧双方在没有达成协议的情况下结束英国“脱欧”过渡期，那么双方贸易将回到世界贸易组织框架下。不少分析认为，这种情况将造成双输局面。　　近期的多项数据都显示出英欧黯淡的经济前景。英国政府的预算监督部门预计，疫情可能令今年英国经济萎缩13%。国际货币基金组织则预计，英国今年经济可能萎缩6.5%，欧元区经济将萎缩7.5%。 ,2020-04-25 06:10,0,0,0
IETTrmueW,新金融观察报,男,天津,1487,183586,新金融观察报:【#美国加州近400家企业裁员#】受新冠疫情影响，美国加州已有约400家企业裁员。根据加州劳工部门（EDD）统计数字，自3月中旬到4月上旬，湾区企业共裁员21600人。4月9日至15日一周内，失业人数大幅上升，新增22800人。根据EDD的数据，大规模裁员主要集中在建筑业、电影院、餐饮、旅游及酒店业，仅湾区就有9家建筑公司提交裁员通知，受影响的员工超过两千人。（记者 常君） ,2020-04-25 06:10,0,1,0
IETSHdlgK,天津南开交警,男,天津,17,7975,天津南开交警:【女子过斑马线被碾压车底 20余名路人抬车施救】4月23日上午，广西河池两市民在过金城中路一斑马线时，被一辆私家车撞倒，其中一人被撞飞，另一人被碾压至车底。路人发现险情后纷纷上前施救，前后共有20余人上前合力抬车，最终将被困车底的女子救出。目前，两名伤者已被送医治疗，肇事司机已被警方控制，事故还在进一步处理。#疫情当前 警察不退# http://t.cn/A6wrXq9F ,2020-04-25 06:08,0,0,0
IETSeikHM,云飞扬6505845778,男,辽宁,578,332,云飞扬6505845778:连日来，十多个州发生抗议活动，民众持枪向州政府抗议，要求解除封锁，恢复自由，解决就业问题。说来也搞笑，这些民众之所以可以如此硬气，主要是因为有特朗普的支持。从他在推特上发声推波助澜时，一场世纪豪赌就已经悄无声息的开始了。特朗普主张尽快复工，转守为攻不再坐以待毙。大统领想用3.3亿美国人的性命做“赌注”，确保他连任成功。外界人士包括福奇都认为，这样只会加快病毒传播，最终宣布抗疫功亏一篑。但在特朗普的支持者看来，这是英明的决定，特朗普成了他们心中的世纪伟人！难道我们都冤枉特朗普了？在小编看来，这场“豪赌”胜算几乎为零，除非特朗普还留有后手。现在美国面对的不是普通敌人，而是看不见摸不着的病毒，在以人为本的基础上，白宫没有选择，只能脚踏实地抗疫，研究疫苗，尽快控制疫情。但这很有可能会牺牲美国的经济，而特朗普着急复工，不光是为了经济，更多的是为了自己。如果处理不好，引发经济大萧条，特朗普的总统之位还能坐得稳吗？....... [组图共3张] 原图 ,2020-04-25 06:07,1,0,0
IETS9ylvk,全君钻石级保险专业代理人,男,山东,379,177,全君钻石级保险专业代理人:不管认不认可保险，保险公司还是每天源源不断的出合同！保险就是保未来！未来确定没有风险，没有疾病，可以不用买保险但是，谁能做到？没有保险的支撑，未来有风险谁给报销所有费用？央企太平保险在疫情面前顶着压力，还专门为客户升级，升级和原重疾同样的保额，保费不到原重疾保费的三分之一今天晚上截止，你还在犹豫吗？ http://t.cn/RDUBkfz 显示地图 [组图共3张] 原图 ,2020-04-25 06:06,1,0,0
IETOKz0eO,逃离陌上的软耳甜兔,女,辽宁,208,6068,逃离陌上的软耳甜兔:#中国[超话]#[心]【美国死亡超5万，美媒：是朝鲜战争阵亡人数1.5倍，预计下周超越战…】《国会山报》称，这一死亡数字是美国911恐袭中死亡人数的16倍，是朝鲜战争中美军士兵死亡人数的1.5倍。以目前的速度，到下周中，新冠肺炎死亡病例数可能超过越南战争中的美军死亡人数。#美国疫情##美国确诊病例超90万# #美国死亡病例超5万# 原图 ,2020-04-25 05:58,0,0,0
IEStHj5Ck,用户6370366226,女,江苏,171,1,用户6370366226:2020年4月24日 天气晴。一场疫情，让我们小姐妹久久未能聚在一起，今天，终于在疫情好转一些以后我们再聚首了。一边吃着，一边聊着，聊大家最近身边的奇葩事情，聊我们彼此的过往，聊我们的年少轻狂。突然有那么一刻，被问及766，我愣住了，766？他好像离开了我的生活好久好久了。可是在想来，又好像离我们正式分道扬镳才一年不到，为什么我会觉得过了那么久一样呢。想来，把他从我的生活中清理干净，似乎真的是好不容易。前几天公司去胜太路聚餐，我路过了阿J的店，门口停着方面766的小书包，虽然现在已经易主，但是再次看到，我还是心里像打起千层浪。记得那时候，766跟我说，阿J是选择了教堂婚礼，我们呢？我们的婚礼，可能只是一种可能了。今天姐妹们问我，还跟766有联系吗？还关注他么？我摇了摇头。确信再无联络，但是却想知道他的动态。想告诉他，我是多么想珍惜那时的我们，那时的时光。愿他，一切安好。 ,2020-04-25 02:33,0,0,0
