微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IyJ2jk0Rz,兰州晨报,男,甘肃,1677,1494630,兰州晨报:#抗击疫情 甘肃在行动#【未按规定如实报备，临夏市2人被立案侦查、3人被行政拘留】2020年3月13日被临夏市确认的境外输入性新冠肺炎病例敏某某、张某某，于2020年3月12日自国外返回国内。经查，敏某某、张某某未按规定向在临夏市的居住地相关机构、部门如实报备，违反《中华人民共和国刑法》等法律的相关规定，公安机关依法对上述二人以涉嫌妨害传染病防治罪立案侦查。敏某光、敏某丽、苏某明知敏某某、张某某从国外返回国内，未按规定向在临夏市居住地的相关机构、部门如实报备，私自将敏某某、张某某接到在临夏市的家中，已触犯了《中华人民共和国治安管理处罚法》的相关规定，公安机关依法决定对敏某光、敏某丽、苏某三人分别给予行政拘留十日的处罚。#兰州爆料##新型冠状病毒# 原图 ,2020/3/15 15:29,188,19,43
IyJ209p2T,郑州人民广播电台,男,河南,999,768255,郑州人民广播电台:【疫情下的315：荥阳市场监管部门处理274件投诉】记者今天了解到，荥阳市市场监管部门在疫情期间，以战时状态开展防控工作，重点加强对非法交易野生动物及其制品，以及口罩、药品等防护用品和米面油菜等民生类商品的价格、质量监管，收到各类举报、投诉274件，反馈、办结率达100%，有力维护了消费者权益。（记者：张云帆）http://t.cn/A6zohmIK 原图 ,2020/3/15 15:29,7,1,0
IyJ208Exd,南方法治报,男,广东,908,160265,南方法治报:【广州警医夫妻相隔千里“疫”情牵】“她在这个特殊时期‘火线’入党，实现加入中国共产党的崇高追求，我感到非常高兴与光荣！”因为新冠疫情，全国有千千万万个像张锦海与邱逸红这样的警医家庭，不得不舍“小家”为“大家”。夫妻俩在两条抗疫战线上，围绕共同的心愿相互鼓励各自坚守。#抗击疫情公安在行动# #我愿意为你守护#  http://t.cn/A6zohmMg ,2020/3/15 15:29,1,0,0
IyJ1B1IVA,新浪陕西,男,陕西,3384,2177692,新浪陕西:#陕西防控新型肺炎# 【西安市出租汽车行业免除3月下半月承包费和服务费】3月14日，西安出租汽车管理处和西安出租汽车协会发出通知，决定继续免除3月份下半个月市区出租车的承包费和服务费。这是西安市出租汽车行业第三轮免除承包费和服务费，惠及市区全部14769辆出租车，免除费用的时间覆盖到2月和3月两个月，累计免除金额将超过1.2亿元。西安市是疫情期间全国范围内首个免除承包费和服务费为一线驾驶员减负的城市，覆盖车数、持续时间和免除总金额均居全国同行业首位。西安市出租汽车管理处处长王健介绍，免除的费用全部由市区44家出租车企业承担，也意味着这些企业2、3月没有任何收入。 王健同时号召一线驾驶员不辜负行业的关心关爱，与企业齐心协力、共渡难关，严格落实行业各项工作要求，做好个人防护和车内消毒等工作，监督乘客凭“一码通”乘车，提醒乘客扫智慧码进行乘车实名登记，共同为打赢全市疫情防控“保卫战”做出贡献。（华商网）http://t.cn/RDUnNFD [组图共2张] 原图 ,2020/3/15 15:28,18,1,4
IyJ1dnAHs,小幸福先生,男,山东,583,565,小幸福先生:2020是一个灾年，但如果我们未来回望这一年，我们也许会发现，有一个观念正在被大多数人接受。钱不是最重要的。赚再多的钱买不到一个口罩。捐再多的款缓解不了疫情。再多的投资拍不出能拿奥斯卡的电影。不管是在疫区被隔离的我们。还是远在大洋彼岸的奥斯卡。有一个无可否认的事实是：我们距离这个真实的世界越来越远了。《寄生虫》拿了奥斯卡，我很羡慕。 http://t.cn/R2WxTq1 显示地图 ,2020/3/15 15:27,0,0,0
IyKh83T2I,farah_picota真堂,男,广东,77,258,farah_picota真堂:各香港電視台獨播/首播的2020年春季動畫列表（預測），因疫情原因多數均不在年內播出天藍台（除深夜動畫外均無字幕）遊戲王Sevens（分割放送）、決鬥大師KING、棒球大聯盟2nd 第二部、友情合體 地球防衛隊（暫譯）、認真地不認真的怪俠佐羅利（系列第3輯）、乞嚏大魔王2020(?)、暗影詩章三色台81：爆丸裝甲聯盟、爆旋陀螺 擊爆戰魂 超王、屁屁偵探III、數碼暴龍大冒險：、夢夢貓(?)未定：戰國英雄3（曼迪/羚邦（中間）自日本開播至今都冇第2部）、昨日之歌、小書痴的下剋上2（部份可能由cable購買） *如果喺網播將移除 ,2020/3/15 18:39,3,0,3
IyKewbTib,海淀融媒,女,北京,177,81831,海淀融媒:#海淀战疫一线# 【海淀区森林公安派出所战“疫”vlog】本片讲述海淀区唯一一个森林公安派出所民警们抗击疫情期间一天的工作内容。他们的工作虽没有轰轰烈烈、虽没有血雨腥风，但他们用忠诚与奉献守护着海淀区的绿水青山，用执着与热情护卫着海淀区的野生动植物资源——平凡且光荣。#海淀融媒# @海淀在线 #VLOG[超话]# http://t.cn/A6zoWvIB ,2020/3/15 18:32,2,0,0
IyKerqoN9,这里是甘肃庆阳,女,甘肃,885,77765,这里是甘肃庆阳:【#宅家男子用蔬菜拍大片#：#生姜面粉葡萄梗神还原黛玉葬花#】近日，一组影视经典剪影照走红网络。作者李先生因疫情无法出门，便用食材拍摄作品，尝试还原了多个经典影视剧场景。家里的生姜、面粉、花菜等都成了布景道具。他表示最难的是前期构思，为让细节传神，会反复观看原片寻找灵感。@封面新闻 http://t.cn/A6zSkg4U ,2020/3/15 18:32,1,0,0
IyKe3dA83,物理小鸡,男,四川,43,560,物理小鸡:人为什么要搞思想传播？因为利益，也因为智能限制。比方我家姐这个，早期就经常问我要微信转账，问她是不是没钱了，又说不是（但搞得我要想占她便宜都占不到了是吧）。现在去了广东，为中华民族的伟大复兴而努力奋斗，附带给电饭锅等等类似商品烫金打字，因为疫情期间，广东人一般人性化管理意识不算得落后，乃至此一时期卖菜卖小吃都以微信支付为准，省却现金支付易于病毒流通的一个渠道，但她自己不晓得怎么回事，总是三元两元的银行卡出去，信息叽叽叽手机上进来，烦，于是喊微信转钱，我才想起来问她，是不是现在还不懂微信充值啊？她说，晓得的啊！我说，你晓得个屁哦！于是教她。一旦学会，起码后面两三个月不用我继续给她转钱了这才是进步与思想传播的本质 http://t.cn/R2WxuBu 显示地图 原图 ,2020/3/15 18:31,0,1,0
IyKdSeA3N,厦门晚报,男,福建,487,2609090,厦门晚报:#所有境外进京人员需集中隔离14天#【3月16日起所有境外进京人员均需转送至集中观察点隔离观察14天】在15日举行的北京市新型冠状病毒肺炎疫情防控工作新闻发布会上，北京市人民政府副秘书长陈蓓表示，境外输入已成为北京疫情防控的主要风险，境外输入病例已成为北京新增确诊病例的主体。为有效防范境外疫情输入和扩散，从3月16日零时起，所有境外进京人员，均应转送至集中观察点进行14天的隔离观察，集中观察点将配置专业医护和工作人员，定期开展健康监测，发现问题及时处理。有特殊情况的，经严格评估，可进行居家观察。集中隔离观察期间，隔离人员费用需要自理。（新华网） 原图 ,2020/3/15 18:31,2,0,2
IyKdQa95d,西安网络广播电视台,女,陕西,556,57317,西安网络广播电视台:【纽约时报记者介绍中国疫情防控的视频在外网火了：和美国天差地别】当地时间3月13日，美国《纽约时报》科学与健康的记者Donald McNeil在电视节目中谈到中国的疫情防控，在6分钟内条理清晰地介绍了中国的检疫流程，从如何隔离到彻底打破传播链，以及如何保护医院资源不崩溃，“在战胜疫情上，中国已经取得了巨大的成功，不断的检测、检测、检测，找到病毒”。最后主持人表示，民众肯定会把这一段采访剪出来送到各地卫生部门，因为美国所做的和记者描述的差距还很大。这段视频在推特的观看量近500万。（环球时报新媒体）http://t.cn/A6zSX1Ul ,2020/3/15 18:30,0,0,0
IyKdH4e6V,贵阳晚报,男,贵州,246,1482532,贵阳晚报:【千余工人奋战一线 贵南高铁二标段基本实现复工 】截至3月15日，贵阳至南宁高速铁路二标段已基本实现全面复工，在做好疫情防控的同时，1000多名建设者掀起施工大干热潮，全力确保今年建设任务顺利完成。     贵南高铁全长534公里，其中贵阳北至龙里北52公里线路已经提前通车；本次新建线路龙里北至南宁东长482公里，其中贵州段长200公里，共设7个施工标段。    其中，二标段横跨我省黔南州贵定县和都匀市，起于贵定县昌明镇新安村三号隧道出口，由北向南经昌明、摆龙、上扁左、石板、摆忙、江边、上摆旁等多个村镇后，达到二标段终点上摆旁冲双线大桥桥尾，全长21.353公里，由中铁广州局承担施工任务，工期72个月（6年）。主要施工内容由路基工程、桥梁工程、隧道工程和铺轨工程四部分组成，涵盖多项控制性和重难点工程，包括桥梁6座，全长2.315公里；隧道4座，全长18.011公里，桥隧长度占该标段总里程的95.17%。      从2月24日开始，二标段项目部在严格执行先体检、戴口罩、扫描“贵州健康码”、测体温、分散就餐等疫情防控措施的前提下展开复工。截至目前，14个工点中已有13个复工，返岗复工工人1020人，占工人总数的92%。    “贵南高铁贵州境内7个标段共有‘两桥六隧’8个控制性工程，二标段就占了其中3个。” 二标段项目部党工委书记王杨介绍，这3个控制性工程为:桐子园双向特大桥，全长586米，其3号桥墩100.5米，相当于33层楼的高度，为贵南高铁全线最高桥墩。2号桥墩高95.6米，与3号桥墩跨度为168米；斗篷山一号隧道，全长4000多米；斗篷山二号隧道，全长7805米。该标段地质条件复杂、施工难度大、技术要求高。           自2018年3月正式进场施工以来，项目部科学开展施工策划组织，成立技术攻关小组，确保项目顺利高效推进。截至目前，二标段路基工程已累计完成47.6万方，桥梁工程累计完成桩基灌注437根，隧道工程正洞开挖累计完成5859米，横洞、泄水洞等辅助坑道累计完成1987.8米。        “我们今年计划完成4亿元产值。预计到2022年，二标段线下工程将全部完工。”王杨说。              贵南高铁是我省和我国西南地区第一条设计时速350公里的高速铁路，为国家《中长期铁路网规划》中“八纵八横” 高铁主通道包海通道（包头——海口）的重要组成路段，同时衔接“一带一路”陆路通道。线路北起贵阳铁路枢纽贵阳北站，经贵州龙里，贵定、都匀、独山、荔波，广西环江、金城江、都安、马山、武鸣，终至南宁铁路枢纽南宁东站，于2016年12月26日开工建设，工期6年，预计2023年建成通车。    贵南高铁开通运营后，将与西成、成贵、成渝、渝贵、南广（南宁东——广州南）、广西沿海等高铁共同构成我国大西北和黔川渝地区南下广西北部湾、粤港澳大湾区的又一条高标准、大能力、快速度的钢铁大动脉，贵阳至南宁2小时内可达，比现在经由贵广高铁、柳南客专至南宁将大幅压缩3小时以上，对于促进沿线各地和我国西南、西北地区和两广等地的经济社会发展具有重要作用。（贵阳日报融媒体记者 曾秦 文/图    编辑   瞐彧） [组图共4张] 原图 ,2020/3/15 18:30,0,0,0
IyKdwm55N,动画魂Anitama,男,上海,239,123504,动画魂Anitama:预定于5月2日至5日在东京国际展示场举办的世界最大规模同人志即卖会Comiket 98于15日在官方网站上公开了自己的看法。“为了防止新型冠状病毒疫情的扩大，目前正在进行准备工作，但也有中止和延期的可能性存在”，同时表示“我们将尽可能地为举办而继续努力，如果能得到各位参加者的理解就太好了”，关于今后方针和应对措施将在网站上更新。http://t.cn/A6zoOWaO 原图 ,2020/3/15 18:30,73,57,8
IyKduDgZR,信丰发布,男,江西,475,7057,信丰发布:【挪威首相：将寻求从中国进口医疗物资】英国路透社14日消息称，挪威首相埃尔娜·索尔贝格当日晚间召开新闻发布会称，为防止新冠肺炎疫情进一步扩散，挪威将从当地时间16日起关闭机场和港口，并强化边境管理。同时，挪威政府将寻求从中国进口医疗物资。#挪威将寻求从中国进口医疗物资# 报道称，索尔贝格在14日的新闻发布会上表示：“我们已经决定关闭我们的机场和港口，强化边境管控。” 但即将暂停的只是客运，国际货运并不受影响。此外，挪威将加强其陆上边境的管控，但与瑞典的边境不会关闭。截至当地时间14日，挪威官方公布的新冠肺炎确诊病例已累计达到约950例。http://t.cn/A6zo7Hr7 ,2020/3/15 18:30,1,0,0
IyKdtpmT1,新浪证券,男,北京,2318,3408742,新浪证券:【中信证券：风景这边独好 把握3月最佳配置窗口】中信证券指出，预计全球资本再配置与国内经济修复、产业资本入市在二季度形成共振，共同推动A股在二季度开启年内第二轮上涨。3月下旬既是全球疫情的观察期，也是A股的最佳配置窗口，新旧基建及相关科技龙头依旧是全年配置主线，此外重点关注政策推动下稳就业及促消费相关受益行业。http://t.cn/A6zoOOqL 原图 ,2020/3/15 18:30,27,24,13
IyKdtaltD,上海嘉定,男,上海,716,376646,上海嘉定:【嘉定州桥景区明起恢复开放】#上海战疫# #上海加油# 在严格落实疫情防控要求的前提下，为进一步调整优化防控工作，州桥景区定于2020年3月16日（周一）起恢复对外开放。现将相关开放事宜通知如下：一、开放区域南大街、北大街24小时开放管控，东大街、察院弄限时管控，限时管控时间段为：07:00至21:00。二、 限流措施景区实行客流量管控措施，日承载量不超过每日最大承载量的50%。三、 游览须知入园全程佩戴口罩，自觉接受体温测量及出示健康码，对体温异常的游客将劝阻入园，游园期间保持距离，不扎堆、不聚集。http://t.cn/A6zoOOyG 原图 ,2020/3/15 18:30,5,3,1
IyKdlcD5T,zhurenming,男,北京,206,366,zhurenming:2020年，注定会被载入世界历史。这一年，席卷世界的疾病冲击了所有主要发达国家。最先从中国开始，然后是韩国、日本，接着是欧洲，然后是美国。加上石油价格暴跌，世界股市狂泻，整个世界都在颤抖。在意大利，有医护人员形容，就像战争爆发了，有限的ICU资源只能留给生存机会更大的年轻人，老年人不得不被放弃，几乎和战争年代一样，人们面对死亡和恐惧。修昔底德定律注定一个大国的崛起必然建立在上一个大国的尸体之上，而中国的崛起或者更准确的说是复兴，不是靠对另一个大国的战争，而是靠面对席卷世界的流行病而确立的。中国自身的实力，能够最先从疾病的打击中恢复过来，经过这次考验，中国GDP应该和美国平起平坐了。而14亿人口和中央集权的政治体制，使中国对美国有无可超越的优势。2020后，中国和美国隔着太平洋决定世界，中国的复兴标志就是2020席卷世界的疾病之后。就像流感爆发在第一次世界大战结束时一样，一战之后美国代替英国成为世界的领导者。这次疫情也出现在中国复兴的关键时刻，中国在此之后必将成为世界的领导者。历史总是惊人的相似！ ,2020/3/15 18:29,0,0,0
IyKde6Vj7,魅力睢阳,女,河南,1222,12960,魅力睢阳:#魅力睢阳# 【商丘市人民政府关于启动第二批储备猪肉投放工作的通告】为保障疫情期间猪肉市场供应，满足广大群众消费需求，市政府决定启动储备猪肉投放工作，现将有关事项通告如下：一、投放品种冷鲜猪肉（带皮前腿肉、带皮后腿肉、带皮五花肉、排骨等）。二、投放时间2020年3月16日～22日，共计7天。三、投放地点商丘主城区共设立10个政府储备猪肉投放点，每个投放点悬挂“商丘市政府储备猪肉指定投放点”横幅，广大群众可就近购买。具体投放点如下：（一）睢阳区投放点安奇乐易南京路店（南京路）安奇乐易睢阳店（凯旋路与香君路交叉口）弜米鲜生超市（方域路农贸市场门口）丹尼斯金穗店（南京路）（二）梁园区投放点安奇乐易团结路店（团结路）大润发超市（归德路与团结路交叉口）丹尼斯凯旋店（新建路与八一路交叉口）丹尼斯建设店（凯旋路与建设路交叉口）阿拉惠生鲜超市（建设路）（三）示范区投放点安奇乐易豫苑店 （豫苑路）四、消费提示如发现肉品质量问题，请凭购物凭证，及时前往储备猪肉投放点联系处理或向有关部门投诉。欢迎社会各界进行监督，对不按要求进行销售的投放点，相关部门将及时予以查处，严重者即时取消投放资格。投放期间各投放点要严格执行疫情防控措施，请广大群众自觉佩戴口罩并间隔一米排队购买。监督投诉电话：市商务局          2560801市市场监管局  12315 2020年3月14日 http://t.cn/RyhHqFl 显示地图 ,2020/3/15 18:29,0,0,1
IyKdcBNkd,啵了个咕w,女,湖南,483,666,啵了个咕w:今天是喵喵失踪的第五十二天，从新年的第一天到现在也过去了五十二天，疫情也逐步走向尾声。找过她很多次无数次在楼道的嚎哭和枕巾上的眼泪都换不到她回家。昨晚又梦见她了，我在楼道大声叫喊直到脱力，直到爬着，直到死去……它也终于出现了，我却不能摸摸趴在我怀里的她，毕竟当时我只是个与躯体抽离的灵魂。她寻来老鼠，叼来垃圾桶里翻找的残羹剩饭，见我一口不吃她也只能静静地看着我躺着，最后的最后她也没有吃下一口饭，只是陪着我，饿死在我怀里。好想你。 ,2020/3/15 18:29,0,0,0
IyKd7g02B,性感腹肌快回来,男,河南,161,2077,性感腹肌快回来:你看过大山见过河流，追过大马赶过羊群，你挨过毒打有过恩宠，啃过柳絮扑过白雪，你有过和你打闹的狗友，也有过爱你疼你的主人你陪我一起压过马路，也陪我一起赏过月亮你陪我一起渡过疫情，也陪我一起睡过懒觉你经历了我能让你经历的所有可唯独欠你一次一个星期后的生日芒果，对你的生活记录在这一刻结束了 ,2020/3/15 18:29,0,0,4
IyKcEDxDE,武汉视觉艺术研究,男,湖北,5441,584,武汉视觉艺术研究:【视觉空间】全球疫情：#武汉视觉艺术研究# 【#意大利切内市市长病逝# 系该国首位染疾殉职地方官】中新网3月15日消息，据欧联网援引欧联通讯社报道，意大利伦巴第大区是全国新冠肺炎疫情最严重的地区，大区所辖的贝加莫市则是意大利疫情最严重的省府所在地。贝加莫省府14日通报，该省所辖市镇切内市(Cene)市长因感染新冠肺炎病毒不幸病逝，成为了意大利首位感染新冠肺炎病毒殉职的地方官。 据报道，自意大利北部地区新冠肺炎疫情爆发后，切内市年逾七旬的市长乔治·瓦洛蒂(Giorgio Valoti)在忙于日常市政工作的同时，为抵御疫情始终身先士卒，亲自安排各项隔离防疫工作，并协助患者就医，在广泛地与民众接触中不幸被病毒感染。几天前，瓦洛蒂身体突感不适，经检测确诊已感染新冠肺炎病毒，并住进了当地一家医院隔离治疗。3月12日，瓦洛蒂的病情开始加剧，被送入重症监护室进行抢救。当地时间13日凌晨，瓦洛蒂病情进一步恶化，终因抢救无效病逝，享年70岁。瓦洛蒂为意大利联盟党党员，在当地具有广泛的影响力和民众支持度。瓦洛蒂病逝后，意大利联盟党对瓦洛蒂的不幸殉职表示哀悼，并向家属表示慰问，称瓦洛蒂的离去是联盟党的重大损失。#意大利切内市市长因感染新冠肺炎病逝#http://t.cn/A6zoZAKr （图据央视） 原图 ,2020/3/15 18:28,0,0,0
