微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IDvi1mGNk,Vinegar_-,男,湖北,706,397,"Vinegar_-:2020年4月15日下午1时45分，奉化援鄂医疗大部队平安抵达奉化。分别67天，同在抗疫一线的“警医”情侣，终于相见。钟凯是奉化大桥派出所的一名民警，疫情期间，留在奉化，肩负守护家乡的重要使命。钟凯的女友程星是奉化区人民医院的一名急诊科护士，在疫情爆发初期，自愿报名参加了援鄂行动，在钟凯生日那天随援鄂医疗大部队一同奔赴疫情前线，展开抗疫救灾支援行动。虽然疫情让二人身居异地，但他们同时在不同岗位上坚守如一，他们的心始终连在一起，就如同在这场疫情面前，无数个挺身而出的战士们，他们有着共同的使命接受挑战，战胜疫情，保护人民，守卫国家。在长达两个多月的支援后，这场战役终于迎来希望的曙光。二人在相见时的喜悦，夺眶而出的泪水凝聚了太多太多的羁绊。离别时的不舍，对彼此的担忧，此次挑战的艰巨....凯旋而归，胜利的战歌为你们吹响。一个拥抱，治愈这两个月来所有的挫折与困难，一次爱抚，为你抹平心中所有的压力与痛苦。""Can we always be this close forever and ever and ever""就如歌词所说，我们能否永远如此亲密无间，矢志不渝，直至永远。向你们表达最诚挚的谢意，致以最最尊敬的礼遇。感谢你们对国家的热爱，对使命的坚守。你们辛苦了，欢迎回家，我们的骄傲，民族的英雄。谢谢你们为我们拼过命！向你们致敬！此次疫情更是坚定了援鄂天使和民警男友之间的情谊。“右手敬礼，左手牵你，此生为国，此心为你，不负祖国不负你！”就是对他们的爱情最好的诠释吧 http://t.cn/A6w6NCjX ",2020/4/16 1:41,7,1,0
IDvhTEDnI,博弈与多边均衡,男,上海,33,1440,博弈与多边均衡:在美国，SARS-CoV-2的诊断检测只能通过公共卫生实验室进行，并优先用于患有严重疾病或已明确危险因素的患者。因此，对于无危险因素的轻度流感样疾病患者，其社区传播发病率仍不明确。出于大公共卫生战略思考，遏制COVID-19疫情以有限的社区传播为前提，当前美国的防控重点，也已从「外防输入遏制阶段」转为「内防社区传播缓疫阶段」，提示确定轻度流感样疾病在社区的传播速度至关重要。2020年3月31日，B... http://t.cn/A6w6N9bp 原图 ,2020/4/16 1:41,0,0,0
IDvgZwe2G,全麦_,女,福建,926,159,全麦_:青春诗会#范丞丞 有时候生活真会欺骗你#在疫情最严峻的时刻，是什么力量让我们守望相助？假如生活欺骗了你，或许“站在甲板上，才发现，大海湛蓝，阳光普照”。#青春诗会#第二期，青年演员@范丞丞Adam0616 为我们朗读诗歌《有时候生活真会欺骗你》，听听他对生活的思考。 http://t.cn/A6wiYBd2  ,2020/4/16 1:39,0,0,0
IDvfcpNhr,Lucky--球,男,其他,65,23,Lucky--球:【新加坡首富又换人了，卖呼吸机的挤掉了卖火锅的】两个出生于中国的商人，眼下正在轮流坐上新加坡首富位置：一个是卖火锅的，一个是卖呼吸机的。截至4月15日下午收盘，迈瑞医疗创始人兼董事长李西廷身家980亿元，海底捞创始人兼董事长张勇身家936亿元。两人均已移民新加坡，因为新冠肺炎疫情，卖呼吸机的终于成功实现反超卖火锅的，当上了新加坡首富。http://t.cn/A6w69xSR ,2020/4/16 1:34,0,0,0
IDveMECYR,天蝎谵语者,女,内蒙古,953,153,天蝎谵语者:文章指出，中国秉持人类命运共同体理念，中国政府始终本着公开、透明、负责任态度，及时向世界卫生组织以及有关国家和地区通报疫情信息，第一时间发布病毒基因序列等信息，毫无保留同世卫组织和国际社会分享防控、治疗经验，积极开展抗疫国际合作，携手应对共同威胁和挑战，坚决维护中国人民生命安全和身体健康，坚决维护世界各国人民生命安全和身体健康。http://t.cn/A6wi3wdO ,2020/4/16 1:33,0,0,0
IDveEp1Sv,i蜗牛先生,男,广东,769,811563,i蜗牛先生:美法院5月1日开庭起诉中国，还有几个国家紧随其后...以美国为首、印度，英国、意大利，澳大利亚等国跟进配合，营造舆论，想以舆论为基础推行法案，掠夺中国财富，摧毁中国制造业，瓜分中国的市场份额。对于各国所谓的“索赔”，这是想太多了，不将力量用在全力抗疫，而是想着法怎么敲诈中国，历史虽然总是朝着相同的规律演进，但不同的是，如今的中国，已经不再是清末那个积贫积弱的中国。可以说，他们不仅误判了疫情，更误判了中国的实力！ 原图 ,2020/4/16 1:33,132,25,44
IDvdLsyR5,同乐城彩票招商,男,台湾,131,31314,同乐城彩票招商:#英超# #阿森纳# 希望之星！阿森纳接近签费耶诺德16岁小将博加德  16岁的博加德是荷兰U16国家队的队长，本赛季，他为费耶诺德U17队出场19次。这位新星的转会费预计不会太高，阿森纳和费耶诺德目前都在经受疫情给财政带来的巨大影响。据悉，阿森纳高层目前希望主帅阿尔特塔能够通过战术调整和训练挖掘现有球员的潜能。枪手目前有信心击败其他对手，签下博加德。  除了热刺和阿森纳，AC米兰、尤文图斯、沙尔克以及多特蒙德等球队都对博加德很感兴趣。博加德还有个哥哥曾经在切尔西青训营受训，目前效力于霍芬海姆。  [组图共9张] 原图 ,2020/4/16 1:31,0,0,0
IDvdnftoj,赵木杉_ATTO,男,陕西,2145,69114,赵木杉_ATTO:【#疫情期间日本议员流连风俗店# 被抓包后给出神理由】4月14日，日本媒体曝光，有议员在紧急事态期间仍流连风俗店。4月9日，在野党议员高井崇志前往一家风俗店，逗留约两个小时。高井崇志解释：“眼镜坏了，去了新宿常去的那家眼镜店，想看看歌舞伎町变成什么样，被店里招客的人搭话，就进去了。”#日本议员疫情期间去风俗店享乐#@世面 http://t.cn/A6wi9YzY ,2020/4/16 1:30,0,0,0
IDvdlsKwf,36氪,男,北京,972,3087994,36氪:【聚美优品黯然告别纽交所，但陈欧已备好下一个资本故事】4月15日，随着私有化交易完成，#聚美优品将从纽交所退市#。从当年的电商明星，到如今的黯然退市，聚美优品虽已跌落神坛，但陈欧已备好下一个资本故事。#氪君领读#：○随着4月15日私有化交易完成，聚美优品结束为期六年的美股上市生涯。○聚美优品曾是电商行业的明星，创立仅四年便赴美上市，但在遭遇假货风波后，业绩和股价大幅受挫。○在聚美优品电商业务失意之时，陈欧投资的共享充电宝企业街电却发展迅猛。疫情下充电宝行业备受打击，美团趁虚而入，街电也正遭遇考验。了解更多详情请阅读：http://t.cn/A6w665eM；本文来自深响，作者：鸿键。 [组图共3张] 原图 ,2020/4/16 1:30,65,20,22
IDvdlsK5l,石头FM,男,上海,1189,130722,石头FM:#全球疫情# 新冠病毒大流行肆虐，各国政府的反应能力受到严峻考验。 《HARDtalk》主持齐娜卜·巴达维请来联合国秘书长安东尼欧·古特瑞斯接受访问。他发起人道主义协同应对计划，专注于协助40个最脆弱的国家。安东尼欧·古特雷斯认为全球行动是对抗病毒的唯一方法。如果缺乏支持，疫情在贫穷国家的冲击会更特别严重。但他的计划有多实际？谁会为这个计划付钱？via BBC  #联合国秘书长古特雷斯# http://t.cn/A6w6CXNe ,2020/4/16 1:30,4,6,3
IDvcwEvqT,渊博的Sunsine嘟嘟,女,北京,198,109,渊博的Sunsine嘟嘟:#Juno&Lachlan# #海外抗疫日记# #澳洲疫情# 一个猝不及防的更新之——澳洲超市竟然被抢空了！维州目前已经宣布进入紧急状态，但除了大型活动被取消以外还没有感受到什么大的改变。封城还遥遥无期，学校也没有全部停课。然后我也是真的没想到，超市是见证维州进入紧急状态的唯一地点…… http://t.cn/A6zOATfa ,2020/4/16 1:28,0,0,0
IDvcaaNHd,叶飞私募冠军直说,男,上海,3784,593787,叶飞私募冠军直说:【欣龙控股：疫情带来的市场机遇属阶段性特殊情况 可持续性难以准确预测】4月15日讯，欣龙控股发布股票交易异常波动公告称，因受新冠肺炎疫情影响，公司生产的医疗、卫生防护用品原材料无纺布市场需求大幅增加，经营业绩同比大幅增长。疫情带来的市场机遇属于阶段性的特殊情况，其可持续性难以准确预测，对公司经营业绩的后续影响具有较大的不确定性。点评：意思就是我现在很牛逼，真的很牛逼，但是牛逼到什么时候，不确定。 ,2020/4/16 1:27,2,0,1
IDvbDpbRZ,MayHou87,女,上海,305,957,MayHou87:今天BU head跟我one on one at Starbucks(很囧的是点的气泡水没拧开因为特意准备的时候涂了护手霜 太滑）“我最好的spm一定要去最好的产品“然后对于这个传说五十年不遇的重磅产品的宏伟蓝图好一番描述，当然宏伟蓝图也不算为过，因为这几乎是BU的全部priority，公司在疫情下的唯二希望的之一，只能成功，没有失败。老板叫我exciting，最好的产品未来一定是充满无限可能性，我却觉得亚历山大另外，学无止境，年初刚把EGPA和白介素5学明白了，这回又要学SLE和各种单抗，对于只学过各种化学的药学生来说，医学完全是另一门学科，用我妈的话来说，我都是现学现卖晚上用柠檬汁压压惊，但海南青柠檬真的很难喝 原图 ,2020/4/16 1:25,4,0,2
IDv9Qfamz,于于于涛涛涛,男,辽宁,527,180,于于于涛涛涛:4月15好号新加坡新冠肺炎新增确诊为447例！累计3699！按照新加坡的国土面积和人口密度！这个情况确实有些严重了！新加坡政府也终于开始强制要求民众出门佩戴口罩！（两周岁以下儿童，跑步的时候不用带口罩！这也是够奇葩的了）新加坡的民众还是很听政府的公告的！今天去超市买菜 看到所有人佩戴了口罩！黑色的口罩是新加坡政府制作的！发给民众的 据说是可以清洗，反复使用的！超市结账的地方全部画了线！排队的时候必须按照规定留有一定的安全距离！作为在新加坡工作的中国人！还是希望新加坡能够控制住疫情！中国的大使馆很久之前就开始给中国公民发口罩了！我有的朋友已经领到了！我们祖国在这一点上比其他国家做的都到位！为祖国点赞！！！ http://t.cn/EZufoGA 显示地图 [组图共5张] 原图 ,2020/4/16 1:21,2,0,0
IDv9BvuBd,雨天晴天都咁愛,女,广东,193,144,雨天晴天都咁愛:现在每天烦恼的事儿是小宝贝的便秘还没好，太可怜了，心疼啊，希望能够赶紧好起来。近来小可爱进步最大的事是似乎分离焦虑没有那么严重了，不再要我抱着不给我去上班了，反而会跟我说拜拜，给我飞吻😘超棒的！小可爱乳牙萌出的顺序似乎跟其他小朋友有点不同，居然是长虎牙再长门牙，很快就有八颗啦，哈哈笑起来真可爱。小可爱不喜欢束缚，不喜欢戴帽子，不喜欢任何让她感觉到束缚的东西套在她身上，但突然有一天她终于肯带口罩了，大概是太想出去玩了吧！小可爱是个爱笑的女汉纸希望这场疫情快快过去，想带小宝贝出去看看更多的好风光。 原图 ,2020/4/16 1:20,3,0,4
IDv9qA7y0,宅客小宅,男,广东,606,159202,宅客小宅:深夜聊一聊当下的电影市场。受新冠病毒的影响，全球的影业或者影视制作公司都处于停滞状态。目前内地已经逐步恢复，但院线和影视公司这种人员密集型企业或场所依旧无法正常运行，或许会再持续个大半年，换句话说，整整一年有可能都无法进院线观看电影。那么对于观众来说，无非是将目标从院线转为流媒体，或者是私人影院，但你想拥有院线那种大屏和3D声效的震撼，怕是很难，但至少不会没得选择。我所知道的不少本站的用户家里的家庭影院配置都不错，更有部分已经用上了5.1.2甚至是7.1.4的沉浸式音响，再配个65寸以上电视，或者100寸以上的投影仪，似乎问题都可以顺利解决。再不济，音效方面用个soundbar也可以缓解一下。目前无论是电视还是投影又或者是音响设备，都不再高高在上，万元左右打造一个小型的4K HDR+3D沉浸式音效的家庭影院绰绰有余。重点则是片源，4K片源要么流媒体，要么4K蓝光影碟，又或者大家都懂的渠道。流媒体的话，当下这种情况，不少影视公司已经决定将部分影片从院线转战至流媒体了，像之前我们都有报道的，《隐形人》、《魔发精灵2》等院线片纷纷转向流媒体，对于观众来说，可以看到新片当然非常高兴，对于影视公司来说，在院线纷纷停滞的情况下走流媒体路线，将损失降低，也无可厚非。最惨的是谁？还是院线以及相关经营者。今天看到的消息，中国内地已经有5328家影视公司注销，影院更惨，就万达来说，一季度预亏5.5亿元-6.5亿元，去年同期为盈利4亿元，同比下降超200%。一些小型院线的关门已经不可避免，毕竟成本太高了，店租、人工、水电甚至还有杂七杂八的东西，一个月几十万甚至上百万的投入，0收入的情况下能维持多久？今年会改变很多行业的规则，电影院可能首当其冲。但似乎现在也没有什么办法可以解决，因为毕竟院线是落地项目，不是纯线上项目，他们能做的，只是等待疫情完全过去。 ,2020/4/16 1:20,10,7,9
IDv98xqXt,K线掌门人,男,广东,160,134,K线掌门人:002041登海种业品种优势待提升，转基因概念提振情绪：公司主力品种推广时间已较长，产品老化导致竞争力逐步缺失；而新品种登海511、533等推广面积仍较小，近期获批的国审品种储备需3~5年才能推广。    故我们认为公司产品线有一定程度断档，整体竞争力尚需提升。    但近期农业部再度推进转基因育种，其中2个玉米品种获批生物安全证书，行业整体投资情绪因此提升。向前看，我们认为我国玉米转基因育种的商业化空间较大，当前处于早期具有较多不确定性，而公司作为玉米制种头部企业，具有一定技术储备，如能把握机会，长期或有机会从中受益。    新冠病毒疫情对公司的负面影响有限：近期新型冠状病毒疫情下，公司复工延迟，且物流受阻，增加了渠道正常发货难度。但我们判断疫情影响偏短期，且公司业绩主要体现在四季度，故我们也认为疫情的影响相对有限。 原图 ,2020/4/16 1:19,0,0,0
IDv92k640,江西公务员资讯官微,男,江西,230,17660,江西公务员资讯官微:2020年4月16日 微简报 星期四，农历三月廿四！今日简报：1、最新统计数据：全球新冠肺炎确诊病例突破两百万，累计死亡病例达128011例；2、四部委：外籍人员隔离费用自理，未参保者先救治后收费；3、广东推动汽车家电下乡：农村居民新购买新能源车或燃油车可获补贴；4、杭州：10月1日起80岁以上老人可享每月不少于3小时的免费居家养老服务；5、《宁波市养犬管理条例》6月1日起施行，遗弃、虐待犬只最高罚2000；6、汉堡王母公司宣布进入破产管理，汉堡王中国回应：在中国市场加大投入继续开店；7、上海16区幼儿园招生政策发布，不得对幼儿和家长变相测试、不得损害幼儿身心健康，不得提前招生；8、哈尔滨市居民可自愿预约新冠病毒核酸检测：270元/人次；9、新加坡强制要求民众外出戴口罩：首次违反罚1500元；10、波音危机不断：今年3月共有150架737MAX订单被取消；11、英国政府预测今年GDP下降13%，为300年来最严重衰退；12、特朗普宣布停缴世卫组织会费，理由是世卫组织在处理新冠疫情上不力，导致疫情在全球大暴发。 ,2020/4/16 1:19,1,0,0
IDv8SieK7,夜兮兮0911,男,四川,994,324,夜兮兮0911:#Juno&Lachlan# #海外抗疫日记# #澳洲疫情# 一个猝不及防的更新之——澳洲超市竟然被抢空了！维州目前已经宣布进入紧急状态，但除了大型活动被取消以外还没有感受到什么大的改变。封城还遥遥无期，学校也没有全部停课。然后我也是真的没想到，超市是见证维州进入紧急状态的唯一地点…… http://t.cn/A6zOATfa ,2020/4/16 1:19,0,0,0
IDv8LvWtR,梅完莓了,女,北京,1413,12795,梅完莓了:#王一博读诗鼓励世界青年#  王一博wyb  #青春诗会#博子哥真的是正能量偶像在青春诗会朗诵了《大世界小世界》太苏了，温柔的声音让我感觉自己的心灵都变平静了这首诗写的非常好视频也超级让人感动走过这段抗击疫情的岁月爱，终会到来！———————小尾巴的分隔线———————王一博有翡 陪你到世界之巅 陈情令 闭嘴爱吧王一博人间至味是清欢 天天向上 极限青春 创造101 王一博谢允 蓝忘机 季向空 齐景轩 昌林 林佳一 王一博蔚逸晨 滕净 赵书宇 林进 王一博跨界全能艺人 超级偶像 天天兄弟 歌手 演员王一博舞者 主持人 赛车手 摩托车 滑手 滑板 导师@UNIQ-王一博 http://t.cn/A6w69G3n ,2020/4/16 1:18,53,5,127
IDv8BsVw7,走南闯北0719,男,湖北,77,7668,走南闯北0719:【#哈尔滨8例新增本土确诊病例轨迹公布#，道外区启动二级响应】2020年4月15日，黑龙江新增确诊病例8例，新增境外输入确诊病例14例。当日，哈尔滨市道外区发布疫情升级管控通知：自2020年4月15日起，道外区疫启动疫情防控二级响应。每两天一户一人出行，外来人员和车辆禁入小区。@一手Video http://t.cn/A6w6f13K ,2020/4/16 1:18,0,0,0
IDv8x0OmM,张小盒zz,女,其他,418,723,张小盒zz:今天算是疫情以来最忙的一天。但一下午仍然什么事都没有。玩了一下午手机。刚感觉有点困意的时候看时间四点半要下班了。回家吃完饭妈妈说要去医院看病人。我就自己在家躺着眯着了。晚上十点钟惊醒还没加班呢。打开电脑打了几张单子就睡不着觉了。什么时候开始天天过的这么索然无味了。嫌弃自己过的越来越不开心了。 ,2020/4/16 1:18,1,0,8
IDv8dbyWU,二次创作,女,北京,102,158672,二次创作:中国记者在一次采访结束后返回塞尔维亚的老城区的路上，被一辆警车拦了下来。因为塞尔维亚因为疫情关系实行宵禁。我们中国记者的当地朋友就跟警方解释说，她们是中国国家电视台的记者，话音未落对方就退了一步，并向我们的中国记者敬礼，还用对讲机跟同事说：中国国家电视台，前方请放行。  http://t.cn/A6w69Z2P ,2020/4/16 1:17,8,3,3
IDv844Ru0,爱健康的卉桂鸿,男,四川,497,426,爱健康的卉桂鸿:#Juno&Lachlan# #海外抗疫日记# #澳洲疫情# 一个猝不及防的更新之——澳洲超市竟然被抢空了！维州目前已经宣布进入紧急状态，但除了大型活动被取消以外还没有感受到什么大的改变。封城还遥遥无期，学校也没有全部停课。然后我也是真的没想到，超市是见证维州进入紧急状态的唯一地点…… http://t.cn/A6zOATfa ,2020/4/16 1:17,0,0,0
IDv7R5ALS,浪沫湾,男,贵州,6038,2238,浪沫湾:刚果（布）新增43例新冠肺炎确诊病例 累计117例当地时间4月15日中午，根据刚果（布）卫生部的数据和Vox电视台的报道，该国新增43例新冠肺炎确诊病例，累计确诊117例，治愈11例，死亡5例。新增确诊病例中有1例位于盆地省（Cuvette），1例位于桑加省（Sangha），疫情已逐渐向北部地区扩散。（http://t.cn/A6w6KFRn [组图共2张] 原图 ,2020/4/16 1:16,0,0,0
IDv5D5bHq,御姐洋洋的小幸福2012,女,湖南,257,67,御姐洋洋的小幸福2012:#Juno&Lachlan# #海外抗疫日记# #澳洲疫情# 一个猝不及防的更新之——澳洲超市竟然被抢空了！维州目前已经宣布进入紧急状态，但除了大型活动被取消以外还没有感受到什么大的改变。封城还遥遥无期，学校也没有全部停课。然后我也是真的没想到，超市是见证维州进入紧急状态的唯一地点…… http://t.cn/A6zOATfa ,2020/4/16 1:11,0,0,0
IDv5ubtC4,成都商报,女,四川,900,21024937,成都商报:【WHO：#已有900多项涉新冠临床试验注册# 近百项进入第四阶段】新冠疫情之下，为尽快生产疫苗，许多国家纷纷开始了各种关于新冠病毒的临床试验。据世卫组织（WHO）最新数据统计，自疫情爆发以来，截至4月6日，在WHO国际临床试验注册平台（ICTRP）上登记注册的临床试验已达900多项，其中明确进入第四阶段的临床试验近100项。据红星新闻统计，国际临床试验注册平台在2个多月里共登记涉及新冠病毒的927项临床试验，涵盖针对新冠病毒的诊断、治疗方法，药物、疫苗研发等。其中以中国登记注册的临床试验最多，共685项，约占73.8%。http://t.cn/A6w6Kcet 原图 ,2020/4/16 1:10,27,6,1
