评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/5128652622,飞舞的candy,女,其他,928,363,70,回复@孤单的温柔lovevivi:我不认识她。是我们市区的。我天天在家不出门…孕妇很恐慌的,0,2020-01-30 07:19
https://weibo.cn//u/6981811694,-Aohua最酷_,女,其他,71,276,74,回复@o小姚妹妹o:玛德,0,2020-01-30 07:17
https://weibo.cn//u/6152229670,jokkss,男,上海,3880,321,224,回复@兔看美食:其实以前还有个王志也很牛逼,0,2020-01-30 04:00
https://weibo.cn//u/3802285242,Lamnan_,男,广东,38,392,165,回复@山岚海风:要做临床实验,0,2020-01-30 02:57
https://weibo.cn//u/2438026010,Unclear-Li,男,其他,3632,1559,1174,回复@章dog的小胖:我是个垃圾，小学都没毕业，这疫苗要是能做出来我求您多打几次，可好了,0,2020-01-30 02:21
https://weibo.cn//u/6449502266,傲娇的猫u,女,湖南,24,80,261,回复@浅墨重彩:疫苗才不是给得病的人注射的呢。需要你去参加比较合适呢,0,2020-01-30 02:01
https://weibo.cn//u/6974238472,快贴我肚皮,女,其他,350,210,24,回复@阿阿阿阿阿狐:笑死我了天哪,0,2020-01-30 01:59
https://weibo.cn//u/5960454725,暴走小迷儿,女,浙江,2,218,8,回复@deammc:快别酸了,0,2020-01-30 01:51
https://weibo.cn//u/1005639261,浅墨重彩,女,青海,2727,680,174,回复@傲娇的猫u:那么多得病的不差我一个吧。,0,2020-01-30 01:51
https://weibo.cn//u/1005639261,浅墨重彩,女,青海,2727,680,174,回复@biubiubiu阿茶:你行你上,0,2020-01-30 01:50
https://weibo.cn//u/1005639261,浅墨重彩,女,青海,2727,680,174,回复@心叶子:哦哦 好的谢谢啊 我还以为就是签个字呢。。谢谢科普,0,2020-01-30 01:50
https://weibo.cn//u/6560502035,你好可爱的人,男,其他,94,129,11,回复@Unclear-Li:片面分析的拿出来你的知识否定疫苗的意义，不如你报名做做贡献？敢问您是哪方面的大拿？,0,2020-01-30 01:48
https://weibo.cn//u/5515332241,Mimosa--HH,女,浙江,56,144,57,回复@粗糙的小脑袋:绍兴呀,0,2020-01-30 01:47
https://weibo.cn//qianzi007,神二儿,男,山西,1759,17957,2001606,     举报             赞[0]         回复             2020-01-30 01:46:52 来自网页,0,2020-01-30 01:46
https://weibo.cn//u/5636321005,周遭也陆沉ww,女,其他,578,479,458,回复@大番薯的瘦高朋友:我说最少了吧,0,2020-01-30 01:44
https://weibo.cn//u/2306680584,魔羯女不腹黑,女,浙江,151,152,344,浙江一直像一个勤勤恳恳的二儿子，没有嫡子的珍爱没有小儿子般的宠爱，出事有事自己扛自己解决，其他表哥表弟堂哥堂弟有事他都第一个举手帮忙，哈哈哈哈哈，好形象，希望浙江可以一直以民为本，好好发展改革制造业等传统企业,0,2020-01-30 01:35
https://weibo.cn//u/5871904994,一咩咩都不敢多吃,女,广东,16,49,82,回复@现在ing-1019:我搞笑？我接受到的传播的消息就这样，反而你一上来就特别冲的，怎么？你很高贵？只有你接受的消息准确？,0,2020-01-30 01:22
https://weibo.cn//u/1751853425,QNMLGBDCNM,男,山西,300,426,444,回复@Quinn-Jiang:最算上市也不可能每个人都可以用到,0,2020-01-30 01:08
https://weibo.cn//u/7313454625,腾旅通智能手机pos,男,其他,2,18,3,回复@Asoka731:难听的，专业人士出来发声不该说普通话还说家乡话?,0,2020-01-30 01:05
https://weibo.cn//u/1900856677,Quinn-Jiang,男,江西,1868,560,499,回复@QNMLGBDCNM:一年还得是动物实验后人体实验以及各项审批一路绿灯才可能差不多,1,2020-01-30 01:01
