评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/2733021593,不熬夜的欣欣欣,女,云南,64,270,134,回复@baby允在_君吖:昆明25号，有119个去缅甸旅游的武汉回不去的落长水了，我觉得安保系统可能也不能做得很好吧，万一有人跑出来怎么办😭😭😭,0,2020-01-28 13:24
https://weibo.cn//u/1922595391,Intuition_crayon,女,其他,765,269,114,回复@顾九青:那相当于澜沧也来不了了嘛,0,2020-01-28 13:24
https://weibo.cn//u/5279457148,佳佳Baby5279457148,女,云南,1,32,29,回复@11th-of-January:全部都给武汉要是云南也沦陷就老火了了，从武汉回云南的有100多人,0,2020-01-28 13:20
https://weibo.cn//u/1817322293,Hsuan-fu,男,北京,2895,739,339,回复@钱情不空就OK:她们回家的时候就一定知道有疫情了？她们就一定知道自己已经患病或者是携带者了？,0,2020-01-28 13:20
https://weibo.cn//u/5279457148,佳佳Baby5279457148,女,云南,1,32,29,回复@successs66161:嗯嗯，你去看央视新闻有一条微博说的,0,2020-01-28 13:19
https://weibo.cn//u/6297412351,successs66161,女,海外,2632,667,28,回复@佳佳Baby5279457148:？？？,0,2020-01-28 13:18
https://weibo.cn//u/1909169322,玥婳,女,其他,5196,484,65,转发微博,0,2020-01-28 13:17
https://weibo.cn//u/5772335633,钱情不空就OK,女,云南,104,61,76,回复@Hsuan-fu:现在是什么时候，是回娘家的时候吗？,1,2020-01-28 13:14
https://weibo.cn//u/5224196089,C罗的姘头,女,云南,185,149,272,回复@宅就是为社会做贡献:可不是 我都跟自己吵一天了,0,2020-01-28 13:09
https://weibo.cn//u/3748303391,沐曦汐木,女,云南,61,150,1092,回复@Acolasia_普某某:河口倒是确诊一列 只说是河口在武汉读书回来的二十岁  如果是去小白牙那个么她建水都有风险了,0,2020-01-28 13:08
https://weibo.cn//carolinajade,蓝色的兰色风铃草,男,上海,3492,740,295,回复@蓝色的兰色风铃草:查到了，红河州呢第二例是河口呢,0,2020-01-28 13:08
https://weibo.cn//u/3314175921,吴亦凡的少女红,女,云南,13,242,116,回复@月七呱唧呱唧:文山人民同样瑟瑟发抖,0,2020-01-28 13:04
https://weibo.cn//u/5345834608,云水慕,女,浙江,711,664,121,回复@洛眸星海:真呢he人，想到再过几天就要回克上班好害怕啊,0,2020-01-28 13:04
https://weibo.cn//u/5261840885,神颜Jessica,女,云南,4477,356,372,回复@胡椒味的千纸鹤:紫云酒店,0,2020-01-28 13:02
https://weibo.cn//u/5279457148,佳佳Baby5279457148,女,云南,1,32,29,回复@successs66161:说是一个冠形病毒病人可以传染2~3人,0,2020-01-28 13:01
https://weibo.cn//u/5279457148,佳佳Baby5279457148,女,云南,1,32,29,回复@鹰翼狼魂:我们隔壁村有好多外省打工的。有好几个从武汉回来的去医院查出得冠形病毒来已经送昆明隔离了,0,2020-01-28 13:01
https://weibo.cn//u/5279457148,佳佳Baby5279457148,女,云南,1,32,29,回复@柠檬精ioi:一样的咋云南落后，思想传统还固执，拗不过，天天串门串户的，打牌打麻将,0,2020-01-28 12:59
https://weibo.cn//u/5279457148,佳佳Baby5279457148,女,云南,1,32,29,回复@我想见绒绒养猫猫:哈哈哈哈,0,2020-01-28 12:58
https://weibo.cn//u/2694189257,喝蓝月亮千杯不醉,女,重庆,515,384,349,昆明的那7个都是哪个区的,0,2020-01-28 12:58
https://weibo.cn//u/5279457148,佳佳Baby5279457148,女,云南,1,32,29,回复@钱情不空就OK:我们村也有嫁武汉的虽然她在昆明工作不知道，疫情期间有没有回过武汉,0,2020-01-28 12:58
https://weibo.cn//u/6525898319,Rich8715,男,其他,17,307,15,回复@baby允在_君吖:气半死了，无语啊，草菅人命！拿江浙沪和云南老百姓的命当劈柴烧吗？ 不欢迎湖北人！统统有多远滚多远，来了给你火化了,0,2020-01-28 12:57
https://weibo.cn//u/5279457148,佳佳Baby5279457148,女,云南,1,32,29,回复@钱情不空就OK:我们隔壁村就有从武汉打工回来的，结果得冠状病毒被送昆明隔离了,0,2020-01-28 12:57
https://weibo.cn//u/6028510120,是王十七啊,女,云南,633,266,147,回复@啊哈-大傻丹:等疫情结束了您多走走逛逛看看吧。多出去看看不至于说出这种话。您医学水平高您倒是去啊。,0,2020-01-28 12:57
https://weibo.cn//u/5279457148,佳佳Baby5279457148,女,云南,1,32,29,回复@抹了个茶26:二次利用的千万别买,0,2020-01-28 12:56
https://weibo.cn//u/2694189257,喝蓝月亮千杯不醉,女,重庆,515,384,349,回复@丨西:云南哪里啊,0,2020-01-28 12:56
https://weibo.cn//u/5279457148,佳佳Baby5279457148,女,云南,1,32,29,回复@JackySuen:我们村有嫁湖北武汉的虽然她在昆明上班不知道之前有没有回湖北武汉，害怕的很，隔壁村还有几个从武汉回来的得了冠状病毒感染已经被送昆明隔离治疗了,0,2020-01-28 12:55
https://weibo.cn//u/2922085331,Mrs_Xu0111,女,云南,16,1094,165,回复@佳佳Baby5279457148:对，是真呢很无奈,0,2020-01-28 12:55
https://weibo.cn//u/5345834608,云水慕,女,浙江,711,664,121,回复@小星宝o:我要死也要死在野生菌的手里,0,2020-01-28 12:55
