评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/2363088745,nabanjushiyan,男,江苏,119,214,49,回复@大学情报员:大家都在要物流截图 那我就上一个吧,0,2020-03-09 08:52
https://weibo.cn//u/1803912197,小漂票,女,重庆,576,679,208,回复@大眼睛超甜:那顺丰还有人从公司拿口罩到家里,0,2020-03-02 05:19
https://weibo.cn//u/3516835274,调理农务兰花系2,男,广东,2321,347,319,18日从HK寄3盒成人口罩（150个）26日中午11点左右收到货，现场拆开包装，发现其中的一盒成人口罩被拆开过，而且少了两包，一共少了20个，问快递员，他回答说：海关拿了,0,2020-02-28 00:50
https://weibo.cn//u/3316908653,Queenjiebaby,女,上海,469,1196,396,可不可以开通湖北地区的快递呀（武汉除外）,0,2020-02-23 16:31
https://weibo.cn//u/3484860434,夜晚的星星闪呀闪,女,江苏,442,669,121,"我的3M N95,公司从美国买的，上海转运给我的，顺丰不知道顺哪里去了，打了小哥几个电话，一只讲不清，顺丰客服也不接电话。顺丰什么信誉？",0,2020-02-22 19:48
https://weibo.cn//u/3484860434,夜晚的星星闪呀闪,女,江苏,442,669,121,我的口罩也被顺丰顺走了，美国公司寄的一级防护口罩,0,2020-02-22 18:53
https://weibo.cn//tabushimao27,tabushimao,女,上海,20,76,176,顺丰快递员弄丢快递！！还一副爱咋咋地的样子！态度蛮横！客服电话又打不通，大家顶我上去，为什么顺丰老是出这种幺蛾子，疫情期间快递多，就店大欺客,0,2020-02-21 11:06
https://weibo.cn//111507957,chloe_婁,女,北京,3211,602,1036,我想问问！为什么现在什么都不能给快递到武汉！武汉家里有瘫痪老人等着液体辅料等药品！武汉已经买不到了，却也不让从外地寄药品回去！！！这是要干什么？？顺丰只让口罩和防护服寄过去…别的一律不让！,0,2020-02-14 16:07
https://weibo.cn//u/1966561994,Mi1ko,女,浙江,4,22,3372,垃圾顺丰，态度极差！,0,2020-02-14 14:38
https://weibo.cn//u/5156629516,rainie一直很努力,女,山东,447,144,109,回复@Howmanyroads:我也是我也是 我买的是护目镜,0,2020-02-14 12:44
https://weibo.cn//u/5417521496,金子涵的迷糊迷妹,女,湖北,1159,1117,173,回复@不知名的努力减肥选手:开口问别人有没有素质，就意味着素质很低？你理解能力更加不行吧,0,2020-02-13 17:50
https://weibo.cn//u/6109022177,尘澜5225,女,其他,117,157,7,谁不亲生经历，就不会知道真有其事，sf肯定是不能用了，试试别的吧,0,2020-02-13 16:56
https://weibo.cn//u/5891139941,城市里的追梦人,男,浙江,542,337,164,今天，我的口罩也不见了，顺丰出来给一个说法，为什么到半路走着走着东西就没了，都是N95口罩啊，，，，，,0,2020-02-12 17:33
https://weibo.cn//u/2465733667,同志们好ma,女,黑龙江,20,116,5,先把我的快递给我送了呗。收着比别人家贵一倍的快递费你们也好意思，哈尔滨同城的件走了好几天还没到。承诺的时效呢?,1,2020-02-09 21:40
https://weibo.cn//u/5782495943,是七七四十九呀,女,四川,106,521,94,我给朋友寄过去的口罩，被顺丰拦截在营业点，其他小件后到的都配送了，只有口罩不知去向，请严查，顺丰偷口罩是真的，你去看看顺丰评论，大家都是这个情况，大家帮朋友亲戚寄口罩千万不要用顺丰，顺丰一生黑，,0,2020-02-09 19:30
https://weibo.cn//u/5782495943,是七七四十九呀,女,四川,106,521,94,顺丰偷口罩，麻烦查查,0,2020-02-09 19:27
https://weibo.cn//u/5178829473,梦想家小钰子,女,北京,37,390,151,回复@大眼睛超甜:疫情期间，顺丰垄断，快递小哥太蛮横了，寄口罩，不给取件，态度恶劣，顺丰太狂了吧,0,2020-02-09 19:01
https://weibo.cn//u/5178829473,梦想家小钰子,女,北京,37,390,151,回复@黄埔刘老汉:疫情期间，顺丰垄断，快递小哥太蛮横了，不给取件，态度恶劣，顺丰太狂了吧,0,2020-02-09 18:59
https://weibo.cn//u/6411824915,Mani0525,女,其他,67,115,4,我的口罩，我朋友的口罩，经顺丰快递的，都丢了。怎么查？投诉无门，那是十几个人的口罩。就这样莫名其妙的丢了,0,2020-02-09 02:15
https://weibo.cn//u/2268561134,胖熊没有什么想说的,女,浙江,873,167,54,回复@丫丫艾201801:我的口罩也神秘失踪了…,0,2020-02-08 15:09
https://weibo.cn//u/2268561134,胖熊没有什么想说的,女,浙江,873,167,54,回复@大学情报员:我的口罩的件也失踪了！！！顺丰让我耐心等待？？？,0,2020-02-08 15:08
https://weibo.cn//u/2688628053,何沐瑶jiayou,女,福建,196,264,372,回复@黄埔刘老汉:微商是一回事，别人寄的口罩少了二十包也要给个说法。,0,2020-02-08 03:57
https://weibo.cn//u/2612139291,mj南宫紫琪,女,黑龙江,134,379,19,原来我也不信，但是发生在自己身上我信了，口罩是我在日本的朋友给我们发的，先EMS回国到北京，由我另外一个朋友给我发顺丰到我这里，结果物流在中间不在更新，明明6号显示已经到了，7号早上就显示又回北京了，一直在装车中，就不在更新，再看看顺丰最近的口碑，我慌了！,0,2020-02-07 21:04
https://weibo.cn//u/6203183758,虫子是我啊,男,重庆,118,253,100,我用顺丰29号寄的口罩  快递小哥告诉我丢了，他把自己的口罩一模一样寄给我 今天那面刚收到，霍尼韦尔变国产杂牌 打了客服，联系网点，快递小哥让我给他寄回去，做丢件处理，原价赔偿,0,2020-02-07 18:37
https://weibo.cn//u/5670477397,好怪都,男,湖北,42,367,1175,回复@黄埔刘老汉:所以警方调查结果呢,0,2020-02-07 12:31
https://weibo.cn//u/5670477397,好怪都,男,湖北,42,367,1175,所以调查结果呢,0,2020-02-07 12:30
https://weibo.cn//u/5546837687,_edez0,男,其他,11,29,30,回复@十年没吃晚饭了:我朋友的口罩就被拦截了，去顺丰找的时候他说没有这个快递。。。最后还是靠关系拿了几个回来，其余的不知道跑哪去了,0,2020-02-07 09:01
https://weibo.cn//u/2031943403,我在江湖等你,女,福建,1550,593,441,回复@_______KmkM:嗯嗯，你们那。,0,2020-02-05 03:15
https://weibo.cn//u/2380600804,小草_Crystal,女,吉林,789,285,235,购置了2000个口罩捐献用。快递在顺丰丢了1000个，现在让我们自己承担损失？我想问下，凭啥啊！,0,2020-02-04 15:11
https://weibo.cn//cxy5800,C得瑟,女,广东,1780,300,146,想问问现在是不是不能快递口罩啊？会被没收？,0,2020-02-04 12:40
https://weibo.cn//u/3954914217,为人民服务_63814,男,北京,183,300,78,我用顺丰快递发快递，等了4个小时才来取件，花钱多，他们还墨迹，现在他们做大了，嚣张了。,0,2020-02-03 23:51
https://weibo.cn//u/5650481099,嫣嫣_20943,女,浙江,1190,791,126,我口罩今天才到少了6个,0,2020-02-03 19:39
https://weibo.cn//u/7198117216,小红帽咕咕2019,男,其他,8,38,2,我的一千多个口罩就被你们邮政拦截了，好几天了 也不发出来，投诉电话也没人接！,1,2020-02-03 17:36
https://weibo.cn//u/6457067260,丫丫艾201801,男,其他,25,23,14,回复@黄羿杰的星辰大海:关键是我的口罩不见了。顺丰投诉电话打15分钟才能打进去。打了好多次，推责任。口罩没有了，钱也没有了。100个口罩呀。唉。顺丰太让我失望了。我有录音和截图。是真的黑,0,2020-02-03 17:30
https://weibo.cn//u/6457067260,丫丫艾201801,男,其他,25,23,14,回复@彤彤是个女汉纸:关键是我的口罩不见了。顺丰说销毁了。顺丰投诉电话打15分钟才能打进去。打了好多次，推责任。口罩没有了，钱也没有了。100个口罩呀。唉。顺丰太让我失望了。我有录音和截图。,0,2020-02-03 17:30
https://weibo.cn//u/6457067260,丫丫艾201801,男,其他,25,23,14,回复@栀可逸惠:关键是我的口罩不见了。顺丰投诉电话打15分钟才能打进去。打了好多次，推责任。口罩没有了，钱也没有了。100个口罩呀。唉。顺丰太让我失望了。我有截图和录音。可以发给你。,0,2020-02-03 17:30
https://weibo.cn//u/6457067260,丫丫艾201801,男,其他,25,23,14,回复@大学情报员:关键是我的口罩不见了。顺丰投诉电话打15分钟才能打进去。打了好多次，推责任。口罩没有了，钱也没有了。100个口罩呀。唉。顺丰太让我失望了。真的,0,2020-02-03 17:29
https://weibo.cn//u/1890683044,mini亚美,女,浙江,5861,541,891,回复@黄埔刘老汉:我的口罩也是丢件了！其他没丢就口罩丢件,0,2020-02-03 14:30
https://weibo.cn//u/1890683044,mini亚美,女,浙江,5861,541,891,我的口罩就丢件了，请问是不是偶发事件！我的运气那么背？,0,2020-02-03 14:30
https://weibo.cn//mengyouzi8994,_______KmkM,女,海外,3881,1032,1527,回复@我在江湖等你:我们这都是网上预约下单 不过呢大姐寄个快递等于见世面？你优越感还挺大的,0,2020-02-03 12:30
