评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/6786270042,贝贝壳贝贝贝,女,江苏,657,372,48,我看半天发现今天3月7号。。。到底几号开学,0,2020-03-07 18:23
https://weibo.cn//u/5968308059,misbear哈哈,男,其他,860,58,59,回复@哈哈哈哈哈哈哈嗝1314:2月,0,2020-03-02 20:53
https://weibo.cn//u/5491998571,零落花如许巛,女,江苏,642,100,115,回复@我是邹某昕:连云港2.3,0,2020-02-26 19:38
https://weibo.cn//u/7280648193,猴崽崽叭,女,江苏,4,32,2,回复@不要黄瓜番茄香菜:但徐州啥时候开学，有人说是3.2,0,2020-02-25 21:08
https://weibo.cn//u/6385569289,哈哈哈哈哈哈哈嗝1314,女,江苏,91,269,21,我以为我们山西15号够迟了，17号才开学那我还要听3个星期的课,1,2020-02-25 12:36
https://weibo.cn//RuthYe0109,59517R,女,其他,434,119,62,"你好，可否发个声明""江苏至上海省际客车仍未开通，请耐心等候""。我们公司没有包车，省际客车是我返沪唯一途径，公司以为大家不去上班呢，请帮忙发个声明，听听广大人民的呼声，谢谢！",0,2020-02-25 10:20
https://weibo.cn//u/7273345735,野稚er,女,江苏,392,73,4,回复@ActiveLoser12830:；,0,2020-02-24 22:29
https://weibo.cn//u/2942148637,睡懒觉的料酒,女,广西,42,67,106,回复@不要黄瓜番茄香菜:，，,0,2020-02-23 20:40
https://weibo.cn//u/1792962730,小宝aoao,女,江苏,1055,68,9,能提前14天宣布开学与否吗？外地教师天天被催着返校，回去了吧，又不开学。让我怎么办？一个人在学校一直待命吗？家里不香吗？外地教师不容易。,0,2020-02-22 19:33
https://weibo.cn//u/6508332497,森林奈酱,女,其他,3,403,102,回复@归来仍是少年Sparks:来了,0,2020-02-19 18:30
https://weibo.cn//u/5970131160,SS-pecial,女,江苏,132,333,468,回复@不要黄瓜番茄香菜:南京市会说江苏省南京市某日开学十二市说xx市xx日开学哈哈哈哈哈,0,2020-02-19 18:15
https://weibo.cn//u/6859340914,想欧气爆棚的非酋嘎嘎,男,海外,1339,451,6,回复@不要黄瓜番茄香菜:哈哈哈哈,0,2020-02-19 18:03
https://weibo.cn//u/2144542514,在故宫练科三,男,江苏,1167,117,157,江阴人回了句哦！,0,2020-02-19 17:51
https://weibo.cn//u/3285523061,基德的克星,男,江西,54,195,142,3月9号前不开学,0,2020-02-19 17:46
https://weibo.cn//u/7366496387,爱吃糖炒板栗的皮卡丘,女,江西,33,134,4,1月17号发布的怎么现在上热搜？？,0,2020-02-19 17:45
https://weibo.cn//dayue726983,25mai_Y,男,江西,357,135,642,突然刷到这条新闻 看时间我差点以为我人傻了,3,2020-02-19 17:43
https://weibo.cn//u/6679095186,阝击忄肖,女,江苏,55,208,22,可怕的是体育课的网课都是为了应付老师！应付学校！大晚上的19：30体育课才刚刚开始！已经睡觉了还要起来拍照片上传！网课上的我想退学！一天看那么长时间手机、电脑，今天第三天！我眼睛都花了！,0,2020-02-19 17:42
https://weibo.cn//u/3069603423,Temptat10n雪,女,江苏,74,43,56,南通3.9,0,2020-02-19 17:40
https://weibo.cn//u/6076674974,茂木夏树118,男,上海,281,276,99,回复@顾培欣:张家港不就是苏州的吗,0,2020-02-19 17:39
https://weibo.cn//u/6551655188,有钱家的想要有钱虾,女,其他,68,40,7,回复@贫民窟的帅气哥哥:这次疫情，让我知道了江苏的几个市，因为单独行动，竟然还知道了江苏的村，蔷薇村，因为它也是单独行动了。能够单独行动，说明执行力强，有经济基础，有钱。江苏这次真的是圈粉啊。浙江也不错。安徽的领导们，学着点，加油啊安徽的领导们，,0,2020-02-19 17:38
https://weibo.cn//u/2608961341,安文静静,女,山西,1395,642,535,前段时间不是说中小学2月底前不开学的，一切等通知，继续上网课吧,1,2020-02-19 17:38
https://weibo.cn//u/5831050077,苏大强要喝珍珠奶茶,女,西藏,82,111,45,什么鬼？今天都2月19日，2月17日不开学？？？,4,2020-02-19 17:37
https://weibo.cn//u/5955268129,小杨和ta的室友,女,其他,462,369,173,回复@我翰塘主嘚宝贝星儿:,0,2020-02-19 17:37
https://weibo.cn//u/6520188001,是你的小咩咩yu,女,江苏,1287,1274,277,之前不是就有发新闻说三月一号之前不开学吗,0,2020-02-19 17:37
https://weibo.cn//u/5214639371,多次婉拒陈瑞书,女,江苏,821,304,81,回复@是虾不是瞎-GZ:我们前几天就说了暂定3.30返校,0,2020-02-19 17:37
https://weibo.cn//u/5976850403,翰塘主嘚宝贝星儿,女,江苏,1159,68,142,回复@不要黄瓜番茄香菜:@今天也要早睡o_O 散装江苏又上线了,0,2020-02-19 17:36
https://weibo.cn//u/6459295213,然然不会消失,女,其他,52,171,31,那是不是浙江也快了,0,2020-02-19 17:35
https://weibo.cn//u/5675522835,牙居淮水岸,女,江苏,15,51,12,回复@小娅菲yf:连云gang,0,2020-02-18 21:29
https://weibo.cn//u/2881551744,小娅菲yf,女,江苏,26,528,213,回复@牙居淮水岸:我也不懂哈哈,0,2020-02-18 20:23
https://weibo.cn//u/2881551744,小娅菲yf,女,江苏,26,528,213,回复@不知道该叫啥zzzzz:😄,0,2020-02-18 20:23
https://weibo.cn//u/5928186721,炒年糕无敌,女,四川,14,344,48,再这样下去，我生日都快在家里过了，不要啊，我今年就毕业了，块开学吧快开学吧，我感觉我和我妈的关系也达到了冰点,0,2020-02-18 17:38
https://weibo.cn//u/6490278475,Galaxy1_,男,其他,6,441,37,回复@一棵长在悬崖上的蘑菇:江大原本二月十号开学的,0,2020-02-17 22:48
https://weibo.cn//u/5613590021,刘仔细在当地也算没礼没貌呀,女,海外,570,183,53,回复@肉肉-CHEN:一个避暑一个避寒啊哈哈哈哈哈哈,0,2020-02-17 09:42
https://weibo.cn//u/6487090686,弱水三千1412,男,其他,11,3,1,回复@开心快乐蘸:我们也是,0,2020-02-14 08:43
https://weibo.cn//u/3025824700,陈家菇凉c,女,江苏,6,45,178,回复@铲屎官的快乐挺简单的:难道我们不是在同一个地方,0,2020-02-13 23:08
https://weibo.cn//u/7021355340,我瑶你狗命,女,其他,36,26,35,回复@米洛克拉:南通是啥时候呀,0,2020-02-13 14:43
https://weibo.cn//u/5976106973,该小摩托不可修改,女,重庆,908,129,34,@偷肖战被王一博抓住啦,0,2020-02-13 12:48
https://weibo.cn//u/5253116098,喈喈青鸟w堪舆,女,其他,51,55,10,回复@白羊的面包:自治县哈哈哈哈,0,2020-02-13 08:29
