微博id,发布者昵称,发布者性别,发布者地区,发布者关注数,发布者粉丝数,微博正文,发布时间,点赞数,转发数,评论数
IqDdkroCU,江西发布,男,其他,426,858229,江西发布:【刘奇强调：要让全省人民群众过一个平安祥和快乐的春节】新春佳节即将到来，1月21日，省委书记刘奇在南昌市走访慰问奋战在一线的广大干部职工，现场检查部署新型冠状病毒感染的肺炎疫情防控工作。他强调，要以对党和人民极端认真负责的态度，切实增强风险意识，树牢底线思维，强化责任担当，加强值班值守，完善应急预案，提升响应能力，让全省人民群众过一个平安祥和快乐的春节。http://t.cn/A6veQqK6 ,2020/1/22 9:58,2,2,0
IqDcVj9yA,华东交通大学学生会权益实践部,男,江西,361,3880,华东交通大学学生会权益实践部:#实事速递# 【疫情中的逆行者！#84岁钟南山再战防疫最前线# 】钟南山的名字，几乎家喻户晓，他始终和我国的公共卫生事业紧紧连在一起。18日傍晚，钟南山院士从广州出发赶往武汉，当天航班已买不到机票，他挤上了傍晚17点开往武汉的高铁列车。由于春运高铁票紧张，他被安顿在了餐车一角，刚一落座便拿出文件研究。到武汉开完会后，他又立刻赶往武汉金银潭医院了解病人的收治情况。#钟南山院士再战防疫最前线#  http://t.cn/A6veH3UF ,2020/1/22 9:57,20,3,1
IqDcwcaFS,江西教育电视台,男,江西,804,10766,江西教育电视台:【江西确认2例输入性新型冠状病毒感染的肺炎病例】#江西确诊2例新型肺炎病例# 江西省卫生健康委22日凌晨通报，1月21日，国家卫生健康委确认我省首例输入性新型冠状病毒感染的肺炎确诊病例。患者罗某某，男，56岁，抚州市东乡区人。2019年12月20日赴武汉市进货，2020年1月9日返回东乡区。1月10日，因发热、咳嗽等症状入院隔离治疗。1月21日，经国家卫生健康委疫情领导小组下设的诊断组专家确认为新型冠状病毒感染的肺炎确诊病例。目前，患者属重症病例，其密切接触者43人均在医学观察中。详情：http://t.cn/A6veAgjV  @江西发布 原图 ,2020/1/22 9:56,3,0,0
IqDe6102u,小祎不知道,女,广东,233,95,小祎不知道:#万鹏[超话]##万鹏# 小饼干们早上好，最近疫情严重，大家尽量不要去人口密集的地方，出门别忘了戴口罩哦[感冒]，家里注意通风，早睡早起多锻炼身体，增强免疫力哦 鹏哥出门在外一定要戴好口罩！@万鹏er  [组图共2张] 原图 ,2020/1/22 9:59,14,0,6
IqDe5nHek,起早点儿哈,男,其他,239,78,起早点儿哈:『全国新型肺炎疫情实时动态 - 丁香园·丁香医生』http://t.cn/A6vBrciW  ,2020/1/22 9:59,0,0,0
IqDe57DxY,清和明喻,女,北京,244,85,清和明喻:#陈思诚 不干折损同行的事#不干就不干，买尼玛的热搜，我现在只想关心疫情，对别的一点都不关心  ,2020/1/22 9:59,0,0,0
IqDe4x5ev,Lirun-5000,男,湖南,100,123,Lirun-5000:武汉新型肺炎疫情动态 http://t.cn/A6vrujkH  ,2020/1/22 9:59,0,0,0
IqDe4vVj6,无悔恩1,男,四川,521,543,无悔恩1:#新型冠状病毒#疫情铺天盖地而来，闹得人心惶惶、人人自危！  ,2020/1/22 9:59,0,0,0
IqDe4foZe,中国平安,男,广东,431,1954695,中国平安:【狙击疫情，共渡难关】新型肺炎疫情的发展牵动着每个国人的心，为共同抗击病毒，平安好医生启动“免费送口罩 免费问医生”专项活动。1000万只口罩免费领，同时大家有任何关于病毒的问题，都可以来平安好医生免费咨询，愿大家都能平安过节，#家家有平安#   [组图共2张] 原图 ,2020/1/22 9:59,547,67,185
IqDe3kW81,美宝的曼德琳,女,河南,120,11681,美宝的曼德琳:疫情面前，人类太渺小一种病毒，足以威胁生命短短的时间，让我们长长的相爱越是艰难处，越是修心时  原图 ,2020/1/22 9:59,0,0,0
IqDe3m3My,第一新闻,女,陕西,1372,4214979,"第一新闻:【国家卫健委：#新型冠状病毒存变异的可能# 有进一步扩散风险】据国家卫健委，专家研判认为,病例主要与武汉相关，已出现人传人和医务人员感染，存在一定范围的社区传播。#新型冠状病毒#传染源尚未找到，疫情传播途径尚未完全掌握，病毒存在变异的可能，疫情存在进一步扩散的风险。  原图 ",2020/1/22 9:59,8,2,1
IqDe31FGY,国际旅游岛商报,男,海南,700,277834,国际旅游岛商报:【总台#央视记者探访武汉隔离病房#】昨天，总台央视记者走进武汉金银潭医院的重症监护隔离病房。在患者治疗区，记者看到，医务人员坐在病人床边，做各种操作及处理，做完后，需要及时记录。他们所做的电子病历都是密密麻麻的。据了解，医务人员每隔4小时换一班。#致敬疫情前线医护人员#！注意安全！（总台央视记者蒋晓平 乔全兴 张熙） http://t.cn/A6vehsV7 ,2020/1/22 9:59,1,1,0
IqDe2r6Xf,DelbertJoeee,男,海外,750,15421,DelbertJoeee:在冠状病毒肆虐的时候，我让我爸出门戴着点口罩，他说：不戴，不舒服我给他每一小时发一个疫情报告，他说我在无中生有，并且坚持大年初二去市中心的亲戚家拜年……我实在拗不过他，相比咱能接触到微博等信息源，他们可能真意识不到问题的严重性，我让他打开电视看新闻，新闻里正在播人们返乡的喜悦，处处洋溢着举家团圆的感动画面……2003年非典的时候我还小，爸妈对我防护的无微不至2020年新型冠状病毒肆虐，我却不知道怎么保护他们 ,2020/1/22 9:59,2,0,6
IqDe2cduN,邓小鱼鱼鱼,女,其他,1067,14963,邓小鱼鱼鱼:回威海的第10天非典时五年级，学校放了三个月的假，在疫情排第三的山西。虽然恐慌，但没太大感觉。现在，有了孩子，真的翻天覆地，看新闻晚上都睡不好，担心爸妈，担心孩子，早上醒来第一件事就去家附近药店买口罩😷 ，被告知卖完了虽然山东威海没有，但是大家的意识还是很强烈，希望一切平安 ,2020/1/22 9:59,8,0,4
IqDe0ES14,人民网黑龙江频道,女,黑龙江,253,456834,人民网黑龙江频道:【人民网评：面对疫情，任何侥幸都可能夺人性命】如何遏制疫情蔓延？怎样才是把人民群众生命安全和身体健康放在第一位？措施林林总总，答案见仁见智，但有一点是明确的——任何“耍大胆”“不设防”的侥幸心态都是极其要不得的。人民网评：面对疫情，任何侥幸都可能夺人性命  ,2020/1/22 9:59,0,0,0
IqDe0nfvg,海报新闻,女,其他,300,450497,海报新闻:#武汉肺炎疫情#【武汉#首例重症新型肺炎出院患者#：护士姐姐特别好，总给我加油】武汉首例重症新型肺炎出院患者李先生详细讲述了被隔离治疗的经过。他说，姐姐冲进隔离室照顾他直到痊愈，“护士姐姐们特别好，总是给我加油打气。”其间，朋友和邻居都来看他。23岁的他，终于治愈出院。http://t.cn/A6vrC5ME ,2020/1/22 9:59,0,0,0
IqDe0564K,倪愿意吗,女,江苏,105,52,倪愿意吗:在疫情地区的朋友一定要记得出门口罩口罩口罩回家洗手洗手洗手多喝抗病毒口服液多喝板蓝根没事别出门  原图 ,2020/1/22 9:59,4,0,10
IqDe05yTR,网信南开,男,天津,327,31189,网信南开:《李鸿忠张国清检查我市新型冠状病毒感染的肺炎疫情防控工作》  李鸿忠张国清检查我市新型冠状病毒感染的肺炎疫情防控工作  ,2020/1/22 9:59,0,0,0
IqDe07OZ3,长沙微分享,男,湖南,962,1075304,长沙微分享:【最新疫情！#国内确诊324例新型冠状病毒肺炎病例#】截至今日7时，我国共确诊324例新型冠状病毒感染的肺炎病例，14省市出现确诊病例，死亡6例。此次新型冠状病毒临床表现为：发热，乏力，呼吸道症状以干咳为主。提醒#预防新型冠状病毒肺炎#：戴口罩，勤洗手，少去人群聚集处！  原图 ,2020/1/22 9:59,0,0,0
IqDdZuYX9,江西新闻联播官博,男,江西,326,121344,江西新闻联播官博:【总台#央视记者探访武汉隔离病房#】昨天，总台央视记者走进武汉金银潭医院的重症监护隔离病房。在患者治疗区，记者看到，医务人员坐在病人床边，做各种操作及处理，做完后，需要及时记录。他们所做的电子病历都是密密麻麻的。据了解，医务人员每隔4小时换一班。#致敬疫情前线医护人员#！注意安全！@央视新闻  http://t.cn/A6vehsV7 ,2020/1/22 9:59,1,0,0
IqDdZditc,loveMr81forever,男,福建,202,136,loveMr81forever:『实时更新|武汉新型肺炎全国疫情地图』实时更新|新冠肺炎疫情地图  ,2020/1/22 9:59,0,0,0
IqDdZdj5F,天府发布,女,四川,607,341830,天府发布:【总台#央视记者探访武汉隔离病房#】昨天，总台央视记者走进武汉金银潭医院的重症监护隔离病房。在患者治疗区，记者看到，医务人员坐在病人床边，做各种操作及处理，做完后，需要及时记录。他们所做的电子病历都是密密麻麻的。据了解，医务人员每隔4小时换一班。#致敬疫情前线医护人员#！注意安全！（央视新闻） http://t.cn/A6vehsV7 ,2020/1/22 9:59,3,0,2
IqDdYCJjt,五四八九四,女,湖南,310,115,五四八九四:🐴『全国新型肺炎疫情实时动态 - 丁香园·丁香医生』http://t.cn/A6vBv3yL  ,2020/1/22 9:59,0,0,0
IqDdYjYhJ,Baby咏咏,女,四川,397,259,Baby咏咏:安排布置我市新型冠状病毒感染的肺炎疫情防控工作前线医护人员辛苦了，大家众志成城防控疫情。安排布置我市新型冠状病毒感染的肺炎疫情防控工作  ,2020/1/22 9:59,0,0,0
IqE0P6Fn7,_小懒崽崽,女,浙江,657,1136,_小懒崽崽:说国难当头还买热搜的建议每个热搜上的明星都骂过去好嘛？我倒是要看看你wb有没有宣传疫情啥的呢就只会揪着巴骂是吗？  ,2020/1/22 11:59,0,0,0
IqE0Ow3td,不一样的自己fighting,女,宁夏,479,133,不一样的自己fighting:#李现抵达之谜# lx#李现# l#致敬疫情前线医护人员# 少出门，勤洗手，提高自身免疫力！关爱自己就是关爱别人！众志成城打赢这场没有硝烟的战争！奋斗在一线的医护人员一定要注意自身防护和安全！@李现ing  ,2020/1/22 11:59,6,0,0
IqE0OujtH,筱枫莵紫,女,湖北,191,364,筱枫莵紫:刚满2岁的小朋友，正和我们、和武汉一同见证、亲历着这一场公共卫生的战役。说实话，作为一个平时心大惯了的妈妈，此刻的心情却是十分紧张的，时刻关注事态发展，反复叮嘱家人朋友做好防控。愿疫情早日得到控制，孩子们能再次自由自在的在阳光下嬉戏玩耍🙏  原图 ,2020/1/22 11:59,2,0,2
IqE0N1C8S,善待成礼,男,重庆,673,47080,善待成礼:病毒很严峻，不过成礼认为，大可不必如此紧张与恐慌，相信国家及政府的力量，一定能攻克病毒的。 http://t.cn/A6vDC8QX  ,2020/1/22 11:59,0,0,0
IqE0Mtp3j,仙贝世最香,女,其他,1267,140,仙贝世最香:『全国新型肺炎疫情实时动态 - 丁香园·丁香医生』http://t.cn/A6vBv3yL  ,2020/1/22 11:59,0,0,0
IqE0MsrfQ,文虫叮咬,男,其他,2034,3487,文虫叮咬:#N95口罩#以N95斩疫情，还是以N95引利润……  ,2020/1/22 11:59,0,0,0
IqE0M9kG5,凯雷,男,北京,5116,1480998,凯雷:最坏的准备，香港。@點新聞dotdotnews 直击：正在瑞士達沃斯的香港特區行政長官林鄭月娥接受彭博訪問時指，香港已為內地爆發新型冠狀病毒最壞情況作準備，已汲取沙士疫情經驗，高度警惕，保持透明度，以減少不必要的焦慮。#香港、香港##香港局势##全国已确诊新型肺炎病例319例# #新型肺炎确诊440例死亡9例# 原图 ,2020/1/22 11:59,983,17,217
IqE0MbIMU,Sunshine可可真,女,山东,817,160,Sunshine可可真:#新型肺炎疫情或进一步扩散#出个门发现戴口罩的都是年轻人跟我妈打电话她还一副没啥大事的样子果然年轻人都怕死  ,2020/1/22 11:59,20,0,3
IqE0KEgxl,岁月长_衣衫薄__,女,湖北,217,100,岁月长_衣衫薄__:『全国新型肺炎疫情实时动态 - 丁香园·丁香医生』http://t.cn/A6vBv3yL  ,2020/1/22 11:59,0,0,0
IqE0KmBem,周成洋CY,男,北京,135,1846368,周成洋CY:#武汉市长回应万家宴#今年之所以继续举办该活动，是基于之前对本次疫情传播是对人与人之间有限性传播的这个判断，所以对这件事预警不够。网友：市长这时候出来就成背锅了，情况报告和处置方案是有关部门研究的结果，而且病毒存在变异可能…… 可以理解这种预警不够的原因吗？  ,2020/1/22 11:59,471,0,0
IqE0K5AlP,用户6233660194,女,其他,16,1,用户6233660194:国家卫生健康委会同相关部门联防联控 全力应对新型冠状病毒感染的肺炎疫情 http://t.cn/A6vDw75b  原图 ,2020/1/22 11:59,0,0,0
IqE0K5AlP,用户6233660194,女,其他,16,1,用户6233660194:国家卫生健康委会同相关部门联防联控 全力应对新型冠状病毒感染的肺炎疫情 http://t.cn/A6vDw75b  原图 ,2020/1/22 11:59,0,0,0
IqE0I3U5d,肆酒ire_,女,其他,97,12,肆酒ire_:武汉肺炎，冠状病毒，江西出现两例，本身已经很吓人了。出去买东西就只发现四五个人戴口罩。一直在家呆着，一直鼻塞。妹妹也是，妈妈也是。这个时期感冒，心里好慌啊。一直在看那个疫情播报，好焦虑，爸爸还在工作，还有两天就过年了，再过段时间就得去学校了，太吓人了  ,2020/1/22 11:59,1,0,0
IqE0I2fOA,UnstoppableTowards,男,湖南,112,171,UnstoppableTowards:一次疫情，朋友圈真是什么牛鬼蛇神都出来了，蹭热度的文章铺天盖地，能不能转点有权威性的  ,2020/1/22 11:59,2,0,5
